id,quantity,price_each,external_ticket_id,external_product_id
11807,3,25.03,4654,1070
11808,3,79.81,4655,1068
11809,2,37.9,4655,1068
11810,3,18.44,4655,1069
11811,5,68.55,4655,1068
11812,2,14.58,4656,1069
11813,2,28.26,4656,1068
11814,4,51.9,4657,1067
11815,2,19.94,4657,1069
11816,4,70.2,4657,1068
11817,4,58.81,4658,1068
11818,2,16.23,4658,1067
11819,2,78.35,4658,1067
11820,1,59.25,4658,1067
11821,2,45.14,4659,1074
11822,2,30.0,4659,1072
11823,1,11.77,4659,1074
11824,4,20.71,4659,1073
11825,4,69.97,4660,1076
11826,4,59.0,4660,1074
11827,1,67.49,4661,1077
11828,3,24.91,4661,1074
11829,3,21.32,4661,1073
11830,5,26.31,4662,1073
11831,5,18.3,4662,1076
11832,5,42.98,4662,1075
11833,3,16.41,4663,1076
11834,1,49.05,4663,1072
11835,5,63.9,4664,1075
11836,1,60.98,4664,1077
11837,3,54.02,4664,1072
11838,1,75.6,4665,1075
11839,3,52.15,4665,1075
11840,4,29.56,4665,1073
11841,5,71.52,4666,1075
11842,3,64.67,4666,1074
11843,1,17.62,4666,1073
11844,2,25.55,4667,1076
11845,3,34.91,4667,1074
11846,2,67.98,4668,1076
11847,3,39.98,4668,1072
11848,4,8.53,4669,1074
11849,5,73.4,4669,1077
11850,2,19.95,4669,1074
11851,5,59.09,4670,1078
11852,2,41.72,4670,1073
11853,3,54.44,4670,1078
11854,5,9.87,4670,1074
11855,2,49.82,4671,1076
11856,2,8.56,4671,1077
11857,1,56.74,4671,1077
11858,5,78.98,4672,1087
11859,4,17.55,4672,1079
11860,4,6.94,4672,1080
11861,1,33.51,4672,1083
11862,4,60.73,4673,1086
11863,1,41.34,4673,1086
11864,3,76.28,4674,1079
11865,3,60.62,4674,1080
11866,5,7.04,4674,1088
11867,5,25.34,4674,1088
11868,3,15.16,4675,1080
11869,3,12.22,4675,1086
11870,3,4.22,4675,1084
11871,1,78.86,4675,1081
11872,5,10.99,4676,1082
11873,5,46.19,4677,1080
11874,3,33.36,4678,1080
11875,2,44.28,4678,1084
11876,2,9.82,4679,1084
11877,1,41.94,4679,1079
11878,5,35.92,4679,1086
11879,1,22.95,4679,1081
11880,3,23.74,4680,1079
11881,4,23.13,4680,1087
11882,5,41.21,4681,1086
11883,4,75.94,4681,1080
11884,5,58.01,4681,1085
11885,1,13.59,4682,1083
11886,5,31.61,4682,1084
11887,4,13.4,4683,1081
11888,4,8.95,4684,1082
11889,5,64.04,4684,1087
11890,2,67.32,4685,1087
11891,3,40.8,4685,1084
11892,3,41.29,4685,1079
11893,1,46.36,4685,1083
11894,5,21.1,4686,1087
11895,3,33.58,4686,1079
11896,1,35.9,4686,1085
11897,5,49.06,4687,1082
11898,2,25.94,4687,1086
11899,3,64.31,4687,1088
11900,2,5.21,4687,1085
11901,2,63.2,4688,1085
11902,2,69.66,4689,1082
11903,4,43.73,4689,1086
11904,5,2.67,4689,1082
11905,5,70.66,4690,1079
11906,4,24.22,4690,1085
11907,1,55.84,4690,1079
11908,4,26.77,4691,1085
11909,2,55.85,4691,1082
11910,4,17.21,4691,1087
11911,2,70.99,4692,1082
11912,1,72.61,4692,1081
11913,1,25.57,4693,1087
11914,4,45.9,4693,1082
11915,3,62.22,4694,1088
11916,2,59.73,4694,1086
11917,5,66.97,4695,1088
11918,2,50.29,4695,1079
11919,3,70.9,4696,1083
11920,1,53.64,4696,1084
11921,1,74.07,4696,1086
11922,2,49.11,4697,1087
11923,5,67.53,4698,1095
11924,5,19.49,4698,1092
11925,2,73.59,4699,1096
11926,2,75.66,4699,1095
11927,1,49.25,4700,1094
11928,4,8.8,4700,1094
11929,5,10.4,4700,1090
11930,1,2.91,4700,1093
11931,1,59.91,4701,1096
11932,5,47.19,4701,1094
11933,1,7.01,4702,1089
11934,5,48.74,4702,1097
11935,2,53.0,4703,1096
11936,3,79.73,4703,1096
11937,3,11.64,4704,1097
11938,5,17.87,4704,1093
11939,3,13.81,4704,1092
11940,1,64.98,4705,1097
11941,3,44.82,4705,1096
11942,4,5.38,4705,1092
11943,3,36.26,4706,1090
11944,5,36.68,4707,1091
11945,2,77.61,4707,1090
11946,2,29.16,4708,1094
11947,5,55.58,4708,1092
11948,1,6.37,4708,1095
11949,5,38.55,4709,1096
11950,4,51.43,4710,1096
11951,2,45.91,4710,1095
11952,2,58.46,4710,1089
11953,3,15.27,4710,1096
11954,3,6.94,4711,1089
11955,2,5.69,4712,1094
11956,1,11.03,4712,1095
11957,5,42.08,4713,1089
11958,3,49.49,4713,1095
11959,3,67.76,4714,1097
11960,4,60.36,4715,1089
11961,2,67.5,4716,1097
11962,4,45.59,4716,1096
11963,3,74.43,4716,1095
11964,2,14.56,4716,1097
11965,3,45.06,4717,1089
11966,2,55.3,4717,1090
11967,1,13.07,4718,1092
11968,4,15.57,4719,1093
11969,2,41.59,4720,1095
11970,1,22.58,4720,1095
11971,2,65.07,4721,1093
11972,5,72.98,4721,1097
11973,5,13.8,4721,1093
11974,4,50.84,4722,1092
11975,2,79.18,4722,1089
11976,3,65.7,4722,1092
11977,5,11.23,4723,1097
11978,2,48.98,4724,1094
11979,5,53.76,4724,1093
11980,5,6.91,4724,1093
11981,2,36.57,4724,1092
11982,5,31.72,4725,1094
11983,3,33.43,4725,1097
11984,1,51.8,4726,1089
11985,3,16.82,4726,1093
11986,1,18.56,4727,1091
11987,3,32.9,4727,1090
11988,5,16.73,4727,1094
11989,2,5.48,4728,1093
11990,3,3.42,4729,1096
11991,4,63.48,4729,1095
11992,1,68.65,4730,1096
11993,2,26.1,4730,1095
11994,2,68.28,4731,1096
11995,3,17.76,4731,1096
11996,2,21.92,4732,1089
11997,1,4.57,4732,1094
11998,5,19.78,4733,1089
11999,1,78.14,4734,1097
12000,5,40.3,4734,1096
12001,5,58.36,4734,1091
12002,4,26.24,4735,1098
12003,3,47.66,4735,1102
12004,3,70.28,4736,1101
12005,4,52.7,4736,1099
12006,1,28.98,4737,1098
12007,3,59.78,4737,1101
12008,2,2.87,4738,1099
12009,3,50.63,4738,1102
12010,3,24.71,4739,1099
12011,4,72.71,4739,1099
12012,1,78.02,4739,1103
12013,1,13.14,4739,1098
12014,1,19.32,4740,1098
12015,3,78.0,4741,1101
12016,5,63.83,4741,1099
12017,1,68.45,4741,1099
12018,2,75.25,4742,1100
12019,2,25.49,4742,1100
12020,4,77.85,4742,1100
12021,5,51.55,4743,1102
12022,1,74.09,4743,1098
12023,5,43.76,4744,1098
12024,4,19.61,4744,1099
12025,4,11.52,4744,1101
12026,4,65.55,4745,1101
12027,2,61.35,4745,1103
12028,5,36.62,4745,1098
12029,2,60.66,4746,1101
12030,1,26.35,4746,1100
12031,1,14.48,4747,1100
12032,3,44.87,4747,1102
12033,2,22.46,4747,1102
12034,1,4.27,4748,1098
12035,5,29.63,4748,1100
12036,3,20.38,4749,1102
12037,5,5.6,4750,1102
12038,3,53.22,4750,1101
12039,1,43.66,4750,1103
12040,3,61.25,4751,1101
12041,2,70.92,4751,1103
12042,3,22.33,4752,1099
12043,2,38.82,4752,1099
12044,2,24.68,4753,1102
12045,1,72.31,4753,1098
12046,3,38.14,4753,1101
12047,1,79.58,4753,1098
12048,5,67.63,4754,1101
12049,3,12.66,4754,1103
12050,5,61.08,4755,1099
12051,3,31.1,4756,1100
12052,5,52.73,4756,1102
12053,2,79.67,4756,1098
12054,4,35.5,4756,1099
12055,3,60.95,4757,1099
12056,4,10.75,4757,1098
12057,1,49.41,4758,1100
12058,2,13.64,4759,1098
12059,1,15.82,4759,1100
12060,3,75.52,4759,1101
12061,3,39.21,4759,1103
12062,2,27.41,4760,1099
12063,1,33.2,4760,1102
12064,2,25.24,4760,1099
12065,5,48.19,4760,1100
12066,3,39.09,4761,1102
12067,2,30.38,4761,1102
12068,3,69.69,4761,1099
12069,1,59.87,4761,1100
12070,4,67.93,4762,1102
12071,5,49.04,4762,1103
12072,2,74.52,4762,1103
12073,4,6.8,4762,1099
12074,2,16.54,4763,1099
12075,1,56.75,4763,1103
12076,4,52.64,4763,1101
12077,3,48.0,4763,1098
12078,1,61.91,4764,1100
12079,2,71.56,4764,1101
12080,2,37.9,4765,1099
12081,3,21.09,4765,1101
12082,1,60.76,4765,1099
12083,1,5.01,4765,1101
12084,4,41.01,4766,1099
12085,1,10.46,4767,1101
12086,5,72.03,4767,1098
12087,4,19.15,4768,1103
12088,1,74.44,4768,1100
12089,5,38.06,4768,1100
12090,3,62.9,4768,1101
12091,5,54.76,4769,1101
12092,5,14.77,4769,1099
12093,4,62.5,4769,1103
12094,1,32.26,4769,1101
12095,5,32.71,4770,1101
12096,2,52.5,4770,1101
12097,5,31.26,4771,1099
12098,3,11.99,4771,1099
12099,3,2.71,4772,1102
12100,5,46.75,4773,1098
12101,1,37.84,4773,1099
12102,5,2.94,4774,1101
12103,4,68.5,4774,1102
12104,5,58.65,4774,1102
12105,4,11.64,4774,1102
12106,4,22.36,4775,1099
12107,5,51.98,4775,1099
12108,5,4.04,4775,1099
12109,2,55.0,4775,1100
12110,3,9.21,4776,1103
12111,3,45.8,4776,1101
12112,4,79.44,4776,1101
12113,3,77.93,4776,1098
12114,2,60.82,4777,1099
12115,2,78.88,4777,1103
12116,2,62.4,4778,1102
12117,4,36.66,4779,1100
12118,2,36.65,4779,1100
12119,5,45.12,4779,1100
12120,3,38.54,4780,1098
12121,5,12.41,4780,1100
12122,4,55.65,4780,1099
12123,4,10.64,4781,1102
12124,1,56.73,4781,1101
12125,5,5.39,4781,1099
12126,4,46.39,4782,1101
12127,1,52.57,4783,1099
12128,5,15.01,4784,1099
12129,3,26.93,4784,1099
12130,3,53.06,4785,1101
12131,2,51.4,4785,1098
12132,2,59.78,4785,1098
12133,5,21.7,4786,1098
12134,2,27.69,4787,1100
12135,1,36.68,4787,1101
12136,3,34.43,4787,1102
12137,4,13.51,4788,1108
12138,4,30.92,4788,1107
12139,3,56.01,4789,1104
12140,5,47.05,4790,1106
12141,4,5.05,4790,1109
12142,5,65.44,4790,1104
12143,2,63.48,4791,1107
12144,1,6.67,4791,1106
12145,4,21.8,4792,1108
12146,5,6.21,4792,1107
12147,2,48.71,4793,1105
12148,3,16.91,4794,1109
12149,2,58.95,4795,1106
12150,2,79.21,4795,1108
12151,4,52.03,4795,1104
12152,2,20.1,4796,1108
12153,1,69.64,4796,1106
12154,1,21.98,4796,1105
12155,2,52.93,4796,1109
12156,1,66.15,4797,1105
12157,3,44.62,4798,1105
12158,2,75.22,4798,1106
12159,5,39.9,4798,1104
12160,5,19.86,4798,1105
12161,4,38.56,4799,1107
12162,2,15.18,4799,1106
12163,1,57.25,4799,1106
12164,1,15.85,4800,1105
12165,2,11.03,4800,1108
12166,1,38.07,4801,1104
12167,2,27.55,4801,1109
12168,2,57.21,4801,1104
12169,3,72.97,4801,1108
12170,3,6.35,4802,1108
12171,4,65.18,4802,1106
12172,1,64.71,4803,1106
12173,1,48.06,4804,1105
12174,1,61.65,4804,1105
12175,2,52.57,4805,1108
12176,2,4.72,4806,1105
12177,5,37.68,4806,1106
12178,3,11.63,4806,1108
12179,5,59.06,4807,1106
12180,5,31.92,4807,1108
12181,2,38.88,4808,1107
12182,4,62.7,4809,1106
12183,4,78.19,4809,1109
12184,1,12.4,4809,1104
12185,4,49.28,4809,1106
12186,2,8.17,4810,1104
12187,3,31.82,4810,1107
12188,4,57.93,4810,1109
12189,1,79.8,4811,1105
12190,2,44.97,4812,1109
12191,3,50.88,4812,1106
12192,3,77.27,4813,1104
12193,5,27.24,4813,1106
12194,5,42.38,4813,1106
12195,2,47.2,4814,1108
12196,4,42.17,4814,1108
12197,5,47.12,4814,1106
12198,4,5.02,4815,1107
12199,3,55.01,4816,1105
12200,4,38.27,4817,1105
12201,2,17.82,4818,1116
12202,4,37.01,4818,1115
12203,2,44.18,4819,1111
12204,2,75.06,4819,1117
12205,5,51.3,4819,1113
12206,3,42.56,4820,1118
12207,5,62.96,4820,1110
12208,2,12.7,4821,1112
12209,1,8.89,4821,1115
12210,3,52.81,4821,1114
12211,4,56.45,4822,1110
12212,1,32.33,4822,1118
12213,1,70.65,4822,1117
12214,2,3.15,4823,1119
12215,3,75.33,4823,1114
12216,4,2.81,4823,1113
12217,4,15.41,4823,1114
12218,1,24.14,4824,1110
12219,1,14.34,4824,1117
12220,5,28.71,4824,1116
12221,2,33.19,4825,1114
12222,3,30.44,4825,1110
12223,1,14.2,4825,1110
12224,5,70.0,4826,1116
12225,4,36.21,4826,1116
12226,3,33.15,4826,1119
12227,5,62.18,4826,1113
12228,5,60.04,4827,1116
12229,5,67.45,4827,1113
12230,1,70.95,4827,1119
12231,1,60.98,4828,1116
12232,2,39.16,4829,1113
12233,5,62.87,4830,1111
12234,3,77.58,4830,1116
12235,3,14.3,4830,1110
12236,5,65.15,4830,1112
12237,5,35.68,4831,1114
12238,4,54.87,4831,1117
12239,2,76.03,4831,1113
12240,4,14.24,4831,1119
12241,2,19.98,4832,1114
12242,4,3.57,4833,1116
12243,5,65.42,4833,1112
12244,4,21.68,4833,1115
12245,5,29.96,4834,1118
12246,2,31.82,4834,1116
12247,5,9.39,4834,1114
12248,2,51.03,4834,1118
12249,2,26.96,4835,1116
12250,4,5.71,4836,1114
12251,1,25.19,4836,1114
12252,1,24.51,4836,1116
12253,3,31.27,4836,1116
12254,3,21.21,4837,1110
12255,4,14.5,4837,1117
12256,4,71.67,4837,1110
12257,3,62.48,4837,1113
12258,5,18.36,4838,1114
12259,4,31.35,4838,1119
12260,2,40.45,4838,1117
12261,2,25.8,4838,1112
12262,2,68.03,4839,1117
12263,4,78.06,4840,1112
12264,3,67.09,4840,1119
12265,5,7.71,4841,1114
12266,1,33.75,4841,1118
12267,1,15.85,4841,1117
12268,4,66.99,4842,1121
12269,2,27.24,4842,1124
12270,4,41.26,4842,1122
12271,5,7.59,4842,1123
12272,3,73.45,4843,1124
12273,2,51.06,4843,1125
12274,5,59.65,4843,1122
12275,1,74.53,4843,1120
12276,4,41.09,4844,1122
12277,2,73.71,4845,1125
12278,2,53.75,4845,1121
12279,4,11.79,4845,1120
12280,4,30.95,4845,1121
12281,4,55.79,4846,1121
12282,3,24.98,4846,1121
12283,3,52.68,4846,1120
12284,2,57.22,4847,1122
12285,5,74.4,4847,1121
12286,3,65.73,4847,1120
12287,3,68.28,4847,1120
12288,4,52.13,4848,1123
12289,5,14.2,4849,1122
12290,2,47.18,4849,1125
12291,5,8.65,4849,1124
12292,4,6.37,4850,1120
12293,1,34.11,4850,1125
12294,4,33.39,4850,1125
12295,5,70.53,4851,1120
12296,3,49.94,4851,1124
12297,4,45.05,4852,1122
12298,1,59.75,4853,1120
12299,3,20.82,4853,1121
12300,2,75.99,4853,1123
12301,3,24.22,4853,1121
12302,3,52.15,4854,1123
12303,4,44.69,4854,1122
12304,1,61.86,4855,1122
12305,5,78.45,4856,1122
12306,4,4.14,4857,1125
12307,1,38.74,4857,1124
12308,2,54.73,4857,1124
12309,4,68.55,4857,1122
12310,5,58.11,4858,1121
12311,4,48.69,4858,1125
12312,2,75.7,4858,1123
12313,5,63.62,4859,1124
12314,3,32.83,4859,1122
12315,2,10.24,4859,1122
12316,3,52.89,4859,1122
12317,5,35.05,4860,1122
12318,3,67.72,4860,1125
12319,1,66.37,4861,1122
12320,4,71.49,4861,1122
12321,3,75.89,4861,1125
12322,3,51.39,4862,1125
12323,3,74.52,4863,1120
12324,2,63.09,4864,1123
12325,2,48.4,4864,1120
12326,2,77.82,4865,1124
12327,4,32.67,4865,1123
12328,4,30.59,4865,1123
12329,3,78.84,4865,1123
12330,3,77.71,4866,1122
12331,1,47.31,4866,1120
12332,5,72.58,4866,1124
12333,4,62.23,4866,1122
12334,3,66.04,4867,1120
12335,4,5.89,4867,1120
12336,4,49.96,4868,1124
12337,4,74.03,4868,1121
12338,2,15.66,4869,1121
12339,4,73.95,4869,1123
12340,2,34.79,4870,1128
12341,1,60.84,4870,1126
12342,1,35.58,4870,1128
12343,3,77.28,4871,1128
12344,1,7.69,4872,1128
12345,5,18.49,4872,1128
12346,5,60.36,4872,1127
12347,3,24.83,4872,1127
12348,3,5.29,4873,1127
12349,5,27.87,4874,1126
12350,1,4.46,4874,1127
12351,5,16.22,4875,1126
12352,2,69.53,4875,1126
12353,1,62.0,4875,1127
12354,1,25.16,4876,1126
12355,1,8.47,4876,1128
12356,1,18.45,4876,1127
12357,2,7.28,4877,1127
12358,1,23.89,4877,1128
12359,4,34.59,4877,1127
12360,1,76.81,4877,1128
12361,2,11.7,4878,1127
12362,4,10.48,4878,1126
12363,1,22.69,4878,1128
12364,3,41.58,4878,1127
12365,4,54.27,4879,1127
12366,4,56.79,4880,1126
12367,2,76.83,4880,1126
12368,5,31.34,4880,1126
12369,1,12.87,4880,1126
12370,2,48.98,4881,1127
12371,4,44.95,4881,1127
12372,5,44.67,4881,1128
12373,3,32.93,4881,1128
12374,3,3.21,4882,1128
12375,4,46.18,4882,1127
12376,2,26.24,4882,1127
12377,1,54.31,4882,1127
12378,5,33.08,4883,1126
12379,5,31.13,4884,1126
12380,5,39.7,4884,1127
12381,4,28.49,4885,1128
12382,1,70.07,4886,1127
12383,1,58.89,4886,1128
12384,2,67.91,4886,1128
12385,2,74.54,4886,1126
12386,4,53.9,4887,1127
12387,1,23.14,4888,1126
12388,1,76.79,4888,1127
12389,1,61.67,4889,1127
12390,2,23.42,4890,1126
12391,5,32.39,4890,1127
12392,1,6.26,4891,1128
12393,5,29.61,4891,1128
12394,5,51.02,4891,1126
12395,3,63.74,4892,1127
12396,1,57.93,4892,1127
12397,4,74.25,4892,1126
12398,1,70.3,4893,1127
12399,4,56.68,4893,1127
12400,3,64.68,4894,1127
12401,5,11.27,4894,1126
12402,2,23.79,4895,1127
12403,1,62.83,4895,1126
12404,5,15.64,4895,1128
12405,1,45.09,4895,1126
12406,2,28.53,4896,1128
12407,2,72.68,4897,1128
12408,3,38.21,4897,1128
12409,2,35.6,4897,1128
12410,4,58.76,4898,1127
12411,4,60.18,4899,1128
12412,5,43.97,4899,1126
12413,1,58.82,4899,1126
12414,4,58.47,4900,1127
12415,4,9.2,4900,1128
12416,1,4.95,4901,1126
12417,4,14.64,4901,1126
12418,5,18.11,4901,1128
12419,3,57.34,4902,1128
12420,1,63.0,4903,1126
12421,1,54.83,4903,1128
12422,5,48.34,4903,1126
12423,2,46.29,4904,1128
12424,4,65.68,4904,1128
12425,4,74.52,4904,1126
12426,2,73.33,4904,1128
12427,4,41.34,4905,1126
12428,5,2.54,4905,1128
12429,4,65.44,4905,1128
12430,4,50.1,4905,1127
12431,5,70.97,4906,1128
12432,2,73.4,4907,1127
12433,3,21.52,4908,1128
12434,3,65.07,4908,1126
12435,5,29.97,4908,1127
12436,2,54.35,4908,1126
12437,3,73.32,4909,1126
12438,5,42.95,4909,1126
12439,1,36.61,4909,1126
12440,2,8.26,4910,1128
12441,5,35.8,4910,1128
12442,4,56.45,4910,1128
12443,3,40.95,4911,1127
12444,4,27.79,4911,1128
12445,5,11.23,4911,1127
12446,3,38.78,4912,1126
12447,1,2.9,4912,1128
12448,3,62.91,4913,1127
12449,4,47.29,4913,1126
12450,1,34.68,4913,1128
12451,1,64.91,4913,1128
12452,5,3.47,4914,1126
12453,3,66.88,4915,1126
12454,2,60.47,4915,1127
12455,4,7.09,4915,1128
12456,1,10.94,4915,1128
12457,2,22.96,4916,1127
12458,4,11.31,4916,1126
12459,1,31.85,4916,1128
12460,5,39.39,4917,1126
12461,2,27.69,4918,1128
12462,3,73.43,4918,1126
12463,2,16.88,4918,1126
12464,2,21.09,4919,1127
12465,4,46.22,4919,1127
12466,4,65.36,4920,1127
12467,4,64.14,4920,1126
12468,2,38.3,4921,1126
12469,4,58.5,4921,1127
12470,3,34.47,4921,1127
12471,2,75.66,4922,1127
12472,3,74.56,4923,1127
12473,1,34.59,4923,1128
12474,5,48.15,4923,1127
12475,4,47.39,4924,1126
12476,5,4.35,4924,1126
12477,5,44.4,4925,1126
12478,1,73.78,4925,1126
12479,4,71.12,4926,1126
12480,2,43.88,4926,1128
12481,1,33.82,4926,1126
12482,2,75.51,4927,1128
12483,5,27.94,4928,1128
12484,1,62.99,4928,1127
12485,1,41.94,4928,1127
12486,1,25.11,4928,1127
12487,5,63.24,4929,1127
12488,3,33.7,4930,1130
12489,2,34.95,4930,1134
12490,1,76.42,4930,1130
12491,4,51.19,4931,1134
12492,5,46.77,4932,1130
12493,1,65.39,4932,1131
12494,3,72.23,4933,1133
12495,1,57.24,4934,1132
12496,2,20.97,4934,1130
12497,1,48.08,4934,1132
12498,5,59.79,4934,1134
12499,3,63.71,4935,1132
12500,3,27.34,4935,1130
12501,2,21.37,4936,1129
12502,1,19.37,4936,1129
12503,3,37.59,4936,1132
12504,4,65.35,4936,1130
12505,1,72.89,4937,1134
12506,1,10.47,4938,1130
12507,5,40.61,4939,1134
12508,4,52.8,4940,1132
12509,1,40.5,4940,1134
12510,3,61.84,4940,1130
12511,4,17.22,4940,1132
12512,3,29.42,4941,1131
12513,4,59.76,4941,1130
12514,4,4.78,4942,1133
12515,4,25.94,4942,1133
12516,1,46.89,4942,1129
12517,2,31.69,4942,1133
12518,1,44.44,4943,1131
12519,5,66.35,4943,1131
12520,1,6.5,4943,1133
12521,4,45.93,4944,1131
12522,3,48.61,4944,1131
12523,4,60.06,4944,1133
12524,2,21.18,4945,1129
12525,2,15.94,4946,1129
12526,3,3.98,4946,1129
12527,3,4.0,4946,1132
12528,2,60.15,4947,1132
12529,2,21.95,4948,1130
12530,1,42.39,4948,1130
12531,3,77.27,4948,1129
12532,2,24.53,4949,1134
12533,2,76.9,4949,1130
12534,2,5.08,4949,1134
12535,4,19.62,4949,1132
12536,5,36.68,4950,1131
12537,2,27.03,4951,1131
12538,2,65.08,4951,1131
12539,5,46.5,4951,1129
12540,3,20.71,4952,1132
12541,5,61.03,4953,1134
12542,1,35.24,4953,1131
12543,1,74.42,4953,1131
12544,5,16.98,4954,1138
12545,3,56.56,4954,1135
12546,1,27.46,4954,1137
12547,1,43.28,4954,1135
12548,3,29.08,4955,1137
12549,2,77.58,4955,1138
12550,3,20.64,4955,1135
12551,5,45.12,4956,1138
12552,3,26.02,4957,1135
12553,2,37.71,4957,1137
12554,3,15.84,4958,1137
12555,4,44.43,4959,1137
12556,1,14.06,4959,1135
12557,3,32.34,4960,1138
12558,4,69.62,4961,1136
12559,3,49.07,4961,1138
12560,4,69.55,4961,1137
12561,3,40.45,4961,1136
12562,3,16.98,4962,1136
12563,2,17.05,4962,1136
12564,1,56.45,4962,1135
12565,2,44.33,4963,1138
12566,4,63.04,4964,1135
12567,5,55.92,4964,1138
12568,1,56.1,4964,1138
12569,4,75.43,4964,1137
12570,5,44.35,4965,1136
12571,5,60.2,4966,1135
12572,3,6.25,4966,1137
12573,2,79.67,4966,1136
12574,5,70.3,4967,1136
12575,5,26.69,4967,1136
12576,1,65.89,4968,1137
12577,2,69.5,4969,1135
12578,2,16.23,4969,1136
12579,1,14.67,4969,1135
12580,5,12.58,4969,1138
12581,3,55.79,4970,1137
12582,3,5.85,4970,1135
12583,5,9.17,4970,1138
12584,4,12.81,4971,1137
12585,2,34.13,4971,1138
12586,1,66.52,4971,1135
12587,1,3.24,4971,1135
12588,3,50.2,4972,1136
12589,3,53.2,4972,1138
12590,3,67.89,4972,1137
12591,4,22.74,4972,1137
12592,4,40.09,4973,1135
12593,4,28.84,4974,1136
12594,2,40.74,4974,1137
12595,2,68.15,4974,1135
12596,3,15.8,4975,1135
12597,2,37.04,4975,1138
12598,3,54.24,4976,1137
12599,4,44.44,4976,1137
12600,5,24.39,4977,1135
12601,4,77.88,4977,1136
12602,4,21.77,4977,1136
12603,4,45.45,4978,1135
12604,2,35.74,4978,1135
12605,4,7.47,4978,1138
12606,2,55.82,4979,1136
12607,4,70.63,4979,1137
12608,1,25.91,4979,1137
12609,1,48.06,4979,1136
12610,1,19.3,4980,1136
12611,3,67.61,4980,1137
12612,2,40.7,4980,1137
12613,5,36.77,4980,1136
12614,2,64.86,4981,1137
12615,4,22.35,4981,1137
12616,5,35.82,4981,1137
12617,5,11.46,4981,1135
12618,2,67.32,4982,1135
12619,5,9.28,4982,1137
12620,5,43.54,4982,1136
12621,2,13.56,4983,1137
12622,1,7.58,4983,1137
12623,3,37.07,4984,1136
12624,1,38.63,4984,1135
12625,1,65.85,4984,1135
12626,4,6.2,4985,1138
12627,2,6.42,4985,1135
12628,3,8.14,4985,1136
12629,3,55.09,4986,1137
12630,1,79.91,4986,1138
12631,2,61.1,4986,1136
12632,5,37.53,4987,1137
12633,4,43.39,4987,1137
12634,5,7.74,4987,1138
12635,4,13.31,4988,1138
12636,1,71.47,4989,1138
12637,1,25.71,4989,1138
12638,2,70.64,4989,1136
12639,2,49.37,4989,1137
12640,1,31.99,4990,1137
12641,1,44.68,4990,1135
12642,3,22.91,4990,1135
12643,5,23.31,4991,1136
12644,1,56.29,4992,1135
12645,5,38.12,4992,1138
12646,3,59.6,4992,1135
12647,2,9.85,4992,1138
12648,3,36.92,4993,1137
12649,1,35.04,4994,1137
12650,4,38.83,4994,1138
12651,4,40.4,4994,1137
12652,1,59.05,4994,1136
12653,4,49.73,4995,1135
12654,1,69.85,4995,1137
12655,3,74.82,4995,1135
12656,1,10.24,4996,1135
12657,1,31.68,4996,1138
12658,5,40.21,4996,1137
12659,5,71.84,4997,1138
12660,4,31.21,4997,1135
12661,4,46.57,4997,1137
12662,3,77.21,4998,1138
12663,5,17.32,4998,1138
12664,5,65.89,4999,1138
12665,1,5.54,4999,1138
12666,1,15.58,5000,1147
12667,4,65.07,5000,1147
12668,5,54.8,5000,1142
12669,4,32.61,5001,1139
12670,3,2.2,5001,1145
12671,2,59.52,5001,1145
12672,3,62.89,5002,1144
12673,2,36.49,5002,1141
12674,2,16.14,5003,1146
12675,2,36.27,5003,1141
12676,1,35.73,5003,1146
12677,5,40.83,5004,1139
12678,2,37.63,5004,1142
12679,4,62.47,5004,1144
12680,1,58.01,5005,1147
12681,2,45.97,5005,1147
12682,3,75.57,5006,1145
12683,5,75.08,5007,1145
12684,1,23.01,5008,1146
12685,2,47.11,5009,1146
12686,1,61.83,5009,1146
12687,2,78.8,5010,1143
12688,2,8.81,5010,1141
12689,5,46.73,5010,1141
12690,3,65.71,5011,1139
12691,5,16.38,5011,1144
12692,3,13.47,5011,1139
12693,5,42.16,5011,1140
12694,2,62.56,5012,1142
12695,1,74.73,5013,1143
12696,3,3.94,5013,1147
12697,5,30.76,5014,1147
12698,1,48.4,5014,1146
12699,3,41.49,5014,1143
12700,4,53.13,5014,1143
12701,3,14.88,5015,1144
12702,1,25.62,5015,1143
12703,4,9.3,5015,1146
12704,3,12.82,5015,1144
12705,1,77.48,5016,1145
12706,4,63.9,5016,1141
12707,3,28.91,5016,1140
12708,3,56.9,5017,1140
12709,5,10.2,5017,1145
12710,1,47.59,5018,1145
12711,1,31.38,5019,1143
12712,4,16.09,5019,1139
12713,1,64.81,5020,1141
12714,3,22.04,5020,1141
12715,5,29.87,5020,1143
12716,3,13.55,5021,1145
12717,1,57.22,5021,1146
12718,2,61.82,5021,1146
12719,2,64.69,5021,1142
12720,4,73.33,5022,1143
12721,3,74.63,5023,1144
12722,4,7.72,5023,1140
12723,4,55.02,5023,1142
12724,3,56.47,5023,1140
12725,4,53.18,5024,1140
12726,5,2.78,5025,1139
12727,2,42.37,5025,1142
12728,3,13.15,5026,1146
12729,1,34.45,5026,1143
12730,3,56.23,5027,1140
12731,4,58.5,5027,1143
12732,2,22.56,5028,1143
12733,2,51.7,5028,1144
12734,4,26.0,5028,1145
12735,1,12.88,5029,1139
12736,3,51.66,5030,1146
12737,5,23.31,5030,1146
