id,type,value,reward_id,business_id,enable,expiresInHours
1887,NEW_CLIENT,10,935,267,1,1440
1888,BIRTHDAY,5,935,267,1,720
1889,NEW_CLIENT,10,936,268,1,1440
1890,TRANSACTION,3,936,268,1,1440
1891,BIRTHDAY,5,937,268,1,2160
1892,NEW_CLIENT,10,937,268,1,1440
1893,TRANSACTION,3,937,268,1,4320
1894,BIRTHDAY,2,938,268,1,1440
1895,TRANSACTION,5,939,268,1,4320
1896,NEW_CLIENT,10,939,268,1,1440
1897,BIRTHDAY,3,939,268,1,720
1898,BIRTHDAY,2,940,268,1,720
1899,TRANSACTION,1,940,268,1,720
1900,TRANSACTION,3,941,269,1,1440
1901,TRANSACTION,10,942,269,1,2160
1902,BIRTHDAY,3,942,269,1,1440
1903,BIRTHDAY,10,943,270,1,2160
1904,BIRTHDAY,10,944,270,1,4320
1905,TRANSACTION,10,945,270,1,1440
1906,NEW_CLIENT,2,946,271,1,1440
1907,TRANSACTION,1,946,271,1,1440
1908,BIRTHDAY,1,947,271,1,1440
1909,NEW_CLIENT,3,947,271,1,4320
1910,TRANSACTION,2,947,271,1,4320
1911,NEW_CLIENT,5,948,271,1,2160
1912,BIRTHDAY,10,948,271,1,4320
1913,TRANSACTION,10,949,272,1,1440
1914,BIRTHDAY,10,949,272,1,720
1915,NEW_CLIENT,2,949,272,1,4320
1916,NEW_CLIENT,3,950,272,1,4320
1917,TRANSACTION,10,951,272,1,720
1918,BIRTHDAY,5,951,272,1,2160
1919,NEW_CLIENT,1,951,272,1,2160
1920,BIRTHDAY,10,952,272,1,2160
1921,TRANSACTION,10,952,272,1,720
1922,NEW_CLIENT,2,952,272,1,720
1923,BIRTHDAY,5,953,272,1,2160
1924,NEW_CLIENT,5,953,272,1,2160
1925,TRANSACTION,2,954,273,1,2160
1926,BIRTHDAY,5,954,273,1,4320
1927,NEW_CLIENT,2,954,273,1,720
1928,NEW_CLIENT,10,955,273,1,1440
1929,BIRTHDAY,10,955,273,1,4320
1930,BIRTHDAY,3,956,274,1,2160
1931,NEW_CLIENT,10,956,274,1,4320
1932,NEW_CLIENT,1,957,274,1,2160
1933,TRANSACTION,10,958,274,1,4320
1934,BIRTHDAY,2,958,274,1,720
1935,BIRTHDAY,10,959,274,1,4320
1936,NEW_CLIENT,10,959,274,1,4320
1937,TRANSACTION,10,959,274,1,4320
1938,TRANSACTION,3,960,274,1,2160
1939,NEW_CLIENT,10,960,274,1,720
1940,BIRTHDAY,3,960,274,1,720
1941,BIRTHDAY,1,961,275,1,1440
1942,NEW_CLIENT,2,961,275,1,4320
1943,NEW_CLIENT,5,962,275,1,2160
1944,BIRTHDAY,1,962,275,1,1440
1945,TRANSACTION,3,962,275,1,2160
1946,BIRTHDAY,10,963,275,1,720
1947,BIRTHDAY,10,964,275,1,4320
1948,TRANSACTION,10,964,275,1,2160
1949,NEW_CLIENT,1,965,275,1,1440
1950,BIRTHDAY,2,965,275,1,720
1951,TRANSACTION,10,965,275,1,1440
1952,BIRTHDAY,1,966,276,1,1440
1953,NEW_CLIENT,10,966,276,1,2160
1954,TRANSACTION,3,967,276,1,2160
1955,NEW_CLIENT,3,967,276,1,720
1956,BIRTHDAY,2,967,276,1,1440
1957,BIRTHDAY,1,968,277,1,2160
1958,TRANSACTION,10,969,277,1,2160
1959,BIRTHDAY,10,970,277,1,4320
1960,NEW_CLIENT,2,970,277,1,2160
1961,TRANSACTION,1,970,277,1,2160
1962,NEW_CLIENT,10,971,277,1,4320
1963,TRANSACTION,10,971,277,1,720
1964,BIRTHDAY,1,972,277,1,4320
1965,TRANSACTION,3,972,277,1,720
1966,NEW_CLIENT,1,973,278,1,720
1967,BIRTHDAY,10,974,278,1,2160
1968,NEW_CLIENT,10,974,278,1,4320
1969,BIRTHDAY,10,975,279,1,4320
1970,TRANSACTION,3,975,279,1,720
1971,BIRTHDAY,1,976,279,1,2160
1972,TRANSACTION,1,976,279,1,720
1973,BIRTHDAY,1,977,280,1,4320
1974,NEW_CLIENT,5,977,280,1,2160
1975,TRANSACTION,2,978,280,1,1440
1976,BIRTHDAY,2,979,280,1,2160
1977,NEW_CLIENT,5,980,280,1,720
1978,TRANSACTION,1,981,281,1,1440
1979,BIRTHDAY,3,982,281,1,1440
1980,TRANSACTION,10,983,281,1,1440
1981,NEW_CLIENT,1,983,281,1,2160
1982,BIRTHDAY,3,983,281,1,2160
1983,TRANSACTION,1,984,281,1,2160
1984,TRANSACTION,10,985,281,1,2160
1985,BIRTHDAY,5,985,281,1,1440
1986,NEW_CLIENT,3,986,282,1,2160
1987,TRANSACTION,3,987,282,1,2160
1988,BIRTHDAY,3,987,282,1,720
1989,NEW_CLIENT,1,988,283,1,4320
1990,BIRTHDAY,10,988,283,1,2160
1991,TRANSACTION,3,988,283,1,4320
1992,NEW_CLIENT,1,989,283,1,4320
1993,TRANSACTION,3,989,283,1,720
1994,TRANSACTION,2,990,283,1,720
1995,BIRTHDAY,3,990,283,1,720
1996,NEW_CLIENT,3,990,283,1,1440
1997,BIRTHDAY,3,991,283,1,720
1998,TRANSACTION,2,991,283,1,4320
1999,NEW_CLIENT,2,992,284,1,4320
2000,BIRTHDAY,2,993,284,1,2160
2001,TRANSACTION,1,993,284,1,1440
2002,NEW_CLIENT,10,993,284,1,1440
2003,TRANSACTION,3,994,284,1,2160
2004,NEW_CLIENT,10,994,284,1,2160
2005,BIRTHDAY,5,995,285,1,2160
2006,BIRTHDAY,10,996,285,1,2160
2007,TRANSACTION,1,996,285,1,1440
2008,NEW_CLIENT,5,997,285,1,2160
2009,TRANSACTION,10,997,285,1,4320
2010,BIRTHDAY,2,998,285,1,720
2011,NEW_CLIENT,5,999,286,1,4320
2012,TRANSACTION,1,999,286,1,4320
2013,BIRTHDAY,2,999,286,1,2160
2014,TRANSACTION,3,1000,286,1,4320
2015,NEW_CLIENT,2,1000,286,1,1440
2016,BIRTHDAY,10,1000,286,1,1440
2017,TRANSACTION,3,1001,286,1,720
2018,BIRTHDAY,3,1001,286,1,2160
2019,NEW_CLIENT,2,1002,287,1,720
2020,BIRTHDAY,1,1003,287,1,720
2021,TRANSACTION,1,1004,287,1,720
2022,BIRTHDAY,10,1004,287,1,2160
2023,NEW_CLIENT,2,1004,287,1,4320
2024,NEW_CLIENT,3,1005,288,1,2160
2025,BIRTHDAY,2,1005,288,1,720
2026,TRANSACTION,10,1005,288,1,720
2027,NEW_CLIENT,10,1006,288,1,1440
2028,BIRTHDAY,2,1006,288,1,1440
2029,TRANSACTION,1,1006,288,1,720
2030,NEW_CLIENT,2,1007,289,1,2160
2031,TRANSACTION,1,1008,289,1,1440
2032,BIRTHDAY,1,1008,289,1,720
2033,BIRTHDAY,1,1009,290,1,1440
2034,TRANSACTION,10,1009,290,1,2160
2035,NEW_CLIENT,3,1010,290,1,4320
2036,BIRTHDAY,1,1011,290,1,2160
2037,TRANSACTION,3,1011,290,1,1440
2038,NEW_CLIENT,3,1012,290,1,1440
2039,TRANSACTION,5,1012,290,1,720
2040,TRANSACTION,2,1013,291,1,4320
2041,NEW_CLIENT,10,1013,291,1,4320
2042,NEW_CLIENT,2,1014,291,1,4320
2043,BIRTHDAY,1,1015,291,1,2160
2044,NEW_CLIENT,10,1015,291,1,4320
2045,BIRTHDAY,5,1016,292,1,720
2046,BIRTHDAY,5,1017,292,1,720
2047,BIRTHDAY,5,1018,292,1,2160
2048,NEW_CLIENT,1,1018,292,1,4320
2049,TRANSACTION,1,1018,292,1,4320
2050,NEW_CLIENT,2,1019,292,1,2160
2051,BIRTHDAY,5,1019,292,1,720
2052,TRANSACTION,10,1020,293,1,1440
2053,NEW_CLIENT,1,1020,293,1,1440
2054,BIRTHDAY,5,1020,293,1,1440
2055,NEW_CLIENT,5,1021,293,1,720
2056,TRANSACTION,10,1022,293,1,720
2057,BIRTHDAY,10,1022,293,1,2160
2058,NEW_CLIENT,3,1023,294,1,1440
2059,BIRTHDAY,1,1023,294,1,4320
2060,TRANSACTION,1,1023,294,1,720
2061,BIRTHDAY,10,1024,294,1,4320
2062,TRANSACTION,2,1025,294,1,1440
2063,BIRTHDAY,5,1026,295,1,2160
2064,NEW_CLIENT,2,1026,295,1,2160
2065,TRANSACTION,5,1026,295,1,4320
2066,NEW_CLIENT,1,1027,295,1,1440
2067,TRANSACTION,10,1027,295,1,1440
2068,BIRTHDAY,3,1027,295,1,2160
2069,TRANSACTION,2,1028,295,1,2160
2070,NEW_CLIENT,3,1028,295,1,4320
2071,BIRTHDAY,2,1029,296,1,720
2072,NEW_CLIENT,10,1029,296,1,4320
2073,TRANSACTION,2,1030,296,1,720
2074,NEW_CLIENT,2,1030,296,1,1440
2075,NEW_CLIENT,2,1031,296,1,720
2076,BIRTHDAY,5,1032,296,1,1440
2077,NEW_CLIENT,3,1033,296,1,4320
2078,BIRTHDAY,2,1033,296,1,720
2079,NEW_CLIENT,10,1034,297,1,2160
2080,BIRTHDAY,1,1034,297,1,1440
2081,BIRTHDAY,5,1035,297,1,2160
2082,NEW_CLIENT,1,1036,297,1,1440
2083,BIRTHDAY,10,1037,297,1,2160
2084,NEW_CLIENT,10,1037,297,1,720
2085,TRANSACTION,2,1037,297,1,720
2086,NEW_CLIENT,2,1038,297,1,720
2087,BIRTHDAY,10,1038,297,1,720
2088,TRANSACTION,1,1038,297,1,2160
2089,TRANSACTION,2,1039,298,1,2160
2090,NEW_CLIENT,2,1039,298,1,4320
2091,TRANSACTION,2,1040,298,1,1440
2092,NEW_CLIENT,10,1040,298,1,4320
2093,BIRTHDAY,1,1040,298,1,720
2094,NEW_CLIENT,10,1041,299,1,720
2095,TRANSACTION,2,1041,299,1,1440
2096,NEW_CLIENT,2,1042,299,1,2160
2097,TRANSACTION,2,1042,299,1,4320
2098,BIRTHDAY,5,1042,299,1,4320
2099,TRANSACTION,1,1043,300,1,4320
2100,BIRTHDAY,1,1043,300,1,2160
2101,NEW_CLIENT,10,1043,300,1,2160
2102,BIRTHDAY,1,1044,300,1,720
2103,NEW_CLIENT,3,1044,300,1,720
2104,TRANSACTION,3,1044,300,1,720
2105,NEW_CLIENT,2,1045,300,1,2160
2106,BIRTHDAY,2,1045,300,1,2160
2107,BIRTHDAY,2,1046,300,1,4320
2108,NEW_CLIENT,2,1046,300,1,1440
2109,TRANSACTION,1,1046,300,1,720
2110,NEW_CLIENT,2,1047,300,1,1440
2111,NEW_CLIENT,2,1048,301,1,2160
2112,BIRTHDAY,1,1049,301,1,2160
2113,TRANSACTION,5,1049,301,1,4320
2114,NEW_CLIENT,3,1049,301,1,720
2115,TRANSACTION,2,1050,301,1,1440
2116,BIRTHDAY,2,1051,302,1,2160
2117,TRANSACTION,10,1052,302,1,720
2118,NEW_CLIENT,3,1052,302,1,1440
2119,TRANSACTION,3,1053,302,1,2160
2120,BIRTHDAY,10,1053,302,1,1440
2121,NEW_CLIENT,2,1053,302,1,2160
2122,BIRTHDAY,5,1054,302,1,720
2123,BIRTHDAY,10,1055,303,1,1440
2124,TRANSACTION,5,1056,303,1,4320
2125,BIRTHDAY,2,1057,304,1,1440
2126,TRANSACTION,2,1058,304,1,720
2127,BIRTHDAY,3,1058,304,1,4320
2128,NEW_CLIENT,10,1059,304,1,1440
2129,TRANSACTION,5,1059,304,1,1440
2130,BIRTHDAY,5,1059,304,1,2160
2131,BIRTHDAY,5,1060,304,1,1440
2132,TRANSACTION,10,1061,305,1,2160
2133,TRANSACTION,10,1062,305,1,2160
2134,NEW_CLIENT,3,1063,305,1,4320
2135,NEW_CLIENT,3,1064,305,1,720
2136,TRANSACTION,3,1064,305,1,1440
2137,BIRTHDAY,1,1064,305,1,1440
2138,NEW_CLIENT,10,1065,305,1,4320
2139,TRANSACTION,5,1065,305,1,1440
2140,BIRTHDAY,10,1065,305,1,1440
2141,NEW_CLIENT,3,1066,306,1,4320
2142,TRANSACTION,2,1066,306,1,720
2143,TRANSACTION,2,1067,306,1,720
2144,NEW_CLIENT,2,1067,306,1,1440
2145,TRANSACTION,10,1068,306,1,720
2146,NEW_CLIENT,10,1068,306,1,1440
2147,BIRTHDAY,5,1068,306,1,4320
2148,TRANSACTION,1,1069,307,1,720
2149,BIRTHDAY,10,1069,307,1,4320
2150,NEW_CLIENT,1,1069,307,1,1440
2151,BIRTHDAY,10,1070,307,1,1440
2152,TRANSACTION,2,1070,307,1,1440
2153,BIRTHDAY,3,1071,307,1,2160
2154,TRANSACTION,2,1071,307,1,720
2155,NEW_CLIENT,2,1071,307,1,720
2156,BIRTHDAY,5,1072,307,1,720
2157,NEW_CLIENT,1,1073,308,1,1440
2158,BIRTHDAY,5,1074,308,1,720
2159,NEW_CLIENT,10,1075,308,1,4320
2160,TRANSACTION,3,1075,308,1,1440
2161,BIRTHDAY,1,1075,308,1,2160
2162,BIRTHDAY,10,1076,308,1,4320
2163,TRANSACTION,10,1076,308,1,720
2164,NEW_CLIENT,3,1076,308,1,2160
2165,NEW_CLIENT,2,1077,309,1,4320
2166,BIRTHDAY,2,1077,309,1,4320
2167,TRANSACTION,3,1078,309,1,4320
2168,BIRTHDAY,2,1078,309,1,720
2169,TRANSACTION,10,1079,309,1,2160
2170,BIRTHDAY,10,1079,309,1,2160
2171,NEW_CLIENT,10,1080,309,1,2160
2172,TRANSACTION,10,1080,309,1,2160
2173,BIRTHDAY,2,1081,310,1,4320
2174,NEW_CLIENT,1,1081,310,1,1440
2175,TRANSACTION,1,1082,310,1,2160
2176,NEW_CLIENT,2,1083,311,1,720
2177,BIRTHDAY,10,1083,311,1,2160
2178,NEW_CLIENT,2,1084,311,1,1440
2179,TRANSACTION,3,1084,311,1,4320
2180,BIRTHDAY,5,1084,311,1,4320
2181,NEW_CLIENT,1,1085,311,1,1440
2182,BIRTHDAY,10,1086,312,1,720
2183,TRANSACTION,2,1086,312,1,720
2184,NEW_CLIENT,3,1086,312,1,2160
2185,BIRTHDAY,1,1087,312,1,1440
2186,NEW_CLIENT,5,1088,312,1,2160
2187,BIRTHDAY,3,1088,312,1,4320
2188,TRANSACTION,10,1088,312,1,4320
2189,BIRTHDAY,5,1089,312,1,720
2190,NEW_CLIENT,3,1089,312,1,720
2191,TRANSACTION,3,1089,312,1,2160
2192,TRANSACTION,10,1090,312,1,4320
2193,BIRTHDAY,1,1090,312,1,4320
2194,NEW_CLIENT,2,1091,313,1,4320
2195,TRANSACTION,5,1091,313,1,2160
2196,BIRTHDAY,3,1091,313,1,2160
2197,TRANSACTION,5,1092,313,1,720
2198,BIRTHDAY,1,1092,313,1,720
2199,NEW_CLIENT,1,1092,313,1,2160
2200,NEW_CLIENT,5,1093,313,1,720
2201,BIRTHDAY,5,1094,314,1,2160
2202,NEW_CLIENT,10,1094,314,1,720
2203,TRANSACTION,5,1094,314,1,720
2204,BIRTHDAY,1,1095,314,1,1440
2205,TRANSACTION,5,1095,314,1,2160
2206,NEW_CLIENT,2,1095,314,1,4320
2207,NEW_CLIENT,5,1096,314,1,1440
2208,BIRTHDAY,5,1096,314,1,2160
2209,BIRTHDAY,5,1097,314,1,4320
2210,TRANSACTION,3,1098,314,1,2160
2211,TRANSACTION,3,1099,315,1,1440
2212,TRANSACTION,5,1100,315,1,720
2213,NEW_CLIENT,10,1100,315,1,2160
2214,BIRTHDAY,1,1101,316,1,720
2215,NEW_CLIENT,3,1101,316,1,4320
2216,TRANSACTION,1,1101,316,1,4320
2217,TRANSACTION,5,1102,316,1,4320
2218,NEW_CLIENT,1,1102,316,1,2160
2219,BIRTHDAY,2,1102,316,1,4320
2220,TRANSACTION,3,1103,316,1,2160
2221,BIRTHDAY,1,1103,316,1,4320
2222,BIRTHDAY,5,1104,317,1,4320
2223,TRANSACTION,2,1104,317,1,720
2224,NEW_CLIENT,5,1104,317,1,2160
2225,NEW_CLIENT,5,1105,317,1,720
2226,BIRTHDAY,10,1105,317,1,4320
2227,TRANSACTION,5,1105,317,1,4320
2228,TRANSACTION,2,1106,317,1,2160
2229,NEW_CLIENT,10,1106,317,1,720
2230,NEW_CLIENT,2,1107,318,1,1440
2231,BIRTHDAY,3,1107,318,1,1440
2232,TRANSACTION,2,1107,318,1,720
2233,NEW_CLIENT,1,1108,318,1,4320
2234,TRANSACTION,10,1108,318,1,1440
2235,BIRTHDAY,5,1108,318,1,2160
2236,NEW_CLIENT,3,1109,318,1,2160
2237,TRANSACTION,2,1109,318,1,720
2238,BIRTHDAY,5,1110,318,1,1440
2239,NEW_CLIENT,2,1111,319,1,1440
2240,TRANSACTION,1,1111,319,1,2160
2241,BIRTHDAY,10,1111,319,1,1440
2242,TRANSACTION,3,1112,319,1,2160
2243,TRANSACTION,1,1113,319,1,4320
2244,NEW_CLIENT,1,1113,319,1,720
2245,BIRTHDAY,2,1113,319,1,4320
2246,NEW_CLIENT,10,1114,319,1,4320
2247,NEW_CLIENT,5,1115,320,1,1440
2248,TRANSACTION,3,1115,320,1,2160
2249,BIRTHDAY,2,1115,320,1,1440
2250,BIRTHDAY,5,1116,320,1,720
2251,TRANSACTION,3,1116,320,1,1440
2252,NEW_CLIENT,3,1116,320,1,1440
2253,BIRTHDAY,3,1117,320,1,2160
2254,TRANSACTION,10,1117,320,1,4320
2255,NEW_CLIENT,2,1117,320,1,720
2256,TRANSACTION,1,1118,321,1,1440
2257,BIRTHDAY,2,1118,321,1,4320
2258,TRANSACTION,3,1119,321,1,1440
2259,BIRTHDAY,1,1119,321,1,1440
2260,TRANSACTION,1,1120,321,1,4320
2261,BIRTHDAY,3,1120,321,1,1440
2262,NEW_CLIENT,2,1121,321,1,2160
2263,BIRTHDAY,1,1121,321,1,4320
2264,BIRTHDAY,5,1122,321,1,1440
2265,NEW_CLIENT,5,1122,321,1,1440
2266,NEW_CLIENT,10,1123,322,1,4320
2267,BIRTHDAY,5,1123,322,1,720
2268,BIRTHDAY,2,1124,322,1,1440
2269,TRANSACTION,10,1125,323,1,1440
2270,BIRTHDAY,5,1125,323,1,2160
2271,NEW_CLIENT,1,1125,323,1,720
2272,NEW_CLIENT,2,1126,323,1,720
2273,TRANSACTION,5,1127,323,1,720
2274,NEW_CLIENT,5,1128,323,1,4320
2275,BIRTHDAY,10,1128,323,1,720
2276,BIRTHDAY,5,1129,323,1,1440
2277,NEW_CLIENT,3,1129,323,1,1440
2278,NEW_CLIENT,2,1130,324,1,1440
2279,BIRTHDAY,3,1130,324,1,2160
2280,BIRTHDAY,1,1131,324,1,1440
2281,TRANSACTION,3,1131,324,1,4320
2282,NEW_CLIENT,3,1131,324,1,720
2283,TRANSACTION,10,1132,324,1,4320
2284,BIRTHDAY,10,1132,324,1,4320
2285,NEW_CLIENT,1,1132,324,1,720
2286,TRANSACTION,3,1133,325,1,720
2287,BIRTHDAY,5,1133,325,1,4320
2288,NEW_CLIENT,3,1133,325,1,4320
2289,TRANSACTION,3,1134,325,1,1440
2290,NEW_CLIENT,5,1134,325,1,720
2291,BIRTHDAY,1,1134,325,1,2160
2292,BIRTHDAY,2,1135,325,1,4320
2293,NEW_CLIENT,10,1135,325,1,4320
2294,TRANSACTION,3,1135,325,1,1440
2295,NEW_CLIENT,3,1136,326,1,2160
2296,TRANSACTION,3,1137,326,1,2160
2297,NEW_CLIENT,3,1137,326,1,720
2298,BIRTHDAY,10,1137,326,1,2160
2299,NEW_CLIENT,1,1138,326,1,1440
2300,BIRTHDAY,2,1139,327,1,4320
2301,TRANSACTION,10,1139,327,1,720
2302,NEW_CLIENT,1,1139,327,1,2160
2303,TRANSACTION,2,1140,327,1,4320
2304,NEW_CLIENT,10,1141,327,1,720
2305,BIRTHDAY,10,1142,327,1,4320
2306,NEW_CLIENT,2,1143,327,1,1440
2307,TRANSACTION,3,1143,327,1,1440
2308,NEW_CLIENT,10,1144,328,1,2160
2309,BIRTHDAY,3,1144,328,1,2160
2310,TRANSACTION,5,1144,328,1,1440
2311,NEW_CLIENT,3,1145,328,1,2160
2312,TRANSACTION,3,1145,328,1,2160
2313,BIRTHDAY,10,1145,328,1,4320
2314,BIRTHDAY,1,1146,328,1,720
2315,NEW_CLIENT,3,1146,328,1,1440
2316,TRANSACTION,5,1146,328,1,720
2317,BIRTHDAY,2,1147,328,1,4320
2318,NEW_CLIENT,1,1147,328,1,1440
2319,BIRTHDAY,1,1148,328,1,720
2320,TRANSACTION,5,1148,328,1,4320
2321,NEW_CLIENT,3,1149,329,1,4320
2322,NEW_CLIENT,2,1150,329,1,2160
2323,BIRTHDAY,5,1150,329,1,1440
2324,NEW_CLIENT,5,1151,329,1,2160
2325,TRANSACTION,2,1152,330,1,2160
2326,NEW_CLIENT,10,1153,330,1,1440
2327,BIRTHDAY,3,1154,330,1,4320
2328,TRANSACTION,1,1155,330,1,1440
2329,NEW_CLIENT,5,1155,330,1,1440
2330,NEW_CLIENT,1,1156,331,1,1440
2331,TRANSACTION,5,1156,331,1,720
2332,BIRTHDAY,10,1156,331,1,2160
2333,TRANSACTION,10,1157,331,1,720
2334,NEW_CLIENT,2,1158,331,1,1440
2335,TRANSACTION,1,1158,331,1,720
2336,BIRTHDAY,3,1158,331,1,720
2337,TRANSACTION,3,1159,331,1,2160
2338,TRANSACTION,2,1160,332,1,1440
2339,TRANSACTION,3,1161,332,1,2160
2340,BIRTHDAY,1,1161,332,1,1440
2341,NEW_CLIENT,3,1161,332,1,2160
2342,TRANSACTION,5,1162,333,1,2160
2343,BIRTHDAY,2,1162,333,1,4320
2344,NEW_CLIENT,3,1163,333,1,1440
2345,NEW_CLIENT,1,1164,333,1,4320
2346,BIRTHDAY,2,1164,333,1,1440
2347,TRANSACTION,3,1164,333,1,4320
2348,NEW_CLIENT,3,1165,333,1,2160
2349,TRANSACTION,5,1165,333,1,4320
2350,BIRTHDAY,3,1165,333,1,4320
2351,BIRTHDAY,1,1166,334,1,1440
2352,NEW_CLIENT,5,1166,334,1,720
2353,TRANSACTION,5,1167,334,1,4320
2354,NEW_CLIENT,1,1167,334,1,2160
2355,NEW_CLIENT,5,1168,334,1,720
2356,BIRTHDAY,2,1169,334,1,4320
2357,TRANSACTION,2,1169,334,1,720
2358,NEW_CLIENT,3,1169,334,1,720
2359,BIRTHDAY,1,1170,335,1,720
2360,NEW_CLIENT,2,1171,335,1,2160
2361,TRANSACTION,1,1171,335,1,720
2362,BIRTHDAY,2,1171,335,1,720
2363,NEW_CLIENT,3,1172,335,1,720
2364,TRANSACTION,1,1172,335,1,1440
2365,BIRTHDAY,10,1172,335,1,4320
2366,BIRTHDAY,1,1173,336,1,2160
2367,NEW_CLIENT,2,1173,336,1,2160
2368,TRANSACTION,1,1174,336,1,2160
2369,TRANSACTION,2,1175,336,1,720
2370,NEW_CLIENT,2,1176,336,1,2160
2371,BIRTHDAY,3,1177,337,1,1440
2372,BIRTHDAY,5,1178,337,1,720
2373,TRANSACTION,10,1178,337,1,4320
2374,NEW_CLIENT,1,1178,337,1,4320
2375,TRANSACTION,1,1179,337,1,2160
2376,BIRTHDAY,3,1179,337,1,720
2377,NEW_CLIENT,5,1179,337,1,720
2378,BIRTHDAY,2,1180,337,1,2160
2379,NEW_CLIENT,2,1180,337,1,1440
2380,TRANSACTION,3,1181,338,1,1440
2381,NEW_CLIENT,3,1182,338,1,2160
2382,TRANSACTION,1,1182,338,1,4320
2383,NEW_CLIENT,2,1183,338,1,4320
2384,NEW_CLIENT,3,1184,338,1,4320
2385,BIRTHDAY,3,1184,338,1,1440
2386,BIRTHDAY,5,1185,339,1,2160
2387,TRANSACTION,1,1186,339,1,720
2388,NEW_CLIENT,2,1186,339,1,1440
2389,BIRTHDAY,1,1186,339,1,2160
2390,BIRTHDAY,10,1187,339,1,4320
2391,TRANSACTION,2,1187,339,1,4320
2392,BIRTHDAY,10,1188,339,1,720
2393,BIRTHDAY,2,1189,340,1,2160
2394,BIRTHDAY,2,1190,340,1,1440
2395,BIRTHDAY,2,1191,340,1,2160
2396,TRANSACTION,10,1191,340,1,1440
2397,NEW_CLIENT,10,1191,340,1,2160
2398,NEW_CLIENT,10,1192,340,1,2160
2399,NEW_CLIENT,10,1193,341,1,4320
2400,NEW_CLIENT,5,1194,341,1,720
2401,TRANSACTION,5,1194,341,1,4320
2402,TRANSACTION,10,1195,341,1,2160
2403,BIRTHDAY,1,1195,341,1,720
2404,NEW_CLIENT,2,1195,341,1,1440
2405,NEW_CLIENT,1,1196,341,1,4320
2406,BIRTHDAY,5,1197,342,1,720
2407,NEW_CLIENT,5,1197,342,1,2160
2408,BIRTHDAY,3,1198,342,1,1440
2409,NEW_CLIENT,1,1199,343,1,1440
2410,TRANSACTION,5,1199,343,1,2160
2411,TRANSACTION,5,1200,343,1,2160
2412,BIRTHDAY,10,1200,343,1,720
2413,NEW_CLIENT,10,1200,343,1,720
2414,BIRTHDAY,5,1201,344,1,1440
2415,TRANSACTION,2,1201,344,1,720
2416,NEW_CLIENT,3,1201,344,1,720
2417,TRANSACTION,10,1202,344,1,1440
2418,NEW_CLIENT,2,1202,344,1,2160
2419,NEW_CLIENT,10,1203,344,1,2160
2420,BIRTHDAY,3,1203,344,1,4320
2421,TRANSACTION,10,1203,344,1,4320
2422,BIRTHDAY,1,1204,344,1,1440
2423,BIRTHDAY,10,1205,345,1,2160
2424,BIRTHDAY,5,1206,345,1,2160
2425,NEW_CLIENT,2,1207,345,1,720
2426,NEW_CLIENT,2,1208,346,1,1440
2427,TRANSACTION,2,1209,346,1,4320
2428,BIRTHDAY,1,1209,346,1,720
2429,NEW_CLIENT,2,1210,346,1,1440
2430,NEW_CLIENT,10,1211,346,1,4320
2431,TRANSACTION,1,1211,346,1,720
2432,NEW_CLIENT,1,1212,346,1,2160
2433,BIRTHDAY,10,1212,346,1,1440
2434,TRANSACTION,10,1212,346,1,720
2435,TRANSACTION,3,1213,347,1,720
2436,BIRTHDAY,2,1214,347,1,720
2437,TRANSACTION,3,1214,347,1,1440
2438,NEW_CLIENT,3,1214,347,1,1440
2439,TRANSACTION,5,1215,347,1,1440
2440,TRANSACTION,1,1216,347,1,1440
2441,TRANSACTION,2,1217,347,1,4320
2442,TRANSACTION,1,1218,348,1,1440
2443,NEW_CLIENT,2,1218,348,1,720
2444,BIRTHDAY,3,1218,348,1,2160
2445,NEW_CLIENT,3,1219,348,1,4320
2446,BIRTHDAY,2,1219,348,1,720
2447,TRANSACTION,3,1219,348,1,1440
2448,BIRTHDAY,5,1220,348,1,1440
2449,TRANSACTION,10,1220,348,1,2160
2450,NEW_CLIENT,1,1221,348,1,2160
2451,BIRTHDAY,10,1221,348,1,1440
2452,TRANSACTION,2,1221,348,1,2160
2453,NEW_CLIENT,3,1222,349,1,720
2454,TRANSACTION,3,1222,349,1,1440
2455,TRANSACTION,3,1223,349,1,2160
2456,TRANSACTION,2,1224,349,1,720
2457,NEW_CLIENT,1,1224,349,1,720
2458,NEW_CLIENT,2,1225,349,1,2160
2459,BIRTHDAY,5,1225,349,1,720
2460,TRANSACTION,3,1225,349,1,1440
2461,NEW_CLIENT,1,1226,350,1,4320
2462,BIRTHDAY,10,1226,350,1,720
2463,TRANSACTION,2,1226,350,1,1440
2464,TRANSACTION,10,1227,350,1,2160
2465,NEW_CLIENT,10,1227,350,1,1440
2466,TRANSACTION,1,1228,350,1,1440
2467,NEW_CLIENT,10,1229,350,1,720
2468,TRANSACTION,3,1229,350,1,4320
2469,BIRTHDAY,5,1229,350,1,720
2470,TRANSACTION,5,1230,351,1,2160
2471,NEW_CLIENT,5,1231,351,1,4320
2472,BIRTHDAY,5,1231,351,1,4320
2473,TRANSACTION,3,1231,351,1,4320
2474,TRANSACTION,3,1232,351,1,720
2475,BIRTHDAY,3,1232,351,1,4320
2476,NEW_CLIENT,3,1232,351,1,4320
2477,BIRTHDAY,1,1233,351,1,4320
2478,TRANSACTION,5,1233,351,1,4320
2479,NEW_CLIENT,5,1233,351,1,4320
