id,created_at,send_at,body,business_id,customer_tier_id,customer_segment_id,reward_id,expires_in_hours,type
4753,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,433,,,,24,AUTOMATED
4754,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,434,,,,168,CUSTOM
4755,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,434,,,,24,AUTOMATED
4756,2026-05-07 23:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,434,1301,,,72,CUSTOM
4757,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,434,,,1511,72,CUSTOM
4758,2026-05-08 11:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,434,1302,,,72,AUTOMATED
4759,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,434,1302,,,24,CUSTOM
4760,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,434,1300,,,72,CUSTOM
4761,2026-05-07 03:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,434,,,1511,168,CUSTOM
4762,2026-05-07 04:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,434,,,,72,AUTOMATED
4763,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,434,,,1512,24,CUSTOM
4764,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,434,,,1512,72,CUSTOM
4765,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,435,,,,48,AUTOMATED
4766,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,435,,,1516,24,CUSTOM
4767,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,435,,,,72,AUTOMATED
4768,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,435,,,,168,AUTOMATED
4769,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,435,,,,72,AUTOMATED
4770,2026-05-08 11:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,435,,,,168,AUTOMATED
4771,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,435,1303,,,168,CUSTOM
4772,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,435,,,1515,72,CUSTOM
4773,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,435,1303,,,24,AUTOMATED
4774,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,435,1305,,,48,AUTOMATED
4775,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,435,1305,,1516,72,AUTOMATED
4776,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,435,,,,168,AUTOMATED
4777,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,435,1305,,,24,CUSTOM
4778,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,435,,,,24,AUTOMATED
4779,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,436,,,1519,48,AUTOMATED
4780,2026-05-08 10:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,436,1307,,,24,AUTOMATED
4781,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,436,,,,48,AUTOMATED
4782,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,436,1308,,,48,CUSTOM
4783,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,436,,,,72,AUTOMATED
4784,2026-05-06 20:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,436,1307,,1517,48,AUTOMATED
4785,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,436,,,,24,CUSTOM
4786,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,436,,,,168,CUSTOM
4787,2026-05-07 22:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,436,,,1518,72,CUSTOM
4788,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,436,,,,48,CUSTOM
4789,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,437,,,,72,AUTOMATED
4790,2026-05-07 15:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,437,,,,72,AUTOMATED
4791,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,437,1310,,1522,168,AUTOMATED
4792,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,437,,,,48,CUSTOM
4793,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,437,1309,,1521,24,AUTOMATED
4794,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,437,,,,168,CUSTOM
4795,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,437,,,1521,48,CUSTOM
4796,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,437,,,,24,CUSTOM
4797,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,437,1309,,,168,AUTOMATED
4798,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,437,,,,168,AUTOMATED
4799,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,438,,,,72,AUTOMATED
4800,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,438,,,,24,AUTOMATED
4801,2026-05-07 21:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,438,1314,,1524,48,CUSTOM
4802,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,438,1314,,,48,AUTOMATED
4803,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,439,,,1526,72,AUTOMATED
4804,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,439,,,,48,AUTOMATED
4805,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,439,1316,,,168,CUSTOM
4806,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,439,1317,,,48,AUTOMATED
4807,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,439,1315,,,48,CUSTOM
4808,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,439,1315,,1526,72,CUSTOM
4809,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,439,1315,,1525,48,AUTOMATED
4810,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,440,1320,,1528,48,AUTOMATED
4811,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,440,,,,168,AUTOMATED
4812,2026-05-07 21:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,440,1320,,,168,CUSTOM
4813,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,440,1320,,,48,CUSTOM
4814,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,440,,,1529,168,AUTOMATED
4815,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,440,1320,,,24,AUTOMATED
4816,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,440,,,,168,AUTOMATED
4817,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,440,,,,168,AUTOMATED
4818,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,440,,,1529,72,CUSTOM
4819,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,441,1322,,,48,CUSTOM
4820,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,441,1322,,,48,AUTOMATED
4821,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,441,,,,168,CUSTOM
4822,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,441,1322,,1530,48,CUSTOM
4823,2026-05-07 22:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,441,1323,,1531,168,AUTOMATED
4824,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,441,,,,168,CUSTOM
4825,2026-05-08 10:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,441,1322,,,48,AUTOMATED
4826,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,441,,,1530,168,CUSTOM
4827,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,442,1325,,1535,168,AUTOMATED
4828,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,442,,,1534,72,AUTOMATED
4829,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,442,,,,72,AUTOMATED
4830,2026-05-08 13:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,442,1324,,,72,AUTOMATED
4831,2026-05-07 21:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,442,,,,48,AUTOMATED
4832,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,442,,,1535,48,AUTOMATED
4833,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,442,1326,,,24,CUSTOM
4834,2026-05-06 22:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,442,,,,24,CUSTOM
4835,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,442,,,,168,AUTOMATED
4836,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,442,,,,168,AUTOMATED
4837,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,443,,,,24,AUTOMATED
4838,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,,168,AUTOMATED
4839,2026-05-06 19:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,443,1328,,,72,CUSTOM
4840,2026-05-07 04:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,443,1327,,,168,AUTOMATED
4841,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,443,,,,24,AUTOMATED
4842,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,443,1328,,,48,AUTOMATED
4843,2026-05-07 07:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,443,,,1539,24,CUSTOM
4844,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,443,,,1539,24,AUTOMATED
4845,2026-05-07 22:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,,48,CUSTOM
4846,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,443,1327,,,168,AUTOMATED
4847,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,443,1328,,,168,CUSTOM
4848,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,443,,,1536,72,AUTOMATED
4849,2026-05-08 01:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,,168,AUTOMATED
4850,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,,72,AUTOMATED
4851,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,1537,72,CUSTOM
4852,2026-05-08 10:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,443,,,,72,CUSTOM
4853,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,443,,,1538,24,AUTOMATED
4854,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,443,1327,,,48,CUSTOM
4855,2026-05-08 18:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,443,,,,24,AUTOMATED
4856,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,443,1329,,,168,AUTOMATED
4857,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,443,,,,24,AUTOMATED
4858,2026-05-07 21:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,1537,168,CUSTOM
4859,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,443,,,1539,48,CUSTOM
4860,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,443,1328,,,48,AUTOMATED
4861,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,443,,,,72,CUSTOM
4862,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,443,,,,24,CUSTOM
4863,2026-05-08 02:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,443,,,,72,AUTOMATED
4864,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,443,1329,,1537,48,AUTOMATED
4865,2026-05-08 08:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,444,,,,168,AUTOMATED
4866,2026-05-07 15:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,444,,,,72,CUSTOM
4867,2026-05-07 02:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,444,1332,,,168,AUTOMATED
4868,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,444,1330,,,168,AUTOMATED
4869,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,444,,,,24,AUTOMATED
4870,2026-05-08 04:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,444,,,1541,168,AUTOMATED
4871,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,444,1330,,,72,AUTOMATED
4872,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,444,,,1541,48,CUSTOM
4873,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,444,,,,48,AUTOMATED
4874,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,444,1331,,1540,72,CUSTOM
4875,2026-05-08 04:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,444,,,,24,AUTOMATED
4876,2026-05-08 10:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,444,1330,,,24,CUSTOM
4877,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,444,,,1541,24,AUTOMATED
4878,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,444,,,1540,24,CUSTOM
4879,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,445,,,1546,24,CUSTOM
4880,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,445,,,,24,CUSTOM
4881,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,445,,,1545,168,CUSTOM
4882,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,445,,,,168,CUSTOM
4883,2026-05-07 20:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,445,,,1542,168,AUTOMATED
4884,2026-05-07 21:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,445,,,1545,72,AUTOMATED
4885,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,445,,,,48,AUTOMATED
4886,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,445,,,,72,CUSTOM
4887,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,445,,,,168,CUSTOM
4888,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,445,,,,48,CUSTOM
4889,2026-05-07 23:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,445,1335,,,168,CUSTOM
4890,2026-05-07 01:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,445,,,,168,AUTOMATED
4891,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,445,,,,48,CUSTOM
4892,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,445,1333,,,168,AUTOMATED
4893,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,445,,,,48,AUTOMATED
4894,2026-05-08 18:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,446,1338,,,72,AUTOMATED
4895,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,446,,,,168,CUSTOM
4896,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,446,,,,168,CUSTOM
4897,2026-05-07 22:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,446,,,,72,AUTOMATED
4898,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,446,1337,,,48,CUSTOM
4899,2026-05-07 13:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,446,1337,,,72,CUSTOM
4900,2026-05-08 01:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,446,,,,24,AUTOMATED
4901,2026-05-06 20:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,446,,,,168,CUSTOM
4902,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,446,,,,72,AUTOMATED
4903,2026-05-08 03:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,446,1338,,,48,CUSTOM
4904,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,446,1337,,,48,AUTOMATED
4905,2026-05-07 16:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,446,,,1551,72,AUTOMATED
4906,2026-05-06 20:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,446,,,,168,AUTOMATED
4907,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,446,,,1551,48,AUTOMATED
4908,2026-05-07 12:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,446,1338,,,24,AUTOMATED
4909,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,446,,,1551,24,AUTOMATED
4910,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,446,,,,48,CUSTOM
4911,2026-05-08 18:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,446,1336,,,168,AUTOMATED
4912,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,446,1338,,,24,CUSTOM
4913,2026-05-07 22:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,446,,,1549,48,CUSTOM
4914,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,446,1337,,1551,24,CUSTOM
4915,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,446,1337,,,72,AUTOMATED
4916,2026-05-07 15:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,446,1338,,1547,72,AUTOMATED
4917,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,446,,,1550,168,CUSTOM
4918,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,446,1338,,,168,AUTOMATED
4919,2026-05-07 19:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,446,,,1550,24,AUTOMATED
4920,2026-05-07 04:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,447,,,,24,CUSTOM
4921,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,447,,,,24,AUTOMATED
4922,2026-05-08 05:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,447,,,,24,CUSTOM
4923,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,447,,,,72,AUTOMATED
4924,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,447,1339,,,48,CUSTOM
4925,2026-05-06 23:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,447,,,,48,CUSTOM
4926,2026-05-08 15:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,448,,,1557,72,AUTOMATED
4927,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,448,1344,,,24,AUTOMATED
4928,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,448,,,1557,72,CUSTOM
4929,2026-05-08 14:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,448,,,,48,AUTOMATED
4930,2026-05-08 07:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,448,,,,24,AUTOMATED
4931,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,448,1343,,1557,48,CUSTOM
4932,2026-05-08 06:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,448,,,,72,AUTOMATED
4933,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,448,1343,,1556,48,AUTOMATED
4934,2026-05-08 12:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,448,,,1558,48,CUSTOM
4935,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,448,,,,72,AUTOMATED
4936,2026-05-08 09:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,448,1344,,,24,AUTOMATED
4937,2026-05-07 00:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,449,,,1559,48,CUSTOM
4938,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,449,,,1559,72,AUTOMATED
4939,2026-05-08 00:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,449,,,1560,72,AUTOMATED
4940,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,449,,,,48,AUTOMATED
4941,2026-05-07 10:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,449,,,,24,CUSTOM
4942,2026-05-07 06:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,449,,,1559,48,CUSTOM
4943,2026-05-07 05:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,449,,,,72,CUSTOM
4944,2026-05-08 18:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,450,,,,24,AUTOMATED
4945,2026-05-06 19:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,450,,,,48,CUSTOM
4946,2026-05-08 16:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,450,,,,24,AUTOMATED
4947,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,You have a reward waiting for you. Claim it now!,450,,,,24,CUSTOM
4948,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,Your loyalty card has a new benefit. Tap to discover.,450,,,,168,AUTOMATED
4949,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,451,,,1565,168,AUTOMATED
4950,2026-05-07 18:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,451,1352,,,72,CUSTOM
4951,2026-05-07 08:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,451,,,,48,AUTOMATED
4952,2026-05-08 04:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,451,1352,,,72,CUSTOM
4953,2026-05-08 17:43:51.000,2026-05-08 19:43:51.000,Happy birthday! Enjoy your special gift from us.,451,,,,48,AUTOMATED
4954,2026-05-06 21:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,451,1352,,,48,CUSTOM
4955,2026-05-07 11:43:51.000,2026-05-08 19:43:51.000,Flash sale today only. Use your points for extra savings.,451,,,,72,AUTOMATED
4956,2026-05-07 14:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,451,,,,72,AUTOMATED
4957,2026-05-08 10:43:51.000,2026-05-08 19:43:51.000,You are 50 points away from your next reward!,451,1352,,,48,AUTOMATED
4958,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,New products just arrived. Be the first to check them out.,451,,,,168,CUSTOM
4959,2026-05-07 17:43:51.000,2026-05-08 19:43:51.000,Bring a friend and both of you earn bonus points.,451,1353,,1568,48,CUSTOM
4960,2026-05-07 09:43:51.000,2026-05-08 19:43:51.000,We miss you! Come back and earn double points this week.,451,1351,,,48,CUSTOM
