customer_id,business_id,business_industry,business_tier,business_loyalty_type,business_country_id,gender,age,country_id,city_id,language,device,has_push_token,is_pass_updated,is_ghost,days_as_customer,days_inactive,recency_bucket,n_deposits,n_withdrawals,total_deposited,avg_deposit_amount,max_deposit_amount,avg_days_between_purchases,n_rewards_earned,n_rewards_redeemed,reward_redemption_rate,n_push_received,n_push_total,push_receive_rate,n_reviews,avg_review_rating,was_referred,n_raffles_entered,churn,_synthetic_profile
39265,370,Language School,GROW,STAMPS,2,MALE,33,2,16,ES,BOTH,1,0,0,414,78,at_risk,6,1,841.27,140.21,199.41,64.2,0,0,0,3,3,1.0,0,,0,0,0,at_risk
39266,370,Language School,GROW,STAMPS,2,FEMALE,48,2,26,ES,ANDROID,1,1,0,253,66,at_risk,11,1,1515.24,137.75,210.9,17.4,2,1,0.5,1,2,0.5,0,,0,0,0,at_risk
39267,370,Language School,GROW,STAMPS,2,FEMALE,51,2,25,ES,ANDROID,1,0,0,498,270,churned,1,0,210.75,210.75,210.75,,0,0,0,3,5,0.6,0,,0,0,1,hard_churned
39268,370,Language School,GROW,STAMPS,2,OTHER,58,2,30,ES,APPLE,1,1,0,418,85,at_risk,9,2,1547.02,171.89,249.2,30.2,0,0,0,0,0,0,0,,0,0,0,at_risk
39269,370,Language School,GROW,STAMPS,2,FEMALE,29,2,17,ES,APPLE,1,1,0,596,68,at_risk,10,2,1407.26,140.73,238.79,35.3,0,0,0,4,4,1.0,0,,0,0,0,at_risk
39270,370,Language School,GROW,STAMPS,2,FEMALE,32,2,26,ES,BOTH,1,0,0,730,204,churned,0,0,0,0,0,,0,0,0,1,2,0.5,0,,0,0,1,ghost
39271,370,Language School,GROW,STAMPS,2,MALE,29,2,20,ES,APPLE,1,0,0,189,14,recent,51,11,7384.41,144.79,248.92,2.9,1,1,1.0,0,0,0,0,,0,0,0,loyal_active
39272,370,Language School,GROW,STAMPS,2,FEMALE,50,2,29,ES,ANDROID,1,1,0,417,365,churned,4,0,452.37,113.09,219.66,6.7,1,1,1.0,0,2,0.0,0,,0,0,1,hard_churned
39273,370,Language School,GROW,STAMPS,2,FEMALE,40,2,19,ES,APPLE,1,0,0,411,244,churned,4,0,796.26,199.06,246.55,21.7,0,0,0,2,3,0.667,0,,0,0,1,hard_churned
39274,370,Language School,GROW,STAMPS,2,MALE,24,2,29,ES,ANDROID,1,1,0,616,129,churned,7,1,1100.58,157.23,246.41,62.2,1,0,0.0,3,3,1.0,0,,0,0,1,soft_churned
39275,370,Language School,GROW,STAMPS,2,MALE,29,2,28,ES,APPLE,1,1,0,497,289,churned,5,0,818.41,163.68,228.56,29.5,0,0,0,3,5,0.6,0,,0,0,1,hard_churned
39276,370,Language School,GROW,STAMPS,2,MALE,58,2,24,ES,BOTH,1,1,1,730,689,churned,2,0,368.47,184.24,191.19,15.0,0,0,0,0,2,0.0,0,,0,0,1,ghost
39277,370,Language School,GROW,STAMPS,2,FEMALE,54,2,24,ES,APPLE,1,1,0,92,83,at_risk,8,0,1024.86,128.11,160.9,0.6,2,1,0.5,2,2,1.0,0,,0,0,0,at_risk
39278,370,Language School,GROW,STAMPS,2,FEMALE,31,2,23,ES,APPLE,1,1,0,726,56,moderate,22,2,3376.25,153.47,240.99,25.3,10,6,0.6,2,2,1.0,0,,0,0,0,regular_active
39279,370,Language School,GROW,STAMPS,2,FEMALE,52,2,29,ES,ANDROID,1,1,0,428,244,churned,5,0,641.6,128.32,163.7,37.0,1,1,1.0,1,2,0.5,0,,0,0,1,hard_churned
39280,370,Language School,GROW,STAMPS,2,FEMALE,51,2,22,ES,APPLE,1,1,0,562,36,moderate,13,1,1716.69,132.05,202.84,38.7,0,0,0,3,3,1.0,0,,0,0,0,regular_active
39281,370,Language School,GROW,STAMPS,2,MALE,28,2,28,ES,APPLE,1,1,0,462,5,recent,38,4,5464.94,143.81,243.14,10.8,14,10,0.714,2,2,1.0,1,5.0,1,0,0,loyal_active
39282,370,Language School,GROW,STAMPS,2,MALE,36,2,29,ES,APPLE,1,1,0,473,52,moderate,10,0,1515.63,151.56,230.06,37.9,0,0,0,2,2,1.0,0,,0,0,0,regular_active
39283,370,Language School,GROW,STAMPS,2,FEMALE,60,2,20,ES,ANDROID,1,1,0,730,464,churned,0,0,0,0,0,,0,0,0,3,5,0.6,1,1.0,0,0,1,ghost
39284,370,Language School,GROW,STAMPS,2,FEMALE,24,2,22,ES,ANDROID,1,0,0,71,15,recent,31,4,4221.07,136.16,231.62,1.4,1,1,1.0,2,2,1.0,0,,0,0,0,loyal_active
39285,370,Language School,GROW,STAMPS,2,MALE,21,2,18,ES,NONE,0,0,0,678,124,churned,7,1,947.22,135.32,225.36,63.2,0,0,0,3,3,1.0,0,,0,0,1,soft_churned
39286,370,Language School,GROW,STAMPS,2,FEMALE,52,2,29,ES,APPLE,1,1,0,431,16,recent,50,12,7457.53,149.15,244.25,7.6,2,2,1.0,2,2,1.0,0,,1,0,0,loyal_active
39287,370,Language School,GROW,STAMPS,2,FEMALE,47,2,25,ES,NONE,0,0,0,659,13,recent,63,14,9459.84,150.16,243.76,9.0,34,21,0.618,3,3,1.0,1,2.0,0,0,0,loyal_active
39288,370,Language School,GROW,STAMPS,2,MALE,44,2,21,ES,ANDROID,1,1,0,356,9,recent,51,8,7186.52,140.91,249.05,6.3,15,9,0.6,4,4,1.0,0,,0,0,0,loyal_active
39289,370,Language School,GROW,STAMPS,2,FEMALE,48,2,17,ES,APPLE,1,1,0,408,17,recent,34,7,5373.01,158.03,242.05,10.1,17,8,0.471,2,2,1.0,1,4.0,1,0,0,loyal_active
39290,370,Language School,GROW,STAMPS,2,OTHER,49,2,18,ES,APPLE,1,0,0,250,114,churned,7,1,768.58,109.8,198.08,17.2,1,0,0.0,0,1,0.0,0,,0,0,1,soft_churned
39291,370,Language School,GROW,STAMPS,2,FEMALE,27,2,20,ES,APPLE,1,1,0,349,87,at_risk,3,0,502.52,167.51,217.13,79.5,0,0,0,3,3,1.0,1,5.0,0,0,0,at_risk
39292,370,Language School,GROW,STAMPS,2,FEMALE,48,2,19,ES,APPLE,1,0,0,497,21,recent,52,11,7664.56,147.4,247.59,8.6,19,14,0.737,0,1,0.0,0,,0,0,0,loyal_active
39293,370,Language School,GROW,STAMPS,2,FEMALE,29,2,22,ES,APPLE,1,1,0,255,1,recent,29,8,4332.25,149.39,238.71,8.4,0,0,0,2,3,0.667,0,,1,0,0,loyal_active
39294,370,Language School,GROW,STAMPS,2,FEMALE,60,2,24,ES,ANDROID,1,1,0,695,318,churned,4,0,477.4,119.35,191.13,60.7,0,0,0,2,4,0.5,0,,0,0,1,hard_churned
39295,370,Language School,GROW,STAMPS,2,FEMALE,44,2,29,ES,BOTH,1,1,0,549,245,churned,5,0,555.19,111.04,178.68,59.8,0,0,0,0,2,0.0,1,5.0,0,0,1,hard_churned
39296,370,Language School,GROW,STAMPS,2,FEMALE,51,2,23,ES,APPLE,1,0,1,730,212,churned,1,0,159.07,159.07,159.07,,0,0,0,3,5,0.6,0,,0,0,1,ghost
39297,370,Language School,GROW,STAMPS,2,MALE,26,2,23,ES,APPLE,1,1,0,547,150,churned,7,1,1120.47,160.07,229.74,51.2,0,0,0,1,2,0.5,1,2.0,0,0,1,soft_churned
39298,370,Language School,GROW,STAMPS,2,FEMALE,33,2,27,ES,APPLE,1,1,0,566,8,recent,29,6,4250.35,146.56,248.57,18.0,9,6,0.667,4,4,1.0,0,,0,0,0,loyal_active
39299,370,Language School,GROW,STAMPS,2,FEMALE,44,2,26,ES,APPLE,1,1,0,546,283,churned,2,0,311.45,155.72,243.75,24.0,0,0,0,4,5,0.8,0,,0,0,1,hard_churned
39300,370,Language School,GROW,STAMPS,2,MALE,24,2,18,ES,APPLE,1,1,0,79,27,recent,53,13,7966.47,150.31,249.51,0.4,6,3,0.5,2,2,1.0,1,1.0,0,0,0,loyal_active
39301,370,Language School,GROW,STAMPS,2,FEMALE,44,2,22,ES,APPLE,1,1,0,146,72,at_risk,5,1,709.43,141.89,161.89,17.0,0,0,0,2,2,1.0,1,5.0,0,0,0,at_risk
39302,370,Language School,GROW,STAMPS,2,FEMALE,34,2,26,ES,ANDROID,1,1,0,607,30,recent,19,3,2550.92,134.26,248.81,27.4,3,3,1.0,3,3,1.0,1,5.0,0,0,0,regular_active
39303,370,Language School,GROW,STAMPS,2,FEMALE,28,2,18,ES,APPLE,1,1,0,418,51,moderate,21,2,3049.7,145.22,241.66,16.4,5,2,0.4,2,2,1.0,0,,0,0,0,regular_active
39304,370,Language School,GROW,STAMPS,2,FEMALE,38,2,30,ES,ANDROID,1,1,0,478,76,at_risk,12,1,2170.06,180.84,234.46,30.7,2,2,1.0,4,4,1.0,0,,0,0,0,at_risk
39305,370,Language School,GROW,STAMPS,2,FEMALE,39,2,29,ES,APPLE,1,1,0,686,80,at_risk,4,1,686.08,171.52,225.69,155.7,1,1,1.0,5,5,1.0,0,,0,0,0,at_risk
39306,370,Language School,GROW,STAMPS,2,FEMALE,33,2,21,ES,APPLE,1,1,0,418,29,recent,58,9,8706.37,150.11,245.19,6.2,18,7,0.389,2,2,1.0,0,,0,0,0,loyal_active
39307,370,Language School,GROW,STAMPS,2,MALE,49,2,29,ES,APPLE,1,0,1,730,718,churned,2,0,379.6,189.8,229.39,4.0,0,0,0,2,2,1.0,0,,0,0,1,ghost
39308,370,Language School,GROW,STAMPS,2,FEMALE,27,2,29,ES,APPLE,1,1,0,701,293,churned,6,1,699.34,116.56,162.57,71.6,2,2,1.0,2,3,0.667,0,,0,0,1,hard_churned
39309,370,Language School,GROW,STAMPS,2,MALE,32,2,27,ES,BOTH,1,1,0,563,30,recent,27,4,4425.85,163.92,246.01,18.5,2,2,1.0,1,1,1.0,0,,0,0,0,loyal_active
39310,370,Language School,GROW,STAMPS,2,FEMALE,39,2,25,ES,ANDROID,1,0,0,436,41,moderate,10,0,1234.69,123.47,237.94,30.3,2,0,0.0,8,8,1.0,0,,0,0,0,regular_active
39311,370,Language School,GROW,STAMPS,2,FEMALE,60,2,17,ES,APPLE,1,0,0,630,6,recent,60,6,8502.55,141.71,247.12,10.1,12,7,0.583,2,2,1.0,1,5.0,1,0,0,loyal_active
39312,370,Language School,GROW,STAMPS,2,FEMALE,50,2,24,ES,APPLE,1,1,0,254,61,at_risk,15,1,2011.68,134.11,223.11,11.9,0,0,0,2,2,1.0,0,,0,0,0,at_risk
39313,370,Language School,GROW,STAMPS,2,FEMALE,58,2,25,ES,BOTH,1,1,0,370,71,at_risk,11,2,1561.22,141.93,230.89,26.5,3,2,0.667,2,2,1.0,1,3.0,0,0,0,at_risk
39314,370,Language School,GROW,STAMPS,2,FEMALE,46,2,30,ES,APPLE,1,1,0,566,53,moderate,7,1,1109.82,158.55,237.89,78.5,1,0,0.0,3,3,1.0,0,,0,0,0,regular_active
39315,370,Language School,GROW,STAMPS,2,MALE,40,2,29,ES,ANDROID,1,0,0,340,131,churned,6,1,756.68,126.11,176.52,39.8,2,1,0.5,3,3,1.0,1,1.0,0,0,1,soft_churned
39316,370,Language School,GROW,STAMPS,2,FEMALE,60,2,23,ES,APPLE,1,0,0,724,2,recent,57,4,8017.9,140.66,247.47,12.2,11,5,0.455,1,2,0.5,1,5.0,0,0,0,loyal_active
39317,370,Language School,GROW,STAMPS,2,MALE,50,2,17,ES,APPLE,1,1,0,168,19,recent,44,8,6744.49,153.28,247.83,2.7,21,13,0.619,0,0,0,0,,0,0,0,loyal_active
39318,370,Language School,GROW,STAMPS,2,MALE,45,2,28,ES,APPLE,1,1,0,357,61,at_risk,9,2,1677.59,186.4,231.74,33.6,2,0,0.0,3,3,1.0,0,,0,0,0,at_risk
39319,370,Language School,GROW,STAMPS,2,MALE,44,2,19,ES,BOTH,1,1,0,689,293,churned,6,0,734.97,122.5,206.66,46.0,0,0,0,2,2,1.0,0,,1,0,1,hard_churned
39320,370,Language School,GROW,STAMPS,2,FEMALE,26,2,23,ES,APPLE,1,1,0,435,67,at_risk,14,1,2194.91,156.78,249.77,23.5,5,4,0.8,2,3,0.667,1,5.0,0,0,0,at_risk
39321,370,Language School,GROW,STAMPS,2,OTHER,31,2,26,ES,ANDROID,1,1,0,378,84,at_risk,4,1,626.41,156.6,224.96,66.3,1,1,1.0,2,2,1.0,0,,1,0,0,at_risk
39322,370,Language School,GROW,STAMPS,2,FEMALE,57,2,26,ES,NONE,0,0,0,80,1,recent,36,4,5586.72,155.19,244.62,1.6,10,8,0.8,2,2,1.0,0,,1,0,0,loyal_active
39323,370,Language School,GROW,STAMPS,2,FEMALE,48,2,24,ES,APPLE,1,0,0,577,34,moderate,13,2,1768.1,136.01,205.44,40.2,3,2,0.667,1,1,1.0,0,,0,0,0,regular_active
39324,370,Language School,GROW,STAMPS,2,FEMALE,33,2,16,ES,ANDROID,1,1,0,562,326,churned,5,0,772.98,154.6,213.75,40.0,0,0,0,0,1,0.0,1,1.0,0,0,1,hard_churned
39325,370,Language School,GROW,STAMPS,2,FEMALE,22,2,23,ES,ANDROID,1,1,0,478,26,recent,36,5,5412.9,150.36,239.85,12.0,5,2,0.4,1,2,0.5,1,5.0,0,0,0,loyal_active
39326,370,Language School,GROW,STAMPS,2,MALE,49,2,17,ES,APPLE,1,1,0,486,16,recent,36,7,5918.09,164.39,244.06,11.9,9,6,0.667,1,2,0.5,0,,0,0,0,loyal_active
39327,370,Language School,GROW,STAMPS,2,FEMALE,30,2,30,ES,APPLE,1,1,0,77,43,moderate,18,1,2999.68,166.65,242.54,1.4,6,4,0.667,1,2,0.5,0,,0,0,0,regular_active
39328,370,Language School,GROW,STAMPS,2,MALE,31,2,16,ES,APPLE,1,1,0,730,280,churned,0,0,0,0,0,,0,0,0,2,3,0.667,0,,1,0,1,ghost
39329,371,Gym,STARTER,BALANCE,2,MALE,39,2,27,ES,BOTH,1,1,0,60,36,moderate,19,2,1563.96,82.31,108.61,0.7,8,5,0.625,1,1,1.0,0,,0,3,0,regular_active
39330,371,Gym,STARTER,BALANCE,2,FEMALE,57,2,21,ES,ANDROID,1,1,0,62,11,recent,50,14,3733.17,74.66,119.07,0.6,17,10,0.588,2,2,1.0,1,4.0,0,3,0,loyal_active
39331,371,Gym,STARTER,BALANCE,2,FEMALE,46,2,17,ES,NONE,0,0,0,702,25,recent,65,10,4924.36,75.76,119.62,9.9,11,6,0.545,3,3,1.0,0,,0,3,0,loyal_active
39332,371,Gym,STARTER,BALANCE,2,FEMALE,42,2,24,ES,ANDROID,1,0,0,703,23,recent,64,17,4627.08,72.3,118.36,9.8,7,6,0.857,1,1,1.0,1,5.0,0,3,0,loyal_active
39333,371,Gym,STARTER,BALANCE,2,FEMALE,40,2,23,ES,ANDROID,1,1,0,707,33,moderate,18,1,1186.49,65.92,118.87,34.4,6,4,0.667,6,6,1.0,0,,0,3,0,regular_active
39334,371,Gym,STARTER,BALANCE,2,MALE,49,2,17,ES,ANDROID,1,1,0,326,12,recent,67,4,4673.2,69.75,118.44,4.1,29,15,0.517,0,1,0.0,1,4.0,0,3,0,loyal_active
39335,371,Gym,STARTER,BALANCE,2,FEMALE,43,2,29,ES,ANDROID,1,1,0,380,93,churned,2,0,99.33,49.66,66.11,129.0,0,0,0,0,2,0.0,0,,0,3,1,soft_churned
39336,371,Gym,STARTER,BALANCE,2,MALE,37,2,25,ES,ANDROID,1,1,0,535,69,at_risk,8,0,672.92,84.11,119.95,57.3,2,1,0.5,2,2,1.0,0,,1,3,0,at_risk
39337,371,Gym,STARTER,BALANCE,2,OTHER,56,2,28,ES,ANDROID,1,1,0,334,79,at_risk,15,1,1052.89,70.19,114.44,13.8,2,2,1.0,4,4,1.0,0,,0,3,0,at_risk
39338,371,Gym,STARTER,BALANCE,2,FEMALE,45,2,27,ES,APPLE,1,1,0,215,23,recent,13,0,933.44,71.8,113.93,13.9,3,3,1.0,2,3,0.667,1,5.0,0,3,0,regular_active
39339,371,Gym,STARTER,BALANCE,2,FEMALE,59,2,29,ES,ANDROID,1,1,0,649,150,churned,6,0,425.2,70.87,119.97,90.6,2,1,0.5,2,2,1.0,1,4.0,0,3,1,soft_churned
39340,371,Gym,STARTER,BALANCE,2,FEMALE,60,2,24,ES,APPLE,1,0,0,721,77,at_risk,12,1,930.43,77.54,106.83,50.5,0,0,0,1,1,1.0,1,4.0,0,3,0,at_risk
39341,371,Gym,STARTER,BALANCE,2,MALE,51,2,25,ES,APPLE,1,1,0,390,21,recent,12,3,854.71,71.23,104.74,25.2,5,3,0.6,0,0,0,0,,0,3,0,regular_active
39342,371,Gym,STARTER,BALANCE,2,MALE,51,2,27,ES,APPLE,1,1,0,431,23,recent,9,2,787.58,87.51,112.59,41.2,3,2,0.667,2,2,1.0,0,,0,3,0,regular_active
39343,371,Gym,STARTER,BALANCE,2,MALE,25,2,21,ES,APPLE,1,1,0,573,314,churned,5,1,433.41,86.68,114.71,25.5,0,0,0,2,2,1.0,0,,0,3,1,hard_churned
39344,371,Gym,STARTER,BALANCE,2,FEMALE,23,2,24,ES,APPLE,1,1,0,688,20,recent,7,0,592.9,84.7,113.83,68.0,0,0,0,1,1,1.0,1,4.0,0,3,0,regular_active
39345,371,Gym,STARTER,BALANCE,2,MALE,59,2,21,ES,BOTH,1,1,0,328,119,churned,10,2,625.4,62.54,101.18,20.8,0,0,0,0,0,0,1,5.0,0,3,1,soft_churned
39346,371,Gym,STARTER,BALANCE,2,MALE,52,2,26,ES,BOTH,1,0,0,287,7,recent,16,1,1265.92,79.12,119.03,15.9,6,5,0.833,0,0,0,1,5.0,0,3,0,loyal_active
39347,371,Gym,STARTER,BALANCE,2,FEMALE,23,2,21,ES,BOTH,1,0,1,730,35,moderate,2,0,167.69,83.84,88.9,38.0,0,0,0,2,4,0.5,0,,0,3,0,ghost
39348,371,Gym,STARTER,BALANCE,2,MALE,45,2,22,ES,APPLE,1,1,0,212,12,recent,39,11,2960.97,75.92,119.63,4.6,9,6,0.667,2,3,0.667,0,,0,3,0,loyal_active
39349,371,Gym,STARTER,BALANCE,2,FEMALE,40,2,26,ES,APPLE,1,1,0,541,59,moderate,11,2,840.73,76.43,108.93,44.4,3,3,1.0,2,3,0.667,0,,0,3,0,regular_active
39350,371,Gym,STARTER,BALANCE,2,FEMALE,51,2,28,ES,APPLE,1,1,0,493,21,recent,67,4,4857.42,72.5,119.09,6.6,29,18,0.621,3,4,0.75,0,,0,3,0,loyal_active
39351,371,Gym,STARTER,BALANCE,2,MALE,38,2,22,ES,ANDROID,1,1,0,442,67,at_risk,4,0,292.45,73.11,88.48,18.3,0,0,0,2,2,1.0,0,,1,3,0,at_risk
39352,371,Gym,STARTER,BALANCE,2,MALE,26,2,18,ES,APPLE,1,1,0,239,61,at_risk,7,0,539.11,77.02,110.61,20.3,2,1,0.5,1,1,1.0,1,4.0,1,3,0,at_risk
39353,371,Gym,STARTER,BALANCE,2,MALE,50,2,22,ES,APPLE,1,1,0,556,15,recent,34,8,2389.16,70.27,116.67,15.5,0,0,0,3,4,0.75,1,5.0,1,3,0,loyal_active
39354,371,Gym,STARTER,BALANCE,2,FEMALE,41,2,19,ES,BOTH,1,1,0,647,384,churned,2,0,183.24,91.62,95.76,137.0,0,0,0,1,1,1.0,0,,0,3,1,hard_churned
39355,372,Pharmacy,GROW,BALANCE,1,MALE,32,1,4,ES,ANDROID,1,1,0,190,5,recent,24,5,946.11,39.42,59.04,6.7,9,7,0.778,5,5,1.0,1,4.0,0,0,0,loyal_active
39356,372,Pharmacy,GROW,BALANCE,1,FEMALE,41,1,14,ES,BOTH,1,1,0,447,17,recent,47,8,1757.2,37.39,59.7,8.8,9,4,0.444,7,9,0.778,0,,0,0,0,loyal_active
39357,372,Pharmacy,GROW,BALANCE,1,FEMALE,52,1,6,ES,APPLE,1,1,0,466,52,moderate,15,2,589.7,39.31,59.76,27.6,6,2,0.333,3,3,1.0,0,,0,0,0,regular_active
39358,372,Pharmacy,GROW,BALANCE,1,MALE,38,1,6,ES,ANDROID,1,1,0,720,215,churned,3,0,71.3,23.77,29.92,45.5,0,0,0,3,4,0.75,1,5.0,1,0,1,hard_churned
39359,372,Pharmacy,GROW,BALANCE,1,MALE,40,1,12,ES,APPLE,1,1,0,704,121,churned,8,0,258.93,32.37,59.63,46.9,1,1,1.0,0,1,0.0,1,5.0,1,0,1,soft_churned
39360,372,Pharmacy,GROW,BALANCE,1,FEMALE,39,1,15,ES,ANDROID,1,1,0,730,128,churned,1,0,20.1,20.1,20.1,,0,0,0,3,6,0.5,0,,0,0,1,ghost
39361,372,Pharmacy,GROW,BALANCE,1,MALE,58,1,3,ES,BOTH,1,1,0,413,309,churned,4,0,97.34,24.34,28.96,12.7,0,0,0,3,5,0.6,0,,0,0,1,hard_churned
39362,372,Pharmacy,GROW,BALANCE,1,FEMALE,59,1,12,ES,APPLE,1,1,0,730,169,churned,0,0,0,0,0,,0,0,0,3,7,0.429,0,,1,0,1,ghost
39363,372,Pharmacy,GROW,BALANCE,1,FEMALE,38,1,4,ES,ANDROID,1,1,0,444,362,churned,4,0,151.14,37.79,46.89,6.0,1,1,1.0,1,2,0.5,0,,1,0,1,hard_churned
39364,372,Pharmacy,GROW,BALANCE,1,MALE,30,1,3,ES,ANDROID,1,0,0,367,40,moderate,11,1,320.01,29.09,50.34,22.7,3,3,1.0,4,4,1.0,1,5.0,0,0,0,regular_active
39365,372,Pharmacy,GROW,BALANCE,1,FEMALE,36,1,14,ES,APPLE,1,1,0,553,1,recent,58,3,2031.59,35.03,59.88,9.0,21,13,0.619,5,5,1.0,0,,0,0,0,loyal_active
39366,372,Pharmacy,GROW,BALANCE,1,MALE,51,1,3,ES,ANDROID,1,0,1,730,680,churned,2,0,72.26,36.13,39.18,16.0,0,0,0,1,2,0.5,0,,0,0,1,ghost
39367,372,Pharmacy,GROW,BALANCE,1,FEMALE,43,1,7,ES,APPLE,1,0,0,569,6,recent,49,8,1738.53,35.48,59.83,10.6,22,13,0.591,3,3,1.0,0,,1,0,0,loyal_active
39368,372,Pharmacy,GROW,BALANCE,1,FEMALE,60,1,13,ES,BOTH,1,1,0,730,609,churned,2,0,80.54,40.27,42.47,37.0,0,0,0,2,3,0.667,0,,0,0,1,ghost
39369,372,Pharmacy,GROW,BALANCE,1,MALE,39,1,3,ES,APPLE,1,1,0,122,74,at_risk,13,1,379.45,29.19,59.76,3.2,5,4,0.8,3,4,0.75,1,3.0,0,0,0,at_risk
39370,372,Pharmacy,GROW,BALANCE,1,MALE,33,1,5,ES,ANDROID,1,1,0,189,31,moderate,12,2,438.1,36.51,55.84,13.1,0,0,0,2,3,0.667,0,,0,0,0,regular_active
39371,372,Pharmacy,GROW,BALANCE,1,OTHER,35,1,7,ES,APPLE,1,0,0,730,470,churned,1,0,54.69,54.69,54.69,,0,0,0,3,4,0.75,0,,0,0,1,ghost
39372,372,Pharmacy,GROW,BALANCE,1,MALE,36,1,4,ES,APPLE,1,1,0,267,75,at_risk,8,0,251.53,31.44,59.61,16.0,1,1,1.0,2,2,1.0,0,,0,0,0,at_risk
39373,372,Pharmacy,GROW,BALANCE,1,MALE,25,1,8,ES,NONE,0,0,0,591,244,churned,2,0,103.42,51.71,55.34,77.0,0,0,0,2,6,0.333,1,2.0,1,0,1,hard_churned
39374,372,Pharmacy,GROW,BALANCE,1,MALE,32,1,7,ES,BOTH,1,1,0,80,24,recent,44,3,1414.28,32.14,58.9,0.8,6,2,0.333,3,3,1.0,0,,0,0,0,loyal_active
39375,372,Pharmacy,GROW,BALANCE,1,FEMALE,59,1,8,ES,APPLE,1,1,0,409,28,recent,36,3,1255.22,34.87,59.57,9.8,1,0,0.0,1,1,1.0,0,,0,0,0,loyal_active
39376,372,Pharmacy,GROW,BALANCE,1,MALE,30,1,7,ES,APPLE,1,0,0,728,148,churned,2,0,94.98,47.49,50.92,501.0,0,0,0,4,6,0.667,1,2.0,0,0,1,soft_churned
39377,372,Pharmacy,GROW,BALANCE,1,FEMALE,52,1,7,ES,BOTH,1,0,0,594,49,moderate,11,0,376.63,34.24,54.23,44.9,2,2,1.0,6,6,1.0,1,4.0,0,0,0,regular_active
39378,372,Pharmacy,GROW,BALANCE,1,FEMALE,41,1,6,ES,ANDROID,1,1,0,365,31,moderate,18,3,560.85,31.16,56.86,17.9,1,0,0.0,3,4,0.75,0,,0,0,0,regular_active
39379,372,Pharmacy,GROW,BALANCE,1,FEMALE,52,1,9,ES,ANDROID,1,0,0,617,43,moderate,25,5,999.69,39.99,57.74,23.1,13,13,1.0,3,3,1.0,0,,0,0,0,regular_active
39380,372,Pharmacy,GROW,BALANCE,1,MALE,32,1,10,ES,BOTH,1,1,0,272,29,recent,44,8,1580.59,35.92,59.72,4.8,17,8,0.471,2,3,0.667,0,,0,0,0,loyal_active
39381,372,Pharmacy,GROW,BALANCE,1,OTHER,57,1,7,ES,APPLE,1,1,0,128,26,recent,15,2,516.25,34.42,57.15,5.6,1,1,1.0,5,6,0.833,0,,1,0,0,regular_active
39382,372,Pharmacy,GROW,BALANCE,1,MALE,27,1,4,ES,ANDROID,1,1,0,571,28,recent,18,1,649.09,36.06,55.01,29.4,0,0,0,4,4,1.0,0,,0,0,0,regular_active
39383,372,Pharmacy,GROW,BALANCE,1,OTHER,43,1,12,ES,ANDROID,1,1,0,192,29,recent,63,12,2264.15,35.94,59.59,2.1,3,0,0.0,7,8,0.875,0,,1,0,0,loyal_active
39384,372,Pharmacy,GROW,BALANCE,1,OTHER,45,1,14,ES,APPLE,1,0,1,730,620,churned,1,0,50.88,50.88,50.88,,0,0,0,2,5,0.4,1,4.0,0,0,1,ghost
39385,372,Pharmacy,GROW,BALANCE,1,FEMALE,46,1,5,ES,APPLE,1,1,0,629,169,churned,6,0,239.27,39.88,55.8,33.2,2,2,1.0,3,4,0.75,0,,0,0,1,hard_churned
39386,372,Pharmacy,GROW,BALANCE,1,MALE,54,1,12,ES,APPLE,1,0,0,305,28,recent,16,3,603.28,37.7,58.58,17.6,0,0,0,6,6,1.0,0,,0,0,0,regular_active
39387,372,Pharmacy,GROW,BALANCE,1,FEMALE,30,1,12,ES,APPLE,1,1,0,678,98,churned,4,0,123.32,30.83,57.92,169.7,0,0,0,1,5,0.2,0,,0,0,1,soft_churned
39388,372,Pharmacy,GROW,BALANCE,1,FEMALE,33,1,9,ES,BOTH,1,1,0,247,140,churned,3,0,95.35,31.78,55.27,38.5,0,0,0,1,2,0.5,0,,0,0,1,soft_churned
39389,372,Pharmacy,GROW,BALANCE,1,MALE,43,1,8,ES,BOTH,1,1,0,715,27,recent,33,4,1184.95,35.91,58.31,20.2,6,4,0.667,5,5,1.0,0,,0,0,0,loyal_active
39390,372,Pharmacy,GROW,BALANCE,1,FEMALE,39,1,13,ES,BOTH,1,1,0,87,27,recent,68,8,2548.97,37.48,59.19,0.5,15,9,0.6,3,4,0.75,0,,0,0,0,loyal_active
39391,372,Pharmacy,GROW,BALANCE,1,FEMALE,41,1,11,ES,ANDROID,1,1,0,689,147,churned,2,0,61.33,30.66,41.09,166.0,0,0,0,2,2,1.0,0,,0,0,1,soft_churned
39392,372,Pharmacy,GROW,BALANCE,1,MALE,44,1,11,ES,APPLE,1,1,0,216,12,recent,54,15,1927.81,35.7,58.73,3.3,10,5,0.5,3,3,1.0,0,,0,0,0,loyal_active
39393,372,Pharmacy,GROW,BALANCE,1,FEMALE,29,1,1,ES,BOTH,1,1,0,490,170,churned,6,1,208.67,34.78,53.61,59.4,1,0,0.0,3,3,1.0,0,,0,0,1,hard_churned
39394,372,Pharmacy,GROW,BALANCE,1,MALE,46,1,9,ES,APPLE,1,1,0,681,89,at_risk,3,0,90.19,30.06,40.55,282.5,1,0,0.0,2,2,1.0,0,,0,0,0,at_risk
