A,B
173073,855357
173074,855360
173075,855369
173076,855380
173077,855365
173078,855375
173079,855368
173080,855384
173081,855381
173082,855389
173083,855401
173084,855394
173085,855398
173086,855397
173087,855404
173088,855404
173089,855446
173090,855462
173091,855426
173092,855417
173093,855462
173094,855458
173095,855437
173096,855444
173097,855422
173098,855426
173099,855450
173100,855449
173101,855416
173102,855408
173103,855409
173104,855418
173105,855456
173106,855460
173107,855443
173108,855450
173109,855438
173110,855482
173111,855478
173112,855471
173113,855489
173114,855473
173115,855477
173116,855481
173117,855469
173118,855475
173119,855466
173120,855477
173121,855535
173122,855525
173123,855562
173124,855507
173125,855512
173126,855551
173127,855515
173128,855545
173129,855555
173130,855523
173131,855494
173132,855549
173133,855562
173134,855510
173135,855499
173136,855521
173137,855501
173138,855537
173139,855547
173140,855538
173141,855518
173142,855528
173143,855581
173144,855602
173145,855606
173146,855652
173147,855665
173148,855672
173149,855659
173150,855665
173151,855658
173152,855679
173153,855686
173154,855685
173155,855689
173156,855705
173157,855702
173158,855714
173159,855698
173160,855705
173161,855693
173162,855693
173163,855699
173164,855719
173165,855746
173166,855740
173167,855732
173168,855732
173169,855734
173170,855732
173171,855742
173172,855740
173173,855757
173174,855759
173175,855770
173176,855773
173177,855774
173178,855770
173179,855767
173180,855777
173181,855794
173182,855803
173183,855834
173184,855781
173185,855839
173186,855931
173187,855921
173188,855897
173189,855868
173190,855890
173191,855889
173192,855900
173193,855867
173194,855894
173195,855874
173196,855882
173197,855912
173198,855862
173199,855902
173200,855913
173201,855907
173202,855871
173203,855931
173204,855929
173205,855874
173206,855929
173207,855920
173208,855922
173209,855942
173210,855938
173211,855944
173212,855965
173213,855973
173214,855963
173215,855952
173216,855990
173217,856039
173218,855998
173219,856024
173220,855996
173221,856050
173222,856046
173223,856051
173224,856047
173225,856050
173226,856059
173227,856066
173228,856070
173229,856094
173230,856090
173231,856117
173232,856114
173233,856114
173234,856109
173235,856111
173236,856101
173237,856199
173238,856147
173239,856147
173240,856182
173241,856175
173242,856182
173243,856160
173244,856145
173245,856147
173246,856187
173247,856143
173248,856162
173249,856150
173250,856186
173251,856183
173252,856151
173253,856180
173254,856159
173255,856198
173256,856161
173257,856205
173258,856185
173259,856183
173260,856179
173261,856180
173262,856137
173263,856195
173264,856142
173265,856177
173266,856149
173267,856214
173268,856212
173269,856230
173270,856227
173271,856224
173272,856233
173273,856227
173274,856230
173275,856225
173276,856242
173277,856218
173278,856228
173279,856234
173280,856223
173281,856245
173282,856250
173283,856252
173284,856253
173285,856272
173286,856272
173287,856271
173288,856283
173289,856335
173290,856330
173291,856329
173292,856328
173293,856290
173294,856275
173295,856297
173296,856319
173297,856275
173298,856315
173299,856318
173300,856285
173301,856317
173302,856279
173303,856274
173304,856303
173305,856326
173306,856331
173307,856278
173308,856306
173309,856306
173310,856332
173311,856393
173312,856387
173313,856379
173314,856377
173315,856365
173316,856394
173317,856361
173318,856379
173319,856389
173320,856402
173321,856433
173322,856450
173323,856484
173324,856479
173325,856460
173326,856489
173327,856436
173328,856491
173329,856450
173330,856460
173331,856480
173332,856465
173333,856530
173334,856516
173335,856526
173336,856524
173337,856509
173338,856516
173339,856527
173340,856548
173341,856537
173342,856549
173343,856577
173344,856556
173345,856552
173346,856567
173347,856569
173348,856567
173349,856583
173350,856554
173351,856589
173352,856589
173353,856602
173354,856592
173355,856616
173356,856617
173357,856646
173358,856640
173359,856639
173360,856621
173361,856615
173362,856626
173363,856645
173364,856628
173365,856654
173366,856654
173367,856678
173368,856658
173369,856667
173370,856677
173371,856667
173372,856668
173373,856665
173374,856671
173375,856679
173376,856659
173377,856720
173378,856692
173379,856718
173380,856713
173381,856702
173382,856734
173383,856702
173384,856704
173385,856722
173386,856742
173387,856688
173388,856718
173389,856721
173390,856707
173391,856723
173392,856735
173393,856725
173394,856699
173395,856698
173396,856715
173397,856731
173398,856712
173399,856714
173400,856774
173401,856769
173402,856787
173403,856821
173404,856780
173405,856823
173406,856832
173407,856843
173408,856842
173409,856845
173410,856920
173411,856927
173412,856879
173413,856888
173414,856906
173415,856875
173416,856911
173417,856897
173418,856895
173419,856905
173420,856918
173421,856883
173422,856858
173423,856861
173424,856912
173425,856922
173426,856929
173427,856919
173428,856907
173429,856883
173430,856870
173431,856857
173432,856896
173433,856898
173434,856852
173435,856918
173436,856857
173437,856864
173438,856858
173439,856902
173440,856894
173441,856914
173442,856912
173443,856913
173444,856917
173445,856937
173446,856956
173447,856952
173448,856954
173449,856959
173450,856955
173451,856993
173452,857008
173453,857015
173454,856966
173455,857015
173456,857004
173457,856965
173458,857003
173459,857028
173460,857010
173461,856964
173462,856980
173463,856998
173464,857020
173465,857027
173466,857053
173467,857054
173468,857054
173469,857053
173470,857044
173471,857046
173472,857061
173473,857066
173474,857070
173475,857064
173476,857072
173477,857071
173478,857073
173479,857082
173480,857080
173481,857093
173482,857087
173483,857086
173484,857106
173485,857122
173486,857142
173487,857129
173488,857133
173489,857142
173490,857144
173491,857128
173492,857128
173493,857160
173494,857155
173495,857153
173496,857147
173497,857186
173498,857188
173499,857194
173500,857181
173501,857186
173502,857182
173503,857174
173504,857186
173505,857218
173506,857202
173507,857211
173508,857198
173509,857206
173510,857218
173511,857218
173512,857228
173513,857225
173514,857235
173515,857230
173516,857237
173517,857227
173518,857240
173519,857240
173520,857254
173521,857289
173522,857276
173523,857261
173524,857288
173525,857273
173526,857265
173527,857272
173528,857274
173529,857283
173530,857260
173531,857261
173532,857261
173533,857290
173534,857303
173535,857303
173536,857295
173537,857350
173538,857334
173539,857357
173540,857339
173541,857366
173542,857352
173543,857317
173544,857349
173545,857331
173546,857357
173547,857324
173548,857368
173549,857391
173550,857395
173551,857394
173552,857403
173553,857393
173554,857417
173555,857421
173556,857418
173557,857416
173558,857475
173559,857474
173560,857444
173561,857469
173562,857482
173563,857485
173564,857460
173565,857499
173566,857490
173567,857495
173568,857507
173569,857517
173570,857527
173571,857530
173572,857524
173573,857590
173574,857563
173575,857625
173576,857623
173577,857616
173578,857629
173579,857642
173580,857654
173581,857643
173582,857657
173583,857661
173584,857677
173585,857675
173586,857685
173587,857686
173588,857680
173589,857683
173590,857692
173591,857693
173592,857704
173593,857705
173594,857702
173595,857714
173596,857718
173597,857728
173598,857720
173599,857724
173600,857737
173601,857744
173602,857745
173603,857736
173604,857739
173605,857745
173606,857734
173607,857751
173608,857747
173609,857747
173610,857747
173611,857757
173612,857815
173613,857812
173614,857797
173615,857793
173616,857773
173617,857808
173618,857796
173619,857793
173620,857791
173621,857823
173622,857799
173623,857812
173624,857799
173625,857798
173626,857822
173627,857832
173628,857848
173629,857850
173630,857831
173631,857847
173632,857834
173633,857863
173634,857863
173635,857855
173636,857861
173637,857870
173638,857851
173639,857862
173640,857861
173641,857877
173642,857906
173643,857890
173644,857902
173645,857901
173646,857907
173647,857903
173648,857915
173649,857879
173650,857889
173651,857889
173652,857925
173653,857922
173654,857973
173655,857957
173656,857939
173657,857955
173658,857972
173659,857961
173660,857952
173661,857960
173662,857947
173663,857951
173664,857963
173665,857943
173666,857972
173667,857944
173668,857944
173669,857934
173670,857942
173671,857984
173672,857982
173673,857983
173674,857990
173675,857991
173676,858006
173677,857997
173678,858042
173679,858038
173680,858013
173681,858019
173682,858037
173683,858030
173684,858061
173685,858048
173686,858066
173687,858026
173688,858019
173689,858027
173690,858050
173691,858049
173692,858027
173693,858014
173694,858108
173695,858107
173696,858103
173697,858087
173698,858106
173699,858074
173700,858084
173701,858088
173702,858178
173703,858187
173704,858193
173705,858153
173706,858137
173707,858115
173708,858147
173709,858123
173710,858181
173711,858191
173712,858132
173713,858131
173714,858161
173715,858126
173716,858178
173717,858183
173718,858117
173719,858145
173720,858197
173721,858138
173722,858185
173723,858195
173724,858117
173725,858154
173726,858139
173727,858203
173728,858231
173729,858206
173730,858255
173731,858238
173732,858246
173733,858226
173734,858240
173735,858224
173736,858225
173737,858258
173738,858257
173739,858209
173740,858258
173741,858233
173742,858231
173743,858245
173744,858259
173745,858260
173746,858265
173747,858269
173748,858315
173749,858316
173750,858306
173751,858298
173752,858300
173753,858291
173754,858301
173755,858299
173756,858318
173757,858294
173758,858289
173759,858312
173760,858294
173761,858297
173762,858321
173763,858329
173764,858404
173765,858389
173766,858395
173767,858396
173768,858367
173769,858383
173770,858398
173771,858396
173772,858404
173773,858375
173774,858392
173775,858419
173776,858377
173777,858412
173778,858478
173779,858458
173780,858458
173781,858487
173782,858482
173783,858480
173784,858509
173785,858513
173786,858516
173787,858520
173788,858501
173789,858510
173790,858493
173791,858509
173792,858509
173793,858503
173794,858531
173795,858530
173796,858541
173797,858535
173798,858533
173799,858558
173800,858563
173801,858568
173802,858567
173803,858564
173804,858562
173805,858555
173806,858576
173807,858578
173808,858579
173809,858574
173810,858583
173811,858614
173812,858614
173813,858599
173814,858621
173815,858615
173816,858602
173817,858597
173818,858613
173819,858592
173820,858621
173821,858594
173822,858602
173823,858602
173824,858616
173825,858635
173826,858631
173827,858636
173828,858640
173829,858627
173830,858637
173831,858637
173832,858643
173833,858633
173834,858657
173835,858660
173836,858694
173837,858692
173838,858695
173839,858680
173840,858679
173841,858695
173842,858688
173843,858707
173844,858708
173845,858707
173846,858706
173847,858710
173848,858700
173849,858702
173850,858730
173851,858735
173852,858724
173853,858738
173854,858729
173855,858787
173856,858782
173857,858759
173858,858739
173859,858784
173860,858744
173861,858801
173862,858777
173863,858770
173864,858804
173865,858767
173866,858803
173867,858779
173868,858739
173869,858777
173870,858788
173871,858786
173872,858772
173873,858773
173874,858750
173875,858757
173876,858781
173877,858755
173878,858745
173879,858776
173880,858788
173881,858739
173882,858758
173883,858795
173884,858791
173885,858801
173886,858811
173887,858835
173888,858854
173889,858879
173890,858878
173891,858871
173892,858871
173893,858856
173894,858913
173895,858931
173896,858889
173897,858885
173898,858882
173899,858908
173900,858926
173901,858901
173902,858931
173903,858926
173904,858913
173905,858907
173906,858913
173907,858904
173908,858885
173909,858925
173910,858953
173911,858954
173912,858994
173913,859014
173914,859029
173915,859031
173916,858979
173917,859008
173918,859025
173919,859027
173920,859011
173921,859018
173922,858977
173923,858986
173924,859009
173925,858987
173926,859008
173927,858997
173928,859051
173929,859043
173930,858975
173931,859006
173932,859005
173933,859000
173934,859040
173935,859038
173936,858987
173937,859081
173938,859069
173939,859074
173940,859075
173941,859082
173942,859086
173943,859099
173944,859087
173945,859071
173946,859080
173947,859091
173948,859126
173949,859159
173950,859152
173951,859116
173952,859165
173953,859130
173954,859156
173955,859121
173956,859178
173957,859115
173958,859175
173959,859165
173960,859138
173961,859128
173962,859142
173963,859167
173964,859160
173965,859119
173966,859124
173967,859141
173968,859189
173969,859195
173970,859199
173971,859193
173972,859190
173973,859203
173974,859205
173975,859204
173976,859225
173977,859221
173978,859232
173979,859241
173980,859259
173981,859288
173982,859268
173983,859292
173984,859293
173985,859282
173986,859299
173987,859291
173988,859277
173989,859270
173990,859291
173991,859277
173992,859263
173993,859293
173994,859264
173995,859271
173996,859303
173997,859323
173998,859322
173999,859322
174000,859324
174001,859321
174002,859307
174003,859311
174004,859327
174005,859332
174006,859338
174007,859340
174008,859376
174009,859356
174010,859355
174011,859351
174012,859365
174013,859369
174014,859367
174015,859350
174016,859440
174017,859422
174018,859450
174019,859404
174020,859433
174021,859443
174022,859401
174023,859422
174024,859424
174025,859464
174026,859471
174027,859470
174028,859472
174029,859477
174030,859479
174031,859504
174032,859520
174033,859506
174034,859488
174035,859499
174036,859503
174037,859501
174038,859519
174039,859484
174040,859501
174041,859507
174042,859516
174043,859511
174044,859495
174045,859482
174046,859530
174047,859533
174048,859544
174049,859550
174050,859557
174051,859553
174052,859564
174053,859571
174054,859562
174055,859601
174056,859607
174057,859609
174058,859620
174059,859625
174060,859638
174061,859680
174062,859653
174063,859693
174064,859696
174065,859667
174066,859696
174067,859693
174068,859663
174069,859667
174070,859645
174071,859693
174072,859675
174073,859666
174074,859649
174075,859676
174076,859675
174077,859646
174078,859691
174079,859688
174080,859658
174081,859683
174082,859653
174083,859715
174084,859716
174085,859706
174086,859711
174087,859780
174088,859778
174089,859807
174090,859799
174091,859796
174092,859797
174093,859790
174094,859801
174095,859792
174096,859809
174097,859811
174098,859831
174099,859832
174100,859834
174101,859834
174102,859835
174103,859852
174104,859850
174105,859858
174106,859853
174107,859857
174108,859878
174109,859910
174110,859896
174111,859912
174112,859922
174113,859878
174114,859925
174115,859936
174116,859940
174117,859940
174118,859938
174119,859949
174120,859952
174121,859947
174122,859963
174123,859968
174124,859964
174125,859965
174126,859964
174127,859967
174128,859988
174129,860010
174130,860020
174131,860019
174132,860030
174133,860026
174134,860049
174135,860034
174136,860047
174137,860043
174138,860038
174139,860046
174140,860039
174141,860046
174142,860113
174143,860054
174144,860123
174145,860134
174146,860204
174147,860159
174148,860209
174149,860185
174150,860200
174151,860194
174152,860178
174153,860152
174154,860155
174155,860166
174156,860148
174157,860187
174158,860170
174159,860167
174160,860141
174161,860182
174162,860188
174163,860158
174164,860169
174165,860210
174166,860170
174167,860204
174168,860194
174169,860176
174170,860144
174171,860150
174172,860178
174173,860148
174174,860149
174175,860196
174176,860158
174177,860214
174178,860204
174179,860224
174180,860224
174181,860222
174182,860291
174183,860290
174184,860252
174185,860285
174186,860266
174187,860290
174188,860237
174189,860273
174190,860322
174191,860309
174192,860314
174193,860317
174194,860317
174195,860304
174196,860331
174197,860339
174198,860359
174199,860358
174200,860356
174201,860355
174202,860381
174203,860381
174204,860382
174205,860390
174206,860390
174207,860377
174208,860391
174209,860372
174210,860373
174211,860403
174212,860409
174213,860394
174214,860396
174215,860415
174216,860413
174217,860435
174218,860440
174219,860445
174220,860447
174221,860444
174222,860454
174223,860448
174224,860456
174225,860458
174226,860463
174227,860460
174228,860463
174229,860468
174230,860486
174231,860497
174232,860503
174233,860486
174234,860490
174235,860505
174236,860510
174237,860516
174238,860497
174239,860485
174240,860530
174241,860526
174242,860530
174243,860547
174244,860532
174245,860547
174246,860546
174247,860533
174248,860593
174249,860611
174250,860612
174251,860633
174252,860636
174253,860655
174254,860656
174255,860676
174256,860660
174257,860637
174258,860631
174259,860658
174260,860674
174261,860653
174262,860648
174263,860676
174264,860624
174265,860663
174266,860676
174267,860680
174268,860690
174269,860718
174270,860721
174271,860691
174272,860711
174273,860716
174274,860703
174275,860706
174276,860706
174277,860697
174278,860756
174279,860727
174280,860703
174281,860693
174282,860725
174283,860719
174284,860716
174285,860756
174286,860701
174287,860715
174288,860781
174289,860786
174290,860772
174291,860794
174292,860793
174293,860798
174294,860800
174295,860811
174296,860812
174297,860837
174298,860846
174299,860840
174300,860825
174301,860840
174302,860869
174303,860872
174304,860888
174305,860907
174306,860902
174307,860910
174308,860898
174309,860890
174310,860899
174311,860856
174312,860880
174313,860902
174314,860857
174315,860889
174316,860905
174317,860870
174318,860861
174319,860861
174320,860892
174321,860856
174322,860889
174323,860862
174324,860892
174325,860879
174326,860928
174327,860925
174328,860963
174329,860953
174330,860978
174331,860983
174332,860989
174333,861025
174334,861026
174335,861016
174336,861035
174337,861031
174338,861077
174339,861102
174340,861097
174341,861089
174342,861127
174343,861112
174344,861157
174345,861158
174346,861122
174347,861126
174348,861119
174349,861113
174350,861146
174351,861151
174352,861144
174353,861152
174354,861130
174355,861154
174356,861155
174357,861110
174358,861129
174359,861128
174360,861112
174361,861136
174362,861135
174363,861120
174364,861110
174365,861115
174366,861112
174367,861168
174368,861184
174369,861173
174370,861216
174371,861210
174372,861176
174373,861179
174374,861176
174375,861177
174376,861198
174377,861218
174378,861219
174379,861191
174380,861192
174381,861214
174382,861190
174383,861247
174384,861233
174385,861234
174386,861244
174387,861231
174388,861247
174389,861241
174390,861230
174391,861253
174392,861261
174393,861260
174394,861266
174395,861279
174396,861282
174397,861292
174398,861290
174399,861278
174400,861284
174401,861303
174402,861308
174403,861314
174404,861296
174405,861296
174406,861310
174407,861297
174408,861312
174409,861319
174410,861315
174411,861318
174412,861343
174413,861339
174414,861362
174415,861402
174416,861381
174417,861389
174418,861363
174419,861414
174420,861421
174421,861429
174422,861419
174423,861444
174424,861443
174425,861459
174426,861480
174427,861480
174428,861498
174429,861468
174430,861486
174431,861500
174432,861467
174433,861518
174434,861503
174435,861508
174436,861520
174437,861513
174438,861473
174439,861479
174440,861463
174441,861491
174442,861517
174443,861507
174444,861531
174445,861523
174446,861527
174447,861523
174448,861594
174449,861569
174450,861544
174451,861566
174452,861542
174453,861562
174454,861587
174455,861561
174456,861575
174457,861562
174458,861555
174459,861536
174460,861548
174461,861569
174462,861552
174463,861577
174464,861587
174465,861582
174466,861539
174467,861543
174468,861602
174469,861629
174470,861610
174471,861625
174472,861616
174473,861627
174474,861613
174475,861629
174476,861612
174477,861631
174478,861629
174479,861629
174480,861626
174481,861633
174482,861648
174483,861667
174484,861665
174485,861669
174486,861668
174487,861660
174488,861664
174489,861675
174490,861675
174491,861690
174492,861710
174493,861705
174494,861702
174495,861697
174496,861694
174497,861697
174498,861691
174499,861703
174500,861714
174501,861719
174502,861758
174503,861722
174504,861806
174505,861764
174506,861724
174507,861753
174508,861748
174509,861724
174510,861805
174511,861808
174512,861766
174513,861786
174514,861759
174515,861751
174516,861721
174517,861737
174518,861760
174519,861807
174520,861734
174521,861792
174522,861774
174523,861723
174524,861771
174525,861785
174526,861805
174527,861770
174528,861892
174529,861829
174530,861852
174531,861894
174532,861846
174533,861893
174534,861893
174535,861876
174536,861872
174537,861858
174538,861868
174539,861834
174540,861819
174541,861863
174542,861860
174543,861884
174544,861896
174545,861840
174546,861819
174547,861891
174548,861874
174549,861826
174550,861861
174551,861892
174552,861877
174553,861858
174554,861896
174555,861869
174556,861853
174557,861866
174558,861828
174559,861880
174560,861843
174561,861849
174562,861899
174563,861908
174564,861903
174565,861928
174566,861921
174567,861937
174568,861974
174569,861970
174570,861962
174571,861942
174572,861945
174573,861973
174574,861954
174575,861937
174576,861951
174577,861930
174578,861951
174579,861919
174580,861952
174581,861965
174582,861937
174583,861975
174584,861981
174585,861999
174586,862011
174587,862005
174588,861998
174589,862022
174590,862025
174591,862045
174592,862021
174593,862030
174594,862063
174595,862057
174596,862064
174597,862072
174598,862086
174599,862108
174600,862095
174601,862104
174602,862102
174603,862106
174604,862115
174605,862151
174606,862142
174607,862161
174608,862138
174609,862177
174610,862161
174611,862117
174612,862126
174613,862135
174614,862140
174615,862122
174616,862149
174617,862169
174618,862130
174619,862175
174620,862120
174621,862124
174622,862176
174623,862190
174624,862208
174625,862226
174626,862195
174627,862209
174628,862248
174629,862256
174630,862235
174631,862235
174632,862266
174633,862249
174634,862224
174635,862234
174636,862250
174637,862222
174638,862212
174639,862242
174640,862247
174641,862264
174642,862190
174643,862246
174644,862185
174645,862235
174646,862258
174647,862217
174648,862237
174649,862234
174650,862222
174651,862266
174652,862215
174653,862267
174654,862230
174655,862268
174656,862269
174657,862275
174658,862304
174659,862309
174660,862317
174661,862343
174662,862324
174663,862351
174664,862341
174665,862321
174666,862336
174667,862327
174668,862334
174669,862339
174670,862318
174671,862347
174672,862321
174673,862354
174674,862363
174675,862359
174676,862372
174677,862407
174678,862422
174679,862402
174680,862388
174681,862403
174682,862435
174683,862463
174684,862458
174685,862447
174686,862457
174687,862472
174688,862455
174689,862472
174690,862451
174691,862465
174692,862459
174693,862461
174694,862495
174695,862530
174696,862532
174697,862529
174698,862558
174699,862553
174700,862538
174701,862553
174702,862559
174703,862566
174704,862547
174705,862545
174706,862546
174707,862535
174708,862562
174709,862571
174710,862548
174711,862562
174712,862548
174713,862596
174714,862612
174715,862641
174716,862644
174717,862650
174718,862609
174719,862639
174720,862597
174721,862618
174722,862614
174723,862588
174724,862643
174725,862600
174726,862595
174727,862615
174728,862644
174729,862627
174730,862636
174731,862580
174732,862624
174733,862637
174734,862627
174735,862623
174736,862633
174737,862588
174738,862635
174739,862635
174740,862575
174741,862622
174742,862589
174743,862603
174744,862587
174745,862600
174746,862651
174747,862663
174748,862663
174749,862655
174750,862717
174751,862736
174752,862702
174753,862721
174754,862690
174755,862781
174756,862748
174757,862750
174758,862748
174759,862780
174760,862767
174761,862784
174762,862778
174763,862785
174764,862762
174765,862788
174766,862793
174767,862803
174768,862794
174769,862786
174770,862788
174771,862797
174772,862833
174773,862825
174774,862879
174775,862847
174776,862875
174777,862867
174778,862853
174779,862850
174780,862878
174781,862854
174782,862856
174783,862855
174784,862866
174785,862873
174786,862851
174787,862854
174788,862858
174789,862876
174790,862882
174791,862891
174792,862876
174793,862886
174794,862935
174795,862909
174796,862904
174797,862960
174798,862993
174799,862985
174800,863002
174801,862996
174802,862980
174803,862992
174804,862990
174805,862975
174806,863013
174807,863019
174808,863018
174809,863029
174810,863073
174811,863064
174812,863065
174813,863068
174814,863059
174815,863064
174816,863058
174817,863068
174818,863088
174819,863075
174820,863090
174821,863086
174822,863082
174823,863083
174824,863090
174825,863104
174826,863101
174827,863110
174828,863094
174829,863107
174830,863114
174831,863110
174832,863101
174833,863099
174834,863093
174835,863120
174836,863140
174837,863143
174838,863196
174839,863189
174840,863156
174841,863152
174842,863192
174843,863202
174844,863197
174845,863189
174846,863231
174847,863234
174848,863219
174849,863232
174850,863235
174851,863243
174852,863248
174853,863249
174854,863239
174855,863256
174856,863262
174857,863250
174858,863279
174859,863273
174860,863288
174861,863250
174862,863252
174863,863282
174864,863275
174865,863275
174866,863277
174867,863273
174868,863269
174869,863264
174870,863283
174871,863257
174872,863301
174873,863347
174874,863351
174875,863352
174876,863334
174877,863305
174878,863330
174879,863322
174880,863312
174881,863349
174882,863322
174883,863333
174884,863348
174885,863343
174886,863310
174887,863303
174888,863349
174889,863341
174890,863349
174891,863349
174892,863301
174893,863312
174894,863347
174895,863328
174896,863358
174897,863364
174898,863372
174899,863390
174900,863390
174901,863399
174902,863393
174903,863388
174904,863381
174905,863398
174906,863378
174907,863377
174908,863368
174909,863384
174910,863371
174911,863472
174912,863460
174913,863489
174914,863491
174915,863502
174916,863499
174917,863494
174918,863509
174919,863528
174920,863529
174921,863536
174922,863520
174923,863531
174924,863518
174925,863589
174926,863554
174927,863578
174928,863543
174929,863549
174930,863570
174931,863584
174932,863651
174933,863605
174934,863617
174935,863648
174936,863641
174937,863615
174938,863637
174939,863611
174940,863631
174941,863596
174942,863627
174943,863634
174944,863613
174945,863636
174946,863598
174947,863625
174948,863601
174949,863610
174950,863644
174951,863653
174952,863625
174953,863611
174954,863652
174955,863601
174956,863686
174957,863666
174958,863684
174959,863688
174960,863663
174961,863662
174962,863686
174963,863688
174964,863691
174965,863700
174966,863698
174967,863790
174968,863788
174969,863783
174970,863812
174971,863840
174972,863843
174973,863800
174974,863830
174975,863819
174976,863797
174977,863815
174978,863798
174979,863809
174980,863861
174981,863871
174982,863871
174983,863869
174984,863884
174985,863881
174986,863893
174987,863895
174988,863892
174989,863889
174990,863890
174991,863901
174992,863917
174993,863907
174994,863918
174995,863911
174996,863912
174997,863920
174998,863921
174999,863926
175000,863933
175001,864006
175002,863991
175003,864006
175004,863994
175005,863983
175006,864029
175007,864018
175008,864018
175009,864022
175010,864031
175011,864023
175012,864013
175013,864022
175014,864012
175015,864033
175016,864045
175017,864042
175018,864050
175019,864102
175020,864115
175021,864109
175022,864080
175023,864069
175024,864086
175025,864115
175026,864086
175027,864145
175028,864116
175029,864072
175030,864064
175031,864087
175032,864127
175033,864071
175034,864103
175035,864135
175036,864091
175037,864143
175038,864101
175039,864071
175040,864094
175041,864137
175042,864125
175043,864145
175044,864133
175045,864106
175046,864117
175047,864078
175048,864130
175049,864129
175050,864069
175051,864167
175052,864172
175053,864202
175054,864205
175055,864156
175056,864233
175057,864188
175058,864148
175059,864253
175060,864238
175061,864266
175062,864257
175063,864260
175064,864265
175065,864267
175066,864295
175067,864277
175068,864304
175069,864371
175070,864352
175071,864330
175072,864366
175073,864442
175074,864439
175075,864453
175076,864475
175077,864469
175078,864480
175079,864507
175080,864523
175081,864467
175082,864517
175083,864496
175084,864465
175085,864528
175086,864525
175087,864524
175088,864494
175089,864480
175090,864469
175091,864466
175092,864526
175093,864504
175094,864460
175095,864497
175096,864510
175097,864518
175098,864500
175099,864500
175100,864582
175101,864556
175102,864591
175103,864598
175104,864696
175105,864657
175106,864663
175107,864668
175108,864684
175109,864680
175110,864646
175111,864672
175112,864647
175113,864647
175114,864682
175115,864672
175116,864679
175117,864643
175118,864649
175119,864640
175120,864656
175121,864641
175122,864691
175123,864653
175124,864647
175125,864694
175126,864693
175127,864650
175128,864639
175129,864674
175130,864637
175131,864711
175132,864714
175133,864742
175134,864771
175135,864745
175136,864759
175137,864755
175138,864735
175139,864783
175140,864799
175141,864823
175142,864838
175143,864809
175144,864804
175145,864814
175146,864814
175147,864803
175148,864819
175149,864827
175150,864812
175151,864815
175152,864853
175153,864848
175154,864845
175155,864847
175156,864863
175157,864863
175158,864866
175159,864856
175160,864866
175161,864864
175162,864913
175163,864886
175164,864891
175165,864898
175166,864938
175167,864917
175168,864914
175169,864913
175170,864896
175171,864896
175172,864883
175173,864912
175174,864911
175175,864890
175176,864893
175177,864901
175178,864901
175179,864934
175180,864904
175181,864932
175182,864873
175183,864924
175184,864917
175185,864963
175186,864959
175187,864951
175188,864961
175189,864965
175190,864966
175191,864951
175192,865002
175193,864969
175194,864998
175195,864971
175196,864991
175197,864995
175198,865007
175199,864978
175200,864968
175201,865007
175202,864976
175203,864987
175204,865018
175205,865014
175206,865027
175207,865025
175208,865029
175209,865042
175210,865039
175211,865034
175212,865036
175213,865035
175214,865032
175215,865051
175216,865071
175217,865062
175218,865055
175219,865055
175220,865054
175221,865077
175222,865077
175223,865063
175224,865062
175225,865081
175226,865082
175227,865079
175228,865106
175229,865101
175230,865093
175231,865087
175232,865111
175233,865115
175234,865126
175235,865130
175236,865119
175237,865120
175238,865142
175239,865140
175240,865170
175241,865156
175242,865148
175243,865156
175244,865151
175245,865176
175246,865151
175247,865166
175248,865182
175249,865153
175250,865183
175251,865239
175252,865216
175253,865194
175254,865191
175255,865212
175256,865218
175257,865211
175258,865206
175259,865201
175260,865198
175261,865251
175262,865239
175263,865254
175264,865232
175265,865284
175266,865266
175267,865278
175268,865270
175269,865285
175270,865280
175271,865289
175272,865284
175273,865289
175274,865293
175275,865318
175276,865347
175277,865300
175278,865327
175279,865335
175280,865341
175281,865359
175282,865303
175283,865322
175284,865365
175285,865331
175286,865335
175287,865351
175288,865363
175289,865336
175290,865370
175291,865310
175292,865305
175293,865302
175294,865326
175295,865334
175296,865346
175297,865345
175298,865312
175299,865313
175300,865354
175301,865377
175302,865383
175303,865384
175304,865372
175305,865384
175306,865387
175307,865398
175308,865409
175309,865403
175310,865409
175311,865419
175312,865419
175313,865419
175314,865429
175315,865431
175316,865428
175317,865426
175318,865440
175319,865449
175320,865435
175321,865437
175322,865474
175323,865555
175324,865572
175325,865555
175326,865557
175327,865562
175328,865571
175329,865574
175330,865576
175331,865567
175332,865569
175333,865580
175334,865637
175335,865637
175336,865616
175337,865648
175338,865632
175339,865635
175340,865641
175341,865625
175342,865641
175343,865639
175344,865647
175345,865613
175346,865613
175347,865618
175348,865659
175349,865677
175350,865686
175351,865678
175352,865669
175353,865673
175354,865690
175355,865689
175356,865701
175357,865709
175358,865704
175359,865758
175360,865751
175361,865738
175362,865753
175363,865746
175364,865747
175365,865752
175366,865779
175367,865778
175368,865801
175369,865793
175370,865785
175371,865815
175372,865818
175373,865830
175374,865832
175375,865850
175376,865845
175377,865845
175378,865838
175379,865861
175380,865868
175381,865903
175382,865888
175383,865868
175384,865868
175385,865897
175386,865885
175387,865884
175388,865861
175389,865896
175390,865926
175391,865916
175392,865924
175393,865914
175394,865992
175395,865971
175396,865932
175397,865935
175398,865987
175399,865981
175400,866023
175401,866027
175402,866021
175403,866024
175404,866031
