id,status,customer_id,push_notification_id
130543,RECEIVED,46488,4922
130544,RECEIVED,46459,4922
130545,RECEIVED,46491,4922
130546,RECEIVED,46471,4922
130547,RECEIVED,46475,4922
130548,SENDING,46450,4923
130549,RECEIVED,46433,4923
130550,RECEIVED,46441,4923
130551,RECEIVED,46434,4923
130552,SENDING,46480,4923
130553,RECEIVED,46484,4923
130554,RECEIVED,46485,4923
130555,SENDING,46490,4923
130556,RECEIVED,46433,4924
130557,SENDING,46442,4924
130558,RECEIVED,46454,4924
130559,PENDING,46453,4924
130560,SENDING,46470,4924
130561,RECEIVED,46469,4924
130562,RECEIVED,46466,4924
130563,RECEIVED,46493,4924
130564,PENDING,46478,4924
130565,RECEIVED,46461,4924
130566,RECEIVED,46495,4924
130567,RECEIVED,46443,4924
130568,RECEIVED,46446,4924
130569,RECEIVED,46447,4924
130570,RECEIVED,46464,4924
130571,RECEIVED,46477,4924
130572,SENDING,46482,4924
130573,RECEIVED,46434,4924
130574,RECEIVED,46450,4924
130575,RECEIVED,46448,4924
130576,SENDING,46472,4925
130577,RECEIVED,46483,4925
130578,RECEIVED,46444,4925
130579,RECEIVED,46478,4925
130580,RECEIVED,46449,4925
130581,RECEIVED,46481,4925
130582,PENDING,46453,4925
130583,RECEIVED,46466,4925
130584,RECEIVED,46443,4925
130585,RECEIVED,46465,4925
130586,RECEIVED,46441,4925
130587,PENDING,46529,4926
130588,SENDING,46519,4926
130589,RECEIVED,46578,4926
130590,RECEIVED,46579,4926
130591,PENDING,46521,4926
130592,SENDING,46507,4926
130593,RECEIVED,46574,4926
130594,SENDING,46599,4926
130595,RECEIVED,46566,4926
130596,RECEIVED,46593,4926
130597,RECEIVED,46595,4927
130598,SENDING,46586,4927
130599,RECEIVED,46539,4927
130600,RECEIVED,46508,4927
130601,PENDING,46522,4927
130602,SENDING,46523,4927
130603,RECEIVED,46544,4927
130604,RECEIVED,46517,4927
130605,RECEIVED,46568,4927
130606,PENDING,46502,4927
130607,RECEIVED,46589,4927
130608,RECEIVED,46545,4927
130609,SENDING,46582,4927
130610,RECEIVED,46527,4927
130611,RECEIVED,46548,4928
130612,SENDING,46529,4928
130613,RECEIVED,46530,4928
130614,RECEIVED,46550,4928
130615,RECEIVED,46585,4928
130616,RECEIVED,46510,4928
130617,RECEIVED,46534,4928
130618,PENDING,46558,4928
130619,RECEIVED,46505,4928
130620,RECEIVED,46594,4928
130621,RECEIVED,46549,4928
130622,RECEIVED,46591,4928
130623,RECEIVED,46543,4928
130624,RECEIVED,46542,4928
130625,RECEIVED,46553,4928
130626,RECEIVED,46561,4928
130627,PENDING,46551,4928
130628,RECEIVED,46536,4928
130629,RECEIVED,46597,4928
130630,RECEIVED,46521,4928
130631,RECEIVED,46531,4928
130632,RECEIVED,46589,4928
130633,RECEIVED,46506,4928
130634,RECEIVED,46507,4928
130635,RECEIVED,46573,4928
130636,PENDING,46574,4928
130637,RECEIVED,46541,4928
130638,RECEIVED,46595,4928
130639,RECEIVED,46539,4928
130640,RECEIVED,46560,4928
130641,RECEIVED,46502,4928
130642,RECEIVED,46598,4928
130643,RECEIVED,46565,4928
130644,PENDING,46579,4928
130645,RECEIVED,46542,4929
130646,RECEIVED,46508,4929
130647,RECEIVED,46598,4929
130648,PENDING,46525,4929
130649,PENDING,46550,4929
130650,RECEIVED,46533,4929
130651,SENDING,46563,4929
130652,RECEIVED,46580,4929
130653,SENDING,46512,4929
130654,RECEIVED,46563,4930
130655,RECEIVED,46545,4930
130656,RECEIVED,46590,4930
130657,RECEIVED,46555,4930
130658,RECEIVED,46557,4930
130659,RECEIVED,46570,4930
130660,RECEIVED,46554,4930
130661,RECEIVED,46566,4930
130662,RECEIVED,46552,4930
130663,RECEIVED,46560,4930
130664,RECEIVED,46598,4930
130665,RECEIVED,46521,4930
130666,RECEIVED,46541,4930
130667,PENDING,46526,4930
130668,RECEIVED,46573,4930
130669,RECEIVED,46538,4930
130670,RECEIVED,46580,4930
130671,RECEIVED,46512,4930
130672,RECEIVED,46522,4930
130673,RECEIVED,46589,4930
130674,PENDING,46575,4930
130675,SENDING,46518,4930
130676,RECEIVED,46591,4930
130677,RECEIVED,46568,4931
130678,RECEIVED,46567,4931
130679,RECEIVED,46590,4931
130680,RECEIVED,46581,4931
130681,RECEIVED,46570,4931
130682,RECEIVED,46577,4931
130683,RECEIVED,46502,4931
130684,RECEIVED,46538,4932
130685,RECEIVED,46506,4932
130686,RECEIVED,46535,4932
130687,RECEIVED,46569,4932
130688,RECEIVED,46591,4932
130689,PENDING,46546,4932
130690,RECEIVED,46550,4932
130691,RECEIVED,46542,4932
130692,PENDING,46554,4933
130693,RECEIVED,46541,4933
130694,SENDING,46535,4933
130695,RECEIVED,46565,4933
130696,RECEIVED,46548,4933
130697,PENDING,46531,4933
130698,RECEIVED,46540,4933
130699,RECEIVED,46593,4933
130700,RECEIVED,46533,4933
130701,PENDING,46562,4933
130702,RECEIVED,46547,4933
130703,RECEIVED,46570,4933
130704,RECEIVED,46560,4933
130705,RECEIVED,46586,4933
130706,RECEIVED,46521,4933
130707,PENDING,46558,4933
130708,RECEIVED,46497,4933
130709,RECEIVED,46551,4933
130710,SENDING,46564,4933
130711,RECEIVED,46513,4933
130712,RECEIVED,46542,4933
130713,RECEIVED,46566,4933
130714,RECEIVED,46516,4933
130715,PENDING,46599,4933
130716,RECEIVED,46496,4933
130717,RECEIVED,46569,4933
130718,RECEIVED,46555,4933
130719,RECEIVED,46527,4933
130720,RECEIVED,46539,4933
130721,SENDING,46519,4933
130722,RECEIVED,46511,4933
130723,SENDING,46557,4933
130724,RECEIVED,46575,4933
130725,RECEIVED,46538,4934
130726,SENDING,46543,4934
130727,RECEIVED,46594,4934
130728,PENDING,46595,4934
130729,RECEIVED,46587,4934
130730,RECEIVED,46549,4935
130731,RECEIVED,46508,4935
130732,PENDING,46597,4935
130733,RECEIVED,46575,4935
130734,RECEIVED,46547,4935
130735,RECEIVED,46554,4935
130736,SENDING,46498,4936
130737,RECEIVED,46580,4936
130738,RECEIVED,46556,4936
130739,RECEIVED,46594,4936
130740,RECEIVED,46534,4936
130741,RECEIVED,46558,4936
130742,RECEIVED,46559,4936
130743,PENDING,46507,4936
130744,RECEIVED,46599,4936
130745,RECEIVED,46598,4936
130746,RECEIVED,46528,4936
130747,RECEIVED,46547,4936
130748,RECEIVED,46522,4936
130749,RECEIVED,46585,4936
130750,RECEIVED,46530,4936
130751,RECEIVED,46612,4937
130752,RECEIVED,46607,4937
130753,RECEIVED,46602,4937
130754,SENDING,46603,4937
130755,RECEIVED,46606,4937
130756,RECEIVED,46609,4937
130757,RECEIVED,46604,4938
130758,SENDING,46617,4938
130759,SENDING,46616,4938
130760,RECEIVED,46620,4938
130761,RECEIVED,46602,4938
130762,RECEIVED,46603,4938
130763,RECEIVED,46610,4938
130764,SENDING,46624,4938
130765,PENDING,46606,4939
130766,RECEIVED,46602,4939
130767,SENDING,46623,4939
130768,RECEIVED,46621,4939
130769,RECEIVED,46624,4939
130770,RECEIVED,46610,4940
130771,RECEIVED,46612,4940
130772,RECEIVED,46620,4940
130773,RECEIVED,46602,4940
130774,RECEIVED,46614,4940
130775,RECEIVED,46611,4940
130776,RECEIVED,46622,4940
130777,SENDING,46601,4940
130778,RECEIVED,46621,4940
130779,RECEIVED,46607,4941
130780,RECEIVED,46603,4941
130781,RECEIVED,46614,4941
130782,RECEIVED,46622,4941
130783,SENDING,46602,4941
130784,RECEIVED,46608,4942
130785,RECEIVED,46626,4942
130786,RECEIVED,46606,4942
130787,RECEIVED,46615,4942
130788,RECEIVED,46617,4942
130789,SENDING,46600,4942
130790,SENDING,46615,4943
130791,RECEIVED,46611,4943
130792,RECEIVED,46603,4943
130793,RECEIVED,46607,4943
130794,RECEIVED,46602,4943
130795,RECEIVED,46608,4943
130796,RECEIVED,46600,4943
130797,SENDING,46605,4943
130798,SENDING,46618,4943
130799,PENDING,46651,4944
130800,RECEIVED,46646,4944
130801,RECEIVED,46627,4944
130802,RECEIVED,46642,4944
130803,RECEIVED,46635,4944
130804,RECEIVED,46650,4944
130805,RECEIVED,46629,4945
130806,SENDING,46630,4945
130807,RECEIVED,46663,4945
130808,RECEIVED,46658,4945
130809,PENDING,46648,4945
130810,SENDING,46652,4946
130811,SENDING,46634,4946
130812,RECEIVED,46660,4946
130813,PENDING,46648,4946
130814,RECEIVED,46650,4946
130815,RECEIVED,46630,4946
130816,RECEIVED,46647,4947
130817,RECEIVED,46660,4947
130818,RECEIVED,46655,4947
130819,RECEIVED,46658,4947
130820,PENDING,46633,4947
130821,RECEIVED,46627,4948
130822,RECEIVED,46653,4948
130823,RECEIVED,46630,4948
130824,PENDING,46662,4948
130825,RECEIVED,46642,4948
130826,RECEIVED,46632,4948
130827,RECEIVED,46655,4948
130828,RECEIVED,46628,4948
130829,RECEIVED,46634,4948
130830,RECEIVED,46659,4948
130831,RECEIVED,46764,4949
130832,SENDING,46827,4949
130833,PENDING,46672,4949
130834,RECEIVED,46837,4949
130835,RECEIVED,46810,4949
130836,RECEIVED,46747,4949
130837,RECEIVED,46845,4949
130838,RECEIVED,46831,4949
130839,SENDING,46828,4949
130840,PENDING,46737,4949
130841,RECEIVED,46857,4949
130842,RECEIVED,46727,4949
130843,RECEIVED,46845,4950
130844,RECEIVED,46839,4950
130845,SENDING,46814,4950
130846,RECEIVED,46759,4950
130847,RECEIVED,46795,4950
130848,PENDING,46748,4950
130849,RECEIVED,46695,4950
130850,RECEIVED,46718,4950
130851,PENDING,46740,4950
130852,RECEIVED,46853,4950
130853,RECEIVED,46806,4950
130854,RECEIVED,46713,4950
130855,RECEIVED,46707,4950
130856,RECEIVED,46822,4950
130857,SENDING,46823,4950
130858,RECEIVED,46741,4950
130859,RECEIVED,46757,4950
130860,RECEIVED,46680,4950
130861,PENDING,46812,4950
130862,SENDING,46800,4950
130863,RECEIVED,46825,4950
130864,SENDING,46739,4950
130865,PENDING,46767,4950
130866,RECEIVED,46773,4950
130867,RECEIVED,46700,4950
130868,SENDING,46670,4950
130869,RECEIVED,46865,4950
130870,RECEIVED,46669,4950
130871,RECEIVED,46816,4950
130872,RECEIVED,46697,4950
130873,RECEIVED,46751,4950
130874,SENDING,46690,4950
130875,PENDING,46709,4950
130876,RECEIVED,46734,4950
130877,RECEIVED,46810,4950
130878,RECEIVED,46702,4950
130879,RECEIVED,46787,4950
130880,RECEIVED,46854,4950
130881,SENDING,46836,4950
130882,RECEIVED,46791,4951
130883,RECEIVED,46841,4951
130884,RECEIVED,46743,4951
130885,RECEIVED,46845,4951
130886,RECEIVED,46730,4951
130887,RECEIVED,46861,4951
130888,PENDING,46865,4951
130889,SENDING,46846,4951
130890,RECEIVED,46833,4951
130891,RECEIVED,46719,4951
130892,RECEIVED,46780,4951
130893,RECEIVED,46676,4951
130894,RECEIVED,46816,4951
130895,RECEIVED,46754,4951
130896,RECEIVED,46760,4951
130897,RECEIVED,46728,4951
130898,RECEIVED,46721,4951
130899,RECEIVED,46758,4951
130900,RECEIVED,46851,4951
130901,RECEIVED,46745,4951
130902,RECEIVED,46748,4951
130903,RECEIVED,46746,4951
130904,PENDING,46741,4951
130905,SENDING,46723,4951
130906,RECEIVED,46771,4951
130907,RECEIVED,46829,4951
130908,RECEIVED,46779,4951
130909,RECEIVED,46862,4951
130910,RECEIVED,46692,4951
130911,RECEIVED,46691,4951
130912,RECEIVED,46850,4951
130913,RECEIVED,46715,4951
130914,PENDING,46706,4951
130915,PENDING,46806,4951
130916,RECEIVED,46739,4951
130917,RECEIVED,46675,4951
130918,RECEIVED,46843,4951
130919,RECEIVED,46682,4951
130920,RECEIVED,46857,4951
130921,RECEIVED,46694,4951
130922,RECEIVED,46681,4951
130923,SENDING,46855,4951
130924,PENDING,46744,4951
130925,RECEIVED,46704,4951
130926,RECEIVED,46786,4951
130927,RECEIVED,46697,4952
130928,RECEIVED,46761,4952
130929,RECEIVED,46805,4952
130930,RECEIVED,46669,4952
130931,PENDING,46667,4952
130932,RECEIVED,46797,4952
130933,RECEIVED,46754,4952
130934,RECEIVED,46820,4952
130935,RECEIVED,46853,4952
130936,PENDING,46769,4952
130937,RECEIVED,46683,4952
130938,RECEIVED,46829,4952
130939,RECEIVED,46791,4952
130940,RECEIVED,46790,4952
130941,SENDING,46779,4952
130942,RECEIVED,46729,4952
130943,RECEIVED,46814,4952
130944,RECEIVED,46694,4952
130945,RECEIVED,46742,4952
130946,RECEIVED,46748,4952
130947,RECEIVED,46765,4952
130948,RECEIVED,46696,4952
130949,RECEIVED,46788,4952
130950,RECEIVED,46803,4952
130951,RECEIVED,46753,4952
130952,SENDING,46800,4952
130953,RECEIVED,46842,4952
130954,RECEIVED,46822,4952
130955,RECEIVED,46854,4952
130956,RECEIVED,46767,4952
130957,SENDING,46747,4952
130958,RECEIVED,46809,4952
130959,RECEIVED,46808,4952
130960,RECEIVED,46701,4952
130961,RECEIVED,46862,4952
130962,PENDING,46752,4952
130963,RECEIVED,46856,4952
130964,RECEIVED,46841,4952
130965,SENDING,46704,4952
130966,RECEIVED,46677,4952
130967,PENDING,46733,4952
130968,RECEIVED,46727,4952
130969,RECEIVED,46737,4952
130970,RECEIVED,46759,4952
130971,PENDING,46812,4952
130972,RECEIVED,46711,4952
130973,RECEIVED,46804,4952
130974,RECEIVED,46746,4952
130975,RECEIVED,46725,4952
130976,RECEIVED,46854,4953
130977,PENDING,46796,4953
130978,RECEIVED,46691,4953
130979,RECEIVED,46790,4953
130980,PENDING,46760,4953
130981,SENDING,46810,4954
130982,RECEIVED,46792,4954
130983,RECEIVED,46838,4954
130984,RECEIVED,46854,4954
130985,PENDING,46785,4954
130986,RECEIVED,46766,4954
130987,SENDING,46852,4954
130988,RECEIVED,46671,4954
130989,RECEIVED,46788,4954
130990,RECEIVED,46723,4954
130991,PENDING,46735,4954
130992,RECEIVED,46705,4954
130993,RECEIVED,46825,4954
130994,RECEIVED,46801,4954
130995,RECEIVED,46719,4954
130996,RECEIVED,46789,4954
130997,RECEIVED,46771,4954
130998,SENDING,46749,4954
130999,RECEIVED,46849,4954
131000,PENDING,46822,4954
131001,RECEIVED,46700,4954
131002,PENDING,46796,4954
131003,RECEIVED,46731,4954
131004,RECEIVED,46718,4954
131005,RECEIVED,46818,4954
131006,RECEIVED,46676,4954
131007,RECEIVED,46713,4954
131008,RECEIVED,46802,4954
131009,RECEIVED,46780,4954
131010,SENDING,46682,4954
131011,RECEIVED,46765,4954
131012,RECEIVED,46717,4954
131013,RECEIVED,46743,4954
131014,PENDING,46763,4954
131015,PENDING,46756,4954
131016,RECEIVED,46669,4954
131017,RECEIVED,46781,4954
131018,RECEIVED,46800,4954
131019,RECEIVED,46863,4954
131020,PENDING,46750,4954
131021,RECEIVED,46696,4954
131022,SENDING,46768,4954
131023,RECEIVED,46709,4954
131024,RECEIVED,46724,4954
131025,RECEIVED,46787,4954
131026,RECEIVED,46670,4954
131027,RECEIVED,46706,4954
131028,RECEIVED,46862,4954
131029,RECEIVED,46742,4954
131030,SENDING,46744,4954
131031,SENDING,46675,4954
131032,RECEIVED,46795,4954
131033,SENDING,46698,4954
131034,RECEIVED,46751,4954
131035,RECEIVED,46797,4954
131036,SENDING,46668,4954
131037,RECEIVED,46667,4954
131038,RECEIVED,46805,4954
131039,RECEIVED,46775,4955
131040,RECEIVED,46737,4955
131041,RECEIVED,46851,4955
131042,RECEIVED,46865,4955
131043,SENDING,46785,4955
131044,RECEIVED,46787,4955
131045,RECEIVED,46866,4955
131046,RECEIVED,46854,4955
131047,SENDING,46773,4955
131048,RECEIVED,46862,4955
131049,RECEIVED,46685,4955
131050,RECEIVED,46815,4955
131051,RECEIVED,46830,4955
131052,RECEIVED,46848,4955
131053,RECEIVED,46694,4955
131054,PENDING,46754,4955
131055,RECEIVED,46795,4955
131056,RECEIVED,46715,4955
131057,PENDING,46828,4955
131058,RECEIVED,46792,4955
131059,RECEIVED,46684,4955
131060,RECEIVED,46799,4955
131061,RECEIVED,46667,4955
131062,RECEIVED,46813,4955
131063,RECEIVED,46801,4955
131064,SENDING,46766,4955
131065,RECEIVED,46703,4955
131066,RECEIVED,46728,4955
131067,RECEIVED,46730,4955
131068,RECEIVED,46738,4955
131069,RECEIVED,46857,4955
131070,SENDING,46686,4955
131071,RECEIVED,46689,4955
131072,RECEIVED,46680,4955
131073,RECEIVED,46668,4955
131074,RECEIVED,46682,4955
131075,RECEIVED,46720,4955
131076,RECEIVED,46746,4955
131077,RECEIVED,46839,4955
131078,RECEIVED,46765,4955
131079,RECEIVED,46687,4955
131080,SENDING,46757,4955
131081,RECEIVED,46819,4955
131082,PENDING,46779,4955
131083,RECEIVED,46753,4955
131084,PENDING,46802,4955
131085,SENDING,46696,4955
131086,RECEIVED,46750,4955
131087,SENDING,46767,4955
131088,RECEIVED,46769,4955
131089,RECEIVED,46863,4955
131090,RECEIVED,46821,4955
131091,PENDING,46855,4955
131092,RECEIVED,46681,4955
131093,RECEIVED,46784,4955
131094,RECEIVED,46805,4955
131095,SENDING,46756,4955
131096,RECEIVED,46826,4955
131097,PENDING,46798,4955
131098,RECEIVED,46711,4955
131099,RECEIVED,46825,4955
131100,PENDING,46835,4955
131101,PENDING,46709,4955
131102,RECEIVED,46731,4955
131103,RECEIVED,46864,4955
131104,RECEIVED,46736,4955
131105,SENDING,46747,4955
131106,PENDING,46688,4956
131107,RECEIVED,46696,4956
131108,RECEIVED,46719,4956
131109,RECEIVED,46705,4956
131110,RECEIVED,46721,4956
131111,RECEIVED,46674,4956
131112,RECEIVED,46723,4956
131113,SENDING,46859,4956
131114,SENDING,46806,4956
131115,RECEIVED,46704,4956
131116,PENDING,46821,4956
131117,RECEIVED,46763,4956
131118,RECEIVED,46678,4956
131119,RECEIVED,46701,4956
131120,RECEIVED,46757,4956
131121,RECEIVED,46735,4956
131122,RECEIVED,46779,4956
131123,RECEIVED,46724,4956
131124,RECEIVED,46863,4956
131125,RECEIVED,46666,4956
131126,RECEIVED,46693,4956
131127,RECEIVED,46708,4956
131128,RECEIVED,46857,4956
131129,RECEIVED,46774,4956
131130,SENDING,46798,4956
131131,RECEIVED,46809,4956
131132,RECEIVED,46730,4956
131133,RECEIVED,46684,4957
131134,SENDING,46735,4957
131135,RECEIVED,46837,4957
131136,RECEIVED,46825,4957
131137,RECEIVED,46861,4957
131138,RECEIVED,46759,4957
131139,RECEIVED,46792,4957
131140,RECEIVED,46705,4957
131141,SENDING,46694,4957
131142,RECEIVED,46838,4957
131143,RECEIVED,46722,4957
131144,PENDING,46829,4957
131145,RECEIVED,46802,4957
131146,RECEIVED,46813,4957
131147,RECEIVED,46677,4957
131148,RECEIVED,46787,4957
131149,PENDING,46781,4957
131150,RECEIVED,46672,4957
131151,SENDING,46818,4957
131152,PENDING,46835,4957
131153,RECEIVED,46826,4957
131154,SENDING,46807,4957
131155,RECEIVED,46762,4957
131156,RECEIVED,46772,4957
131157,RECEIVED,46789,4957
131158,RECEIVED,46801,4957
131159,SENDING,46687,4957
131160,RECEIVED,46793,4957
131161,RECEIVED,46791,4957
131162,RECEIVED,46771,4957
131163,RECEIVED,46808,4957
131164,RECEIVED,46725,4957
131165,RECEIVED,46681,4957
131166,RECEIVED,46715,4957
131167,RECEIVED,46760,4957
131168,RECEIVED,46785,4957
131169,RECEIVED,46750,4957
131170,SENDING,46755,4957
131171,RECEIVED,46680,4957
131172,RECEIVED,46809,4957
131173,RECEIVED,46819,4957
131174,RECEIVED,46796,4957
131175,PENDING,46702,4958
131176,RECEIVED,46793,4958
131177,PENDING,46737,4958
131178,RECEIVED,46708,4958
131179,RECEIVED,46716,4958
131180,RECEIVED,46802,4958
131181,SENDING,46701,4958
131182,RECEIVED,46729,4958
131183,RECEIVED,46770,4958
131184,RECEIVED,46777,4958
131185,SENDING,46763,4958
131186,RECEIVED,46736,4958
131187,RECEIVED,46826,4958
131188,RECEIVED,46758,4958
131189,RECEIVED,46858,4958
131190,RECEIVED,46809,4958
131191,RECEIVED,46772,4958
131192,RECEIVED,46815,4958
131193,PENDING,46705,4958
131194,RECEIVED,46720,4958
131195,PENDING,46853,4958
131196,RECEIVED,46846,4958
131197,RECEIVED,46789,4958
131198,RECEIVED,46785,4958
131199,RECEIVED,46731,4958
131200,RECEIVED,46824,4958
131201,RECEIVED,46750,4958
131202,RECEIVED,46820,4958
131203,RECEIVED,46774,4958
131204,PENDING,46812,4958
131205,SENDING,46696,4958
131206,RECEIVED,46724,4958
131207,RECEIVED,46727,4958
131208,SENDING,46827,4958
131209,RECEIVED,46745,4958
131210,RECEIVED,46850,4958
131211,RECEIVED,46767,4958
131212,RECEIVED,46825,4958
131213,RECEIVED,46778,4958
131214,RECEIVED,46730,4958
131215,PENDING,46823,4958
131216,SENDING,46859,4958
131217,RECEIVED,46832,4958
131218,RECEIVED,46747,4958
131219,SENDING,46783,4958
131220,RECEIVED,46710,4958
131221,RECEIVED,46807,4958
131222,RECEIVED,46788,4958
131223,RECEIVED,46863,4958
131224,RECEIVED,46855,4958
131225,RECEIVED,46817,4958
131226,RECEIVED,46780,4958
131227,RECEIVED,46816,4958
131228,PENDING,46674,4958
131229,RECEIVED,46686,4958
131230,RECEIVED,46744,4958
131231,RECEIVED,46715,4958
131232,PENDING,46822,4958
131233,RECEIVED,46829,4958
131234,PENDING,46719,4958
131235,PENDING,46739,4958
131236,RECEIVED,46857,4958
131237,RECEIVED,46707,4958
131238,PENDING,46805,4958
131239,RECEIVED,46709,4959
131240,RECEIVED,46686,4959
131241,SENDING,46806,4959
131242,RECEIVED,46863,4959
131243,RECEIVED,46812,4959
131244,RECEIVED,46779,4959
131245,RECEIVED,46681,4959
131246,SENDING,46811,4959
131247,SENDING,46702,4959
131248,RECEIVED,46750,4959
131249,RECEIVED,46775,4959
131250,RECEIVED,46768,4959
131251,RECEIVED,46795,4959
131252,RECEIVED,46796,4959
131253,RECEIVED,46789,4959
131254,RECEIVED,46721,4959
131255,SENDING,46783,4959
131256,RECEIVED,46689,4959
131257,PENDING,46687,4959
131258,RECEIVED,46746,4959
131259,PENDING,46679,4959
131260,PENDING,46829,4959
131261,RECEIVED,46842,4959
131262,RECEIVED,46725,4959
131263,RECEIVED,46701,4959
131264,PENDING,46674,4959
131265,RECEIVED,46724,4959
131266,RECEIVED,46706,4959
131267,RECEIVED,46703,4959
131268,RECEIVED,46720,4959
131269,RECEIVED,46814,4959
131270,RECEIVED,46742,4959
131271,SENDING,46765,4959
131272,RECEIVED,46803,4959
131273,RECEIVED,46728,4959
131274,RECEIVED,46788,4959
131275,PENDING,46823,4959
131276,RECEIVED,46791,4959
131277,SENDING,46801,4959
131278,RECEIVED,46845,4959
131279,RECEIVED,46715,4959
131280,RECEIVED,46800,4959
131281,SENDING,46740,4959
131282,SENDING,46729,4959
131283,RECEIVED,46731,4959
131284,RECEIVED,46804,4959
131285,PENDING,46833,4959
131286,RECEIVED,46700,4959
131287,RECEIVED,46793,4959
131288,RECEIVED,46831,4960
131289,RECEIVED,46726,4960
131290,SENDING,46673,4960
131291,RECEIVED,46755,4960
131292,SENDING,46778,4960
131293,RECEIVED,46722,4960
131294,RECEIVED,46729,4960
131295,RECEIVED,46703,4960
131296,PENDING,46687,4960
131297,RECEIVED,46842,4960
131298,RECEIVED,46789,4960
131299,PENDING,46852,4960
131300,SENDING,46693,4960
131301,RECEIVED,46816,4960
131302,RECEIVED,46704,4960
131303,RECEIVED,46818,4960
131304,RECEIVED,46758,4960
131305,RECEIVED,46846,4960
131306,PENDING,46800,4961
131307,RECEIVED,46780,4961
131308,SENDING,46672,4961
131309,PENDING,46670,4961
131310,RECEIVED,46716,4961
131311,SENDING,46828,4961
131312,RECEIVED,46675,4961
131313,RECEIVED,46690,4961
131314,RECEIVED,46709,4961
131315,RECEIVED,46786,4961
131316,RECEIVED,46850,4961
131317,RECEIVED,46674,4961
131318,RECEIVED,46729,4961
131319,RECEIVED,46807,4961
131320,RECEIVED,46781,4961
131321,RECEIVED,46766,4961
131322,RECEIVED,46744,4961
131323,RECEIVED,46829,4961
131324,RECEIVED,46805,4961
131325,RECEIVED,46688,4961
131326,RECEIVED,46671,4961
131327,PENDING,46737,4961
131328,RECEIVED,46777,4961
131329,RECEIVED,46695,4961
131330,RECEIVED,46862,4961
131331,RECEIVED,46820,4961
131332,RECEIVED,46715,4961
131333,RECEIVED,46720,4961
131334,RECEIVED,46736,4961
131335,RECEIVED,46849,4961
131336,RECEIVED,46834,4961
131337,SENDING,46778,4961
131338,RECEIVED,46801,4961
131339,RECEIVED,46845,4961
131340,RECEIVED,46804,4961
131341,SENDING,46810,4961
131342,RECEIVED,46749,4961
131343,RECEIVED,46779,4961
131344,RECEIVED,46842,4961
131345,RECEIVED,46859,4961
131346,RECEIVED,46836,4962
131347,RECEIVED,46804,4962
131348,RECEIVED,46782,4962
131349,RECEIVED,46755,4962
131350,PENDING,46756,4962
131351,RECEIVED,46706,4962
131352,RECEIVED,46747,4962
131353,RECEIVED,46827,4962
131354,SENDING,46772,4962
131355,RECEIVED,46790,4962
131356,PENDING,46858,4962
131357,RECEIVED,46815,4963
131358,RECEIVED,46709,4963
131359,RECEIVED,46732,4963
131360,RECEIVED,46843,4963
131361,RECEIVED,46692,4963
131362,RECEIVED,46842,4963
131363,PENDING,46779,4963
131364,RECEIVED,46675,4963
131365,RECEIVED,46709,4964
131366,RECEIVED,46806,4964
131367,RECEIVED,46680,4964
131368,RECEIVED,46816,4964
131369,RECEIVED,46772,4964
131370,PENDING,46836,4964
131371,RECEIVED,46842,4964
131372,SENDING,46777,4964
131373,RECEIVED,46733,4964
131374,SENDING,46784,4964
131375,RECEIVED,46736,4964
131376,SENDING,46807,4964
131377,RECEIVED,46731,4964
131378,RECEIVED,46771,4964
131379,RECEIVED,46780,4964
131380,RECEIVED,46824,4964
131381,RECEIVED,46749,4964
131382,RECEIVED,46774,4964
131383,SENDING,46828,4964
131384,SENDING,46796,4964
131385,PENDING,46821,4964
131386,SENDING,46677,4964
131387,PENDING,46829,4964
131388,RECEIVED,46863,4964
131389,RECEIVED,46860,4964
131390,RECEIVED,46866,4964
131391,SENDING,46763,4964
131392,RECEIVED,46723,4964
131393,PENDING,46672,4964
131394,PENDING,46833,4964
131395,SENDING,46839,4964
131396,RECEIVED,46837,4964
131397,RECEIVED,46835,4964
131398,RECEIVED,46858,4964
131399,RECEIVED,46667,4964
131400,RECEIVED,46770,4964
131401,RECEIVED,46689,4965
131402,RECEIVED,46858,4965
131403,PENDING,46679,4965
131404,RECEIVED,46712,4965
131405,RECEIVED,46788,4965
131406,RECEIVED,46803,4965
131407,RECEIVED,46815,4965
131408,RECEIVED,46790,4965
131409,RECEIVED,46866,4965
131410,RECEIVED,46769,4965
131411,RECEIVED,46729,4965
131412,SENDING,46802,4965
131413,RECEIVED,46731,4965
131414,RECEIVED,46697,4965
131415,RECEIVED,46793,4965
131416,RECEIVED,46736,4965
131417,RECEIVED,46851,4965
131418,RECEIVED,46733,4965
131419,RECEIVED,46673,4965
131420,RECEIVED,46831,4965
131421,RECEIVED,46746,4965
131422,PENDING,46769,4966
131423,SENDING,46711,4966
131424,RECEIVED,46824,4966
131425,PENDING,46835,4966
131426,RECEIVED,46794,4966
131427,RECEIVED,46721,4966
131428,RECEIVED,46750,4966
131429,RECEIVED,46686,4966
131430,RECEIVED,46708,4966
131431,RECEIVED,46814,4966
131432,RECEIVED,46771,4966
131433,RECEIVED,46847,4966
131434,RECEIVED,46813,4966
131435,RECEIVED,46821,4966
131436,RECEIVED,46778,4966
131437,RECEIVED,46803,4966
131438,RECEIVED,46728,4966
131439,RECEIVED,46748,4966
131440,PENDING,46861,4966
131441,RECEIVED,46796,4966
131442,PENDING,46737,4966
131443,SENDING,46852,4966
