id,created_at,type,rating,message,business_branch_id,customer_id
7271,2025-06-05 21:41:16.000,REMOTE,5,Excellent service! Highly recommended.,928,36057
7272,2025-12-01 08:45:07.000,LOCAL,4,Great service and friendly staff.,926,36060
7273,2025-12-18 18:16:10.000,LOCAL,4,"Very good, would come again.",927,36061
7274,2026-04-07 06:14:15.000,REMOTE,5,Will definitely be back!,930,36068
7275,2025-06-27 23:38:07.000,LOCAL,5,"Best in the area, no doubt.",930,36072
7276,2025-10-21 16:33:29.000,LOCAL,5,"Best in the area, no doubt.",930,36075
7277,2025-05-19 18:20:31.000,LOCAL,5,Always a pleasure coming here.,930,36082
7278,2025-10-12 07:56:33.000,LOCAL,4,Happy with my visit.,930,36084
7279,2026-03-09 01:46:08.000,REMOTE,2,Staff could be more attentive.,930,36086
7280,2025-11-17 00:17:00.000,LOCAL,4,Great service and friendly staff.,930,36094
7281,2025-08-28 23:33:14.000,REMOTE,3,"Decent, but could improve.",930,36095
7282,2025-07-15 17:39:14.000,LOCAL,4,Happy with my visit.,930,36105
7283,2025-06-30 06:20:28.000,LOCAL,5,Always a pleasure coming here.,930,36108
7284,2025-09-18 06:45:07.000,LOCAL,4,Happy with my visit.,930,36114
7285,2025-07-24 21:36:23.000,LOCAL,5,"Best in the area, no doubt.",930,36117
7286,2025-07-24 17:29:47.000,REMOTE,4,Solid experience overall.,930,36123
7287,2025-12-30 08:48:54.000,REMOTE,5,Will definitely be back!,930,36124
7288,2026-04-23 07:54:36.000,LOCAL,5,"Best in the area, no doubt.",930,36129
7289,2025-07-20 20:49:28.000,LOCAL,1,Not what I expected at all.,930,36131
7290,2026-02-01 01:34:14.000,LOCAL,4,Happy with my visit.,930,36132
7291,2025-11-29 14:02:19.000,REMOTE,1,Very poor service.,930,36134
7292,2025-11-21 01:24:31.000,REMOTE,4,Great service and friendly staff.,930,36142
7293,2025-07-27 05:33:20.000,REMOTE,2,Disappointing visit.,933,36153
7294,2025-11-20 12:23:40.000,LOCAL,5,Will definitely be back!,933,36163
7295,2025-12-01 05:38:06.000,LOCAL,4,Great service and friendly staff.,933,36165
7296,2026-03-13 12:13:48.000,LOCAL,4,Happy with my visit.,931,36166
7297,2025-10-30 02:25:25.000,REMOTE,2,Product did not meet my expectations.,932,36167
7298,2026-04-20 09:05:07.000,REMOTE,4,Solid experience overall.,931,36172
7299,2025-08-23 22:40:38.000,LOCAL,3,"Decent, but could improve.",931,36176
7300,2025-11-17 08:24:08.000,LOCAL,5,"Best in the area, no doubt.",931,36183
7301,2025-05-27 14:04:08.000,LOCAL,3,"Decent, but could improve.",933,36195
7302,2025-09-09 18:09:50.000,LOCAL,4,Solid experience overall.,931,36206
7303,2026-03-31 14:09:35.000,LOCAL,3,Expected a bit more to be honest.,933,36207
7304,2026-04-17 15:10:28.000,REMOTE,3,"Decent, but could improve.",933,36218
7305,2025-06-25 13:13:52.000,LOCAL,2,Service was quite slow today.,932,36234
7306,2026-04-23 07:00:51.000,LOCAL,1,Completely disappointed.,931,36237
7307,2025-08-10 09:12:17.000,REMOTE,5,Will definitely be back!,931,36241
7308,2025-07-23 18:27:37.000,LOCAL,5,Always a pleasure coming here.,932,36246
7309,2025-10-01 16:37:31.000,LOCAL,1,Will not return.,933,36254
7310,2025-12-17 07:23:19.000,REMOTE,4,Solid experience overall.,933,36265
7311,2025-12-30 18:55:37.000,LOCAL,1,Very poor service.,933,36276
7312,2025-10-25 03:53:14.000,REMOTE,5,Excellent service! Highly recommended.,932,36281
7313,2025-06-04 03:22:01.000,LOCAL,1,Very poor service.,932,36282
7314,2025-07-31 10:44:51.000,LOCAL,2,Staff could be more attentive.,933,36289
7315,2025-08-06 04:59:54.000,LOCAL,4,Happy with my visit.,933,36311
7316,2026-04-25 07:08:49.000,LOCAL,3,"Average experience, nothing special.",931,36313
7317,2025-10-15 16:56:10.000,REMOTE,5,"Best in the area, no doubt.",931,36314
7318,2026-04-01 10:34:36.000,REMOTE,5,Excellent service! Highly recommended.,933,36315
7319,2026-04-23 23:18:25.000,REMOTE,4,Great service and friendly staff.,933,36319
7320,2025-12-04 02:12:20.000,REMOTE,4,"Very good, would come again.",932,36339
7321,2026-02-02 07:16:44.000,LOCAL,1,Very poor service.,932,36344
7322,2026-04-02 09:00:48.000,REMOTE,5,Excellent service! Highly recommended.,932,36348
7323,2026-01-18 14:53:13.000,REMOTE,5,Always a pleasure coming here.,933,36349
7324,2026-02-16 03:55:01.000,REMOTE,3,"Decent, but could improve.",932,36351
7325,2025-07-02 11:04:35.000,LOCAL,4,"Very good, would come again.",931,36353
7326,2025-12-09 16:45:04.000,LOCAL,4,Happy with my visit.,931,36355
7327,2025-12-03 05:24:19.000,REMOTE,5,"Best in the area, no doubt.",932,36360
7328,2025-05-22 14:05:14.000,LOCAL,1,Not what I expected at all.,933,36361
7329,2025-10-19 22:37:16.000,LOCAL,4,Great service and friendly staff.,933,36363
7330,2025-06-04 00:06:32.000,REMOTE,5,Excellent service! Highly recommended.,933,36365
7331,2025-08-29 13:15:44.000,LOCAL,3,Expected a bit more to be honest.,931,36371
7332,2026-03-28 19:31:18.000,LOCAL,4,Happy with my visit.,931,36374
7333,2025-07-08 15:48:06.000,REMOTE,4,Happy with my visit.,931,36397
7334,2025-07-05 05:35:03.000,REMOTE,5,Will definitely be back!,932,36413
7335,2025-11-22 19:02:05.000,LOCAL,5,Will definitely be back!,931,36418
7336,2026-04-25 04:30:19.000,LOCAL,2,Service was quite slow today.,934,36421
7337,2026-03-29 02:42:36.000,REMOTE,1,Very poor service.,934,36422
7338,2025-11-12 15:00:44.000,REMOTE,5,"Best in the area, no doubt.",935,36424
7339,2025-06-24 11:53:10.000,REMOTE,5,"Best in the area, no doubt.",935,36430
7340,2025-10-14 10:11:40.000,LOCAL,5,Always a pleasure coming here.,934,36431
7341,2026-01-01 17:30:18.000,LOCAL,3,"Average experience, nothing special.",934,36433
7342,2026-05-08 03:30:43.000,LOCAL,3,Expected a bit more to be honest.,934,36435
7343,2025-10-31 09:07:15.000,LOCAL,2,Product did not meet my expectations.,935,36442
7344,2026-04-19 13:43:35.000,REMOTE,4,Great service and friendly staff.,935,36445
7345,2026-04-09 17:58:56.000,REMOTE,4,Great service and friendly staff.,934,36447
7346,2026-03-28 00:38:29.000,REMOTE,5,Excellent service! Highly recommended.,934,36451
7347,2025-10-17 22:00:21.000,LOCAL,4,Happy with my visit.,935,36452
7348,2025-06-28 01:24:20.000,REMOTE,2,Service was quite slow today.,934,36455
7349,2025-11-22 20:38:14.000,LOCAL,5,Will definitely be back!,935,36457
7350,2026-02-27 09:05:55.000,LOCAL,3,Expected a bit more to be honest.,934,36459
7351,2025-06-15 03:19:13.000,REMOTE,4,Great service and friendly staff.,934,36461
7352,2025-07-25 06:20:40.000,REMOTE,4,"Very good, would come again.",936,36469
7353,2025-12-17 01:59:01.000,LOCAL,4,"Very good, would come again.",936,36480
7354,2025-07-17 01:46:05.000,LOCAL,5,"Best in the area, no doubt.",936,36488
7355,2025-10-13 04:55:30.000,REMOTE,4,"Very good, would come again.",936,36490
7356,2025-09-25 08:19:41.000,REMOTE,5,Always a pleasure coming here.,936,36503
7357,2025-11-11 06:02:24.000,LOCAL,4,Solid experience overall.,936,36506
7358,2026-01-17 18:41:08.000,REMOTE,3,OK but not outstanding.,938,36513
7359,2025-09-18 11:10:51.000,REMOTE,4,Happy with my visit.,937,36514
7360,2026-01-04 00:52:40.000,LOCAL,5,"Best in the area, no doubt.",937,36515
7361,2025-07-02 17:35:31.000,LOCAL,4,Solid experience overall.,938,36518
7362,2026-01-05 20:28:14.000,LOCAL,5,Excellent service! Highly recommended.,937,36523
7363,2025-10-28 16:07:15.000,LOCAL,1,Very poor service.,938,36524
7364,2026-02-18 13:07:01.000,LOCAL,4,Great service and friendly staff.,939,36541
7365,2025-11-01 05:30:57.000,REMOTE,4,Great service and friendly staff.,939,36542
7366,2026-03-05 20:01:12.000,LOCAL,2,Service was quite slow today.,939,36544
7367,2025-06-03 16:37:49.000,LOCAL,5,"Best in the area, no doubt.",939,36545
7368,2026-05-02 17:30:54.000,REMOTE,5,Always a pleasure coming here.,939,36550
7369,2025-09-22 14:29:41.000,REMOTE,4,Happy with my visit.,939,36556
7370,2026-01-09 17:51:13.000,LOCAL,1,Will not return.,939,36557
7371,2025-11-16 21:04:37.000,LOCAL,5,Excellent service! Highly recommended.,939,36562
7372,2026-02-09 23:30:51.000,REMOTE,3,OK but not outstanding.,939,36573
7373,2025-10-05 22:23:19.000,REMOTE,4,Happy with my visit.,939,36574
7374,2025-09-29 19:29:53.000,LOCAL,3,"Average experience, nothing special.",939,36579
7375,2026-02-06 17:22:38.000,REMOTE,3,Expected a bit more to be honest.,939,36580
7376,2025-11-05 11:08:30.000,LOCAL,3,"Average experience, nothing special.",939,36581
7377,2025-06-19 13:05:25.000,LOCAL,5,Will definitely be back!,939,36585
7378,2025-09-01 10:47:45.000,REMOTE,4,Great service and friendly staff.,942,36589
7379,2025-11-16 08:29:59.000,REMOTE,3,OK but not outstanding.,941,36591
7380,2025-09-21 10:51:12.000,REMOTE,1,Completely disappointed.,943,36596
7381,2025-08-03 19:39:00.000,LOCAL,3,OK but not outstanding.,940,36606
7382,2025-08-07 10:58:13.000,LOCAL,3,OK but not outstanding.,941,36617
7383,2025-12-28 06:07:27.000,LOCAL,4,Great service and friendly staff.,940,36623
7384,2025-12-04 20:16:58.000,REMOTE,4,"Very good, would come again.",941,36633
7385,2025-10-20 19:18:12.000,LOCAL,3,"Average experience, nothing special.",941,36636
7386,2026-02-09 13:20:27.000,REMOTE,3,OK but not outstanding.,943,36641
7387,2025-08-17 16:52:58.000,REMOTE,4,"Very good, would come again.",943,36647
7388,2026-01-06 22:42:00.000,REMOTE,2,Product did not meet my expectations.,942,36650
7389,2026-03-23 09:14:09.000,REMOTE,4,"Very good, would come again.",941,36654
7390,2025-06-12 20:53:52.000,REMOTE,5,Always a pleasure coming here.,943,36655
7391,2025-07-10 20:50:15.000,REMOTE,5,Will definitely be back!,940,36664
7392,2026-01-19 11:18:19.000,LOCAL,5,Excellent service! Highly recommended.,940,36666
7393,2026-04-28 10:14:00.000,REMOTE,4,Happy with my visit.,942,36672
7394,2025-06-19 22:21:35.000,LOCAL,4,Happy with my visit.,946,36679
7395,2026-02-24 00:02:39.000,REMOTE,2,Service was quite slow today.,950,36687
7396,2025-11-12 20:16:55.000,REMOTE,5,Excellent service! Highly recommended.,950,36693
7397,2025-12-05 05:22:00.000,REMOTE,3,Expected a bit more to be honest.,948,36702
7398,2025-05-14 21:08:51.000,LOCAL,3,"Average experience, nothing special.",950,36704
7399,2025-11-17 21:17:10.000,LOCAL,5,Will definitely be back!,945,36715
7400,2026-05-01 04:10:35.000,LOCAL,5,"Best in the area, no doubt.",948,36729
7401,2026-03-09 04:34:04.000,REMOTE,4,Solid experience overall.,948,36734
7402,2025-07-30 21:13:06.000,LOCAL,5,"Best in the area, no doubt.",944,36747
7403,2025-07-05 19:15:02.000,LOCAL,5,Excellent service! Highly recommended.,946,36750
7404,2026-05-07 15:03:23.000,REMOTE,3,"Average experience, nothing special.",945,36751
7405,2025-07-14 02:16:51.000,LOCAL,3,"Average experience, nothing special.",950,36762
7406,2026-01-02 10:51:25.000,LOCAL,2,Service was quite slow today.,945,36776
7407,2026-01-10 20:30:16.000,REMOTE,1,Not what I expected at all.,948,36780
7408,2025-05-24 23:24:54.000,LOCAL,5,Always a pleasure coming here.,946,36784
7409,2025-10-15 04:57:14.000,LOCAL,3,OK but not outstanding.,946,36795
7410,2026-03-23 20:40:23.000,LOCAL,4,Happy with my visit.,946,36796
7411,2025-11-03 05:34:46.000,LOCAL,3,OK but not outstanding.,948,36807
7412,2025-06-02 10:22:25.000,LOCAL,5,Excellent service! Highly recommended.,948,36809
7413,2026-04-04 16:00:20.000,REMOTE,4,Solid experience overall.,946,36821
7414,2025-11-24 20:57:25.000,LOCAL,4,Great service and friendly staff.,947,36827
7415,2026-02-16 23:44:08.000,LOCAL,1,Completely disappointed.,946,36832
7416,2025-09-10 01:55:55.000,LOCAL,5,Excellent service! Highly recommended.,945,36838
7417,2026-02-26 20:54:16.000,REMOTE,5,Excellent service! Highly recommended.,944,36839
7418,2025-09-28 11:54:05.000,REMOTE,3,"Decent, but could improve.",945,36850
7419,2025-12-29 10:44:14.000,REMOTE,4,Great service and friendly staff.,945,36857
7420,2025-12-03 23:17:07.000,LOCAL,3,"Average experience, nothing special.",950,36860
7421,2026-02-21 13:45:38.000,REMOTE,4,Great service and friendly staff.,946,36861
7422,2025-12-16 23:28:28.000,REMOTE,5,Always a pleasure coming here.,945,36862
7423,2025-10-27 09:09:31.000,REMOTE,5,"Best in the area, no doubt.",948,36866
7424,2026-04-01 18:16:03.000,REMOTE,1,Will not return.,946,36868
7425,2026-01-05 14:38:57.000,REMOTE,4,"Very good, would come again.",944,36875
7426,2025-05-13 08:04:10.000,REMOTE,5,Always a pleasure coming here.,946,36878
7427,2025-12-15 16:46:05.000,REMOTE,5,Will definitely be back!,949,36879
7428,2026-03-22 17:34:34.000,LOCAL,5,Will definitely be back!,950,36898
7429,2025-08-25 02:27:05.000,LOCAL,1,Very poor service.,948,36907
7430,2025-06-25 09:57:29.000,LOCAL,5,Always a pleasure coming here.,948,36908
7431,2026-03-30 23:38:48.000,REMOTE,5,Excellent service! Highly recommended.,944,36911
7432,2025-12-31 17:17:21.000,LOCAL,5,Always a pleasure coming here.,945,36918
7433,2025-12-30 02:34:56.000,LOCAL,5,Excellent service! Highly recommended.,944,36921
7434,2026-03-05 05:31:52.000,REMOTE,2,Disappointing visit.,950,36925
7435,2026-03-24 06:39:38.000,REMOTE,5,Will definitely be back!,950,36926
7436,2026-03-26 22:09:07.000,REMOTE,4,Solid experience overall.,944,36928
7437,2025-08-03 07:42:54.000,REMOTE,5,Always a pleasure coming here.,951,36931
7438,2026-01-28 05:38:36.000,LOCAL,5,Excellent service! Highly recommended.,951,36932
7439,2025-05-20 08:21:06.000,LOCAL,2,Product did not meet my expectations.,951,36935
7440,2026-04-28 08:02:35.000,LOCAL,4,Great service and friendly staff.,951,36936
7441,2026-02-24 23:03:51.000,LOCAL,5,Excellent service! Highly recommended.,951,36939
7442,2026-03-08 13:35:22.000,REMOTE,4,Great service and friendly staff.,951,36943
7443,2026-01-28 00:27:56.000,LOCAL,5,Always a pleasure coming here.,951,36954
7444,2026-03-10 22:40:09.000,REMOTE,2,Staff could be more attentive.,951,36961
7445,2025-08-07 14:39:43.000,LOCAL,4,"Very good, would come again.",951,36962
7446,2025-08-25 12:19:27.000,LOCAL,4,Solid experience overall.,951,36963
7447,2025-05-10 14:36:06.000,LOCAL,2,Staff could be more attentive.,951,36970
7448,2025-12-31 14:29:55.000,REMOTE,2,Product did not meet my expectations.,951,36971
7449,2025-07-20 04:18:01.000,REMOTE,4,Happy with my visit.,951,36972
7450,2025-10-15 14:04:56.000,LOCAL,4,"Very good, would come again.",951,36975
7451,2026-01-08 14:22:15.000,LOCAL,4,Happy with my visit.,951,36977
7452,2025-07-01 15:39:36.000,REMOTE,3,Expected a bit more to be honest.,951,36981
7453,2025-05-31 22:22:04.000,LOCAL,4,Happy with my visit.,951,36983
7454,2026-01-05 17:11:08.000,REMOTE,3,"Average experience, nothing special.",952,36992
7455,2025-09-25 15:06:23.000,REMOTE,3,"Average experience, nothing special.",952,36993
7456,2025-11-02 13:10:15.000,REMOTE,5,Will definitely be back!,952,36994
7457,2026-03-16 23:45:59.000,LOCAL,3,"Average experience, nothing special.",952,36995
7458,2026-03-11 21:43:30.000,LOCAL,3,Expected a bit more to be honest.,952,36997
7459,2025-11-02 15:37:03.000,REMOTE,2,Disappointing visit.,952,37001
7460,2026-04-17 08:43:29.000,LOCAL,1,Not what I expected at all.,952,37002
7461,2026-01-18 04:17:07.000,LOCAL,5,Always a pleasure coming here.,952,37010
7462,2025-09-02 19:54:46.000,LOCAL,5,"Best in the area, no doubt.",952,37018
7463,2025-07-01 10:09:51.000,LOCAL,4,Solid experience overall.,952,37019
7464,2025-09-12 01:07:05.000,REMOTE,5,Always a pleasure coming here.,952,37022
7465,2025-08-02 11:08:43.000,REMOTE,4,Great service and friendly staff.,952,37023
7466,2025-11-05 01:01:42.000,LOCAL,4,"Very good, would come again.",952,37026
7467,2025-07-18 10:44:22.000,REMOTE,5,Excellent service! Highly recommended.,952,37027
7468,2025-11-29 15:34:39.000,LOCAL,4,Happy with my visit.,953,37033
7469,2026-03-05 22:46:31.000,LOCAL,5,Excellent service! Highly recommended.,954,37034
7470,2025-08-17 21:20:35.000,REMOTE,5,Will definitely be back!,954,37042
7471,2025-10-14 13:21:59.000,REMOTE,5,Will definitely be back!,953,37049
7472,2026-03-26 06:56:10.000,REMOTE,5,Excellent service! Highly recommended.,953,37050
7473,2025-05-18 11:25:41.000,REMOTE,4,Solid experience overall.,954,37051
7474,2025-09-20 02:36:54.000,REMOTE,5,Excellent service! Highly recommended.,953,37056
7475,2025-10-20 21:25:04.000,LOCAL,4,"Very good, would come again.",954,37063
7476,2025-05-09 07:31:50.000,LOCAL,5,Will definitely be back!,953,37064
7477,2025-07-18 07:54:00.000,LOCAL,2,Staff could be more attentive.,953,37067
7478,2025-12-17 12:00:22.000,REMOTE,5,Always a pleasure coming here.,954,37079
7479,2026-05-08 08:47:52.000,REMOTE,2,Staff could be more attentive.,955,37088
7480,2025-06-27 00:25:45.000,REMOTE,3,"Decent, but could improve.",957,37092
7481,2025-09-15 20:34:17.000,REMOTE,5,"Best in the area, no doubt.",957,37097
7482,2025-05-31 19:28:01.000,LOCAL,5,"Best in the area, no doubt.",957,37104
7483,2025-09-29 21:36:07.000,REMOTE,4,Solid experience overall.,957,37106
7484,2025-08-26 21:25:10.000,REMOTE,4,"Very good, would come again.",955,37107
7485,2025-08-03 02:08:11.000,REMOTE,4,Solid experience overall.,956,37127
7486,2026-02-12 12:08:28.000,LOCAL,4,Happy with my visit.,955,37128
7487,2025-10-23 14:19:15.000,REMOTE,2,Disappointing visit.,956,37130
7488,2025-09-21 18:16:12.000,LOCAL,2,Product did not meet my expectations.,956,37134
7489,2026-03-12 01:10:18.000,LOCAL,4,"Very good, would come again.",955,37141
7490,2026-02-05 13:09:08.000,REMOTE,5,Excellent service! Highly recommended.,957,37144
7491,2025-09-25 10:42:51.000,REMOTE,1,Not what I expected at all.,955,37145
7492,2025-07-02 13:09:11.000,REMOTE,2,Staff could be more attentive.,955,37150
7493,2025-11-20 05:18:16.000,REMOTE,4,Happy with my visit.,956,37157
7494,2025-07-30 17:03:53.000,LOCAL,4,Great service and friendly staff.,956,37164
7495,2025-05-14 20:52:40.000,REMOTE,5,Will definitely be back!,957,37169
7496,2025-07-10 11:30:01.000,REMOTE,1,Very poor service.,956,37175
7497,2026-04-14 16:05:39.000,REMOTE,3,"Average experience, nothing special.",957,37179
7498,2025-09-14 01:28:27.000,LOCAL,3,Expected a bit more to be honest.,955,37186
7499,2026-04-08 12:08:21.000,REMOTE,5,"Best in the area, no doubt.",957,37198
7500,2026-02-11 21:22:18.000,LOCAL,5,Always a pleasure coming here.,956,37201
7501,2025-07-17 13:15:02.000,REMOTE,4,Happy with my visit.,957,37207
7502,2025-05-25 08:09:39.000,LOCAL,4,Solid experience overall.,957,37213
7503,2026-03-31 03:38:42.000,REMOTE,2,Disappointing visit.,956,37218
7504,2026-02-01 16:21:47.000,LOCAL,5,Will definitely be back!,956,37223
7505,2026-01-22 19:55:57.000,LOCAL,2,Product did not meet my expectations.,956,37224
7506,2025-07-11 23:35:14.000,REMOTE,4,"Very good, would come again.",956,37234
7507,2026-02-18 16:23:31.000,REMOTE,5,Will definitely be back!,957,37237
7508,2025-05-31 05:03:36.000,LOCAL,4,Great service and friendly staff.,955,37238
7509,2026-01-18 09:14:32.000,LOCAL,5,"Best in the area, no doubt.",956,37242
7510,2025-05-09 22:30:48.000,LOCAL,5,Always a pleasure coming here.,956,37244
7511,2025-11-11 14:41:23.000,LOCAL,5,Excellent service! Highly recommended.,955,37247
7512,2025-07-09 10:40:25.000,LOCAL,5,Always a pleasure coming here.,956,37253
7513,2026-04-29 16:05:56.000,LOCAL,5,Always a pleasure coming here.,956,37259
7514,2025-06-24 09:32:59.000,REMOTE,5,"Best in the area, no doubt.",955,37260
7515,2025-06-29 04:47:11.000,LOCAL,5,Always a pleasure coming here.,957,37271
7516,2025-08-31 14:38:47.000,LOCAL,4,Great service and friendly staff.,956,37277
7517,2026-01-03 15:12:02.000,LOCAL,5,Excellent service! Highly recommended.,957,37283
7518,2025-06-13 04:10:45.000,LOCAL,4,"Very good, would come again.",958,37287
7519,2025-09-21 21:25:48.000,REMOTE,2,Product did not meet my expectations.,958,37290
7520,2025-06-10 16:01:43.000,REMOTE,1,Will not return.,958,37297
7521,2026-02-26 21:20:11.000,REMOTE,5,"Best in the area, no doubt.",958,37302
7522,2026-02-18 22:23:34.000,LOCAL,1,Very poor service.,960,37305
7523,2026-01-28 07:31:14.000,REMOTE,2,Disappointing visit.,961,37309
7524,2025-09-12 15:45:34.000,REMOTE,4,Happy with my visit.,961,37313
7525,2025-09-14 03:50:30.000,REMOTE,5,Excellent service! Highly recommended.,961,37316
7526,2025-09-22 04:14:44.000,REMOTE,5,Will definitely be back!,959,37325
7527,2025-11-11 09:13:29.000,REMOTE,5,Excellent service! Highly recommended.,960,37342
7528,2025-06-04 21:29:45.000,REMOTE,5,"Best in the area, no doubt.",960,37343
7529,2026-04-09 08:31:13.000,REMOTE,4,"Very good, would come again.",961,37346
7530,2025-07-01 04:36:00.000,REMOTE,4,Happy with my visit.,961,37359
7531,2026-01-29 06:20:03.000,REMOTE,4,Solid experience overall.,961,37368
7532,2026-04-02 03:41:18.000,REMOTE,3,OK but not outstanding.,961,37369
7533,2026-04-03 09:58:24.000,REMOTE,4,Happy with my visit.,961,37371
7534,2025-05-25 15:32:46.000,REMOTE,4,Happy with my visit.,961,37373
7535,2025-10-12 05:50:37.000,REMOTE,1,Will not return.,959,37379
7536,2026-04-25 02:56:34.000,LOCAL,3,Expected a bit more to be honest.,960,37385
7537,2025-11-30 14:31:45.000,REMOTE,2,Disappointing visit.,960,37388
7538,2025-05-23 09:47:17.000,REMOTE,4,Solid experience overall.,959,37390
7539,2026-02-17 10:18:56.000,LOCAL,5,Excellent service! Highly recommended.,960,37392
7540,2026-02-27 03:37:54.000,REMOTE,3,"Average experience, nothing special.",959,37395
7541,2025-10-14 20:15:39.000,REMOTE,4,Great service and friendly staff.,961,37413
7542,2025-05-30 13:17:31.000,LOCAL,5,Will definitely be back!,961,37423
7543,2025-06-13 20:43:30.000,LOCAL,4,Great service and friendly staff.,961,37432
7544,2025-10-22 17:27:43.000,LOCAL,4,Happy with my visit.,959,37435
7545,2025-09-17 07:02:58.000,REMOTE,5,"Best in the area, no doubt.",960,37441
7546,2025-10-25 21:51:37.000,LOCAL,5,Excellent service! Highly recommended.,962,37458
7547,2026-03-10 11:50:28.000,LOCAL,2,Service was quite slow today.,962,37463
7548,2025-09-23 06:06:18.000,LOCAL,5,Always a pleasure coming here.,962,37465
7549,2025-08-13 10:05:57.000,REMOTE,3,"Average experience, nothing special.",962,37470
7550,2025-12-08 01:14:47.000,LOCAL,5,"Best in the area, no doubt.",962,37473
7551,2025-06-11 04:09:39.000,REMOTE,4,Happy with my visit.,962,37482
7552,2026-02-11 07:20:36.000,LOCAL,4,"Very good, would come again.",962,37484
7553,2025-11-22 17:02:29.000,LOCAL,4,"Very good, would come again.",962,37489
7554,2025-09-28 01:43:59.000,LOCAL,5,Always a pleasure coming here.,963,37500
7555,2026-04-19 10:23:14.000,REMOTE,5,Will definitely be back!,963,37501
7556,2025-09-07 19:10:20.000,LOCAL,2,Disappointing visit.,963,37503
7557,2025-06-08 11:48:11.000,REMOTE,5,"Best in the area, no doubt.",963,37508
7558,2026-03-12 15:33:18.000,LOCAL,5,Will definitely be back!,963,37517
7559,2025-05-26 18:06:07.000,LOCAL,3,"Average experience, nothing special.",963,37522
7560,2026-03-22 16:41:35.000,REMOTE,2,Disappointing visit.,964,37528
7561,2026-01-14 12:08:36.000,REMOTE,5,"Best in the area, no doubt.",966,37535
7562,2025-05-15 16:12:57.000,LOCAL,5,Will definitely be back!,966,37543
7563,2025-08-10 03:45:30.000,LOCAL,1,Completely disappointed.,966,37547
7564,2026-02-09 23:06:09.000,REMOTE,3,Expected a bit more to be honest.,964,37550
7565,2026-01-30 05:02:22.000,REMOTE,5,"Best in the area, no doubt.",967,37552
7566,2025-06-13 16:06:39.000,REMOTE,5,Will definitely be back!,965,37553
7567,2026-01-11 09:09:20.000,REMOTE,5,Will definitely be back!,965,37554
7568,2025-08-25 16:42:03.000,LOCAL,3,OK but not outstanding.,964,37560
7569,2026-04-16 23:19:15.000,REMOTE,3,"Average experience, nothing special.",965,37562
7570,2025-12-18 02:46:58.000,LOCAL,4,Solid experience overall.,964,37564
7571,2026-03-01 03:59:55.000,REMOTE,3,OK but not outstanding.,967,37565
7572,2025-07-01 02:56:15.000,REMOTE,4,Great service and friendly staff.,967,37566
7573,2026-03-21 04:30:04.000,REMOTE,4,Great service and friendly staff.,965,37569
7574,2026-02-10 19:33:45.000,LOCAL,5,"Best in the area, no doubt.",966,37570
7575,2025-12-01 19:32:49.000,LOCAL,4,Great service and friendly staff.,967,37580
7576,2025-10-22 13:17:08.000,REMOTE,3,Expected a bit more to be honest.,965,37586
7577,2025-10-09 09:22:49.000,REMOTE,5,Always a pleasure coming here.,966,37592
7578,2025-12-04 22:58:13.000,REMOTE,5,Excellent service! Highly recommended.,967,37603
7579,2025-11-08 09:27:54.000,LOCAL,4,Happy with my visit.,967,37611
7580,2025-10-17 21:37:30.000,REMOTE,4,Great service and friendly staff.,964,37623
7581,2025-10-31 11:52:59.000,LOCAL,5,"Best in the area, no doubt.",967,37633
7582,2025-08-27 23:53:12.000,REMOTE,5,Excellent service! Highly recommended.,966,37636
7583,2026-01-05 23:53:34.000,LOCAL,3,Expected a bit more to be honest.,967,37637
7584,2025-05-26 10:00:24.000,LOCAL,5,Always a pleasure coming here.,968,37639
7585,2026-03-04 08:02:38.000,LOCAL,2,Staff could be more attentive.,968,37644
7586,2025-10-29 19:42:08.000,LOCAL,4,"Very good, would come again.",968,37662
7587,2026-02-15 00:20:05.000,REMOTE,5,"Best in the area, no doubt.",968,37667
7588,2026-03-14 12:52:40.000,REMOTE,5,Will definitely be back!,968,37677
7589,2025-11-17 19:56:11.000,LOCAL,5,"Best in the area, no doubt.",968,37682
7590,2025-12-26 17:23:27.000,REMOTE,4,Great service and friendly staff.,968,37690
7591,2026-05-01 20:11:48.000,LOCAL,4,Solid experience overall.,968,37697
7592,2025-06-21 22:30:35.000,LOCAL,4,"Very good, would come again.",968,37703
7593,2025-08-08 19:23:05.000,LOCAL,4,Solid experience overall.,968,37706
7594,2026-03-23 22:01:25.000,LOCAL,3,Expected a bit more to be honest.,968,37713
7595,2026-02-06 14:04:42.000,REMOTE,4,Happy with my visit.,968,37715
7596,2025-11-12 09:52:06.000,LOCAL,4,Great service and friendly staff.,968,37718
7597,2025-10-08 08:48:35.000,REMOTE,5,Will definitely be back!,968,37723
7598,2025-07-25 01:47:29.000,LOCAL,2,Staff could be more attentive.,968,37730
7599,2025-06-26 00:53:33.000,REMOTE,5,"Best in the area, no doubt.",968,37731
7600,2025-06-12 16:32:45.000,REMOTE,4,Great service and friendly staff.,968,37732
7601,2025-12-09 00:39:25.000,LOCAL,5,Excellent service! Highly recommended.,968,37734
7602,2025-06-27 19:32:47.000,REMOTE,5,Will definitely be back!,968,37737
7603,2025-10-25 22:37:49.000,LOCAL,3,OK but not outstanding.,968,37743
7604,2025-12-17 14:33:47.000,LOCAL,5,Always a pleasure coming here.,968,37753
