id,reference,created_at,total,transaction_id,integration_id,business_id,business_branch_id
4788,TKT-B9024585,2026-04-30 23:44:48.000,177.72,,5,414,1105
4789,TKT-2DFDC5CD,2025-10-07 07:55:20.000,168.03,882474,5,414,1105
4790,TKT-8E975643,2025-09-07 07:22:25.000,582.65,883604,5,414,1105
4791,TKT-6EE16A9C,2025-11-24 05:22:57.000,133.63,883275,5,414,1105
4792,TKT-16468118,2025-10-23 18:22:09.000,118.25,883409,5,414,1106
4793,TKT-273FD6E1,2025-12-05 09:36:35.000,97.42,883134,5,414,1106
4794,TKT-EEE5A567,2025-11-04 10:58:21.000,50.73,883294,5,414,1106
4795,TKT-6331CC1B,2026-04-16 01:38:49.000,484.44,,5,414,1106
4796,TKT-E092DEFE,2025-10-01 05:41:03.000,237.68,883748,5,414,1106
4797,TKT-66BFEE17,2025-10-30 02:57:35.000,66.15,881825,5,414,1105
4798,TKT-E660A7A5,2026-04-28 18:10:26.000,583.1,881508,5,414,1106
4799,TKT-29948EBC,2025-12-28 10:28:55.000,241.85,,5,414,1106
4800,TKT-959D7C73,2026-04-17 19:55:32.000,37.91,881878,5,414,1106
4801,TKT-58960751,2025-07-18 11:05:55.000,426.5,881755,5,414,1106
4802,TKT-DD318BDE,2026-03-23 00:14:23.000,279.77,,5,414,1105
4803,TKT-D2ADE20D,2026-01-13 15:48:57.000,64.71,883506,5,414,1105
4804,TKT-44E297B0,2026-03-30 09:02:32.000,109.71,881373,5,414,1106
4805,TKT-37989715,2025-10-20 12:54:38.000,105.14,881313,5,414,1106
4806,TKT-A233AC38,2026-03-20 12:20:51.000,232.73,881726,5,414,1106
4807,TKT-7A22B98D,2025-10-18 15:25:38.000,454.9,881737,5,414,1106
4808,TKT-1DE6B122,2025-08-10 13:48:57.000,77.76,,5,414,1106
4809,TKT-CE0D9A42,2025-11-29 09:16:31.000,773.08,881894,5,414,1105
4810,TKT-29BCE1C3,2026-04-07 04:50:44.000,343.52,883065,5,414,1105
4811,TKT-93102DAD,2026-03-06 12:56:13.000,79.8,883445,5,414,1105
4812,TKT-8DA39B56,2026-05-06 05:59:44.000,242.58,882887,5,414,1106
4813,TKT-405A1733,2025-10-14 03:41:47.000,579.91,881427,5,414,1106
4814,TKT-F5355300,2025-11-17 16:53:46.000,498.68,883479,5,414,1106
4815,TKT-50ABABEA,2025-09-20 14:17:04.000,20.08,881391,5,414,1106
4816,TKT-31DC2B29,2025-11-10 23:40:01.000,165.03,,5,414,1105
4817,TKT-6B2E0FF6,2026-03-13 15:02:36.000,153.08,,5,414,1105
4818,TKT-102FC53E,2026-05-02 19:52:04.000,183.68,,3,496,1300
4819,TKT-A9A25BC7,2025-11-16 08:14:31.000,494.98,,3,496,1299
4820,TKT-5E071722,2025-08-05 10:51:38.000,442.48,1048404,3,496,1300
4821,TKT-4A38EF23,2026-03-17 23:36:56.000,192.72,1049296,3,496,1300
4822,TKT-9CCB977D,2026-05-04 05:02:51.000,328.78,,3,496,1300
4823,TKT-F30020A4,2025-12-14 10:38:49.000,305.17,,3,496,1301
4824,TKT-C65503BA,2026-03-16 10:02:44.000,182.03,1049553,3,496,1299
4825,TKT-D66CEB02,2025-08-11 19:36:27.000,171.9,,3,496,1299
4826,TKT-F1079973,2025-08-08 03:45:42.000,905.19,1048665,3,496,1299
4827,TKT-02FDF831,2026-04-28 09:21:38.000,708.4,1048246,3,496,1301
4828,TKT-DA3EC524,2025-12-02 06:49:48.000,60.98,,3,496,1301
4829,TKT-06ABEFFD,2025-12-18 22:32:58.000,78.32,1048508,3,496,1300
4830,TKT-1D432E4D,2025-09-11 01:32:57.000,915.74,,3,496,1300
4831,TKT-46261D91,2025-10-31 02:36:18.000,606.9,1048580,3,496,1301
4832,TKT-C774F80B,2026-03-20 02:47:39.000,39.96,1049048,3,496,1299
4833,TKT-28CA13DD,2025-12-04 17:15:26.000,428.1,,3,496,1300
4834,TKT-98151254,2025-10-04 09:39:05.000,362.45,1048387,3,496,1299
4835,TKT-962CD8DF,2025-09-21 08:50:07.000,53.92,,3,496,1301
4836,TKT-9EA415AB,2025-12-27 02:11:28.000,166.35,,3,496,1300
4837,TKT-759BD8CD,2026-04-22 09:11:51.000,595.75,,3,496,1299
4838,TKT-49793771,2025-11-04 19:21:31.000,349.7,1048588,3,496,1300
4839,TKT-621FF782,2025-12-06 20:07:51.000,136.06,1049820,3,496,1299
4840,TKT-CA5F983C,2026-03-29 17:40:48.000,513.51,1049961,3,496,1301
4841,TKT-7C0BF9C5,2025-12-21 08:30:07.000,88.15,1048427,3,496,1301
4842,TKT-38D6FE5C,2025-08-07 22:31:28.000,525.43,70817,1,33,90
4843,TKT-BF04F0B6,2026-04-16 13:19:29.000,695.25,69465,1,33,89
4844,TKT-51C4B1DB,2025-09-13 08:45:39.000,164.36,72517,1,33,87
4845,TKT-92432D92,2026-04-04 17:58:17.000,425.88,69148,1,33,88
4846,TKT-1B16F32A,2025-09-07 02:23:02.000,456.14,,1,33,87
4847,TKT-11F6D45D,2026-02-04 09:35:39.000,888.47,,1,33,89
4848,TKT-253131FF,2025-09-14 03:29:48.000,208.52,,1,33,91
4849,TKT-7548BDD1,2025-12-05 18:30:49.000,208.61,70573,1,33,88
4850,TKT-DA27C531,2026-03-23 05:51:26.000,193.15,69873,1,33,91
4851,TKT-979EE67C,2025-11-07 01:07:39.000,502.47,71423,1,33,90
4852,TKT-368971D0,2025-08-23 17:49:36.000,180.2,74092,1,33,91
4853,TKT-9FE7DD88,2025-10-11 05:15:44.000,346.85,,1,33,89
4854,TKT-3AFB3CF0,2026-03-01 05:05:12.000,335.21,71798,1,33,90
4855,TKT-E674EBF2,2025-10-01 06:28:03.000,61.86,73842,1,33,87
4856,TKT-C635956B,2025-08-13 15:02:52.000,392.25,71588,1,33,90
4857,TKT-3807D692,2025-12-06 09:46:17.000,438.96,72416,1,33,88
4858,TKT-20F6B284,2026-05-03 17:02:34.000,636.71,,1,33,87
4859,TKT-83FF501A,2025-09-03 16:32:23.000,595.74,74231,1,33,91
4860,TKT-AB6A11A7,2025-11-29 03:28:37.000,378.41,74027,1,33,90
4861,TKT-AE3996F5,2025-08-16 23:59:53.000,580.0,72280,1,33,88
4862,TKT-01B1DE48,2025-11-23 22:46:11.000,154.17,73436,1,33,90
4863,TKT-327FE550,2025-10-27 20:53:19.000,223.56,,1,33,87
4864,TKT-B076985F,2026-04-01 06:56:41.000,222.98,73731,1,33,91
4865,TKT-669DBB01,2026-02-12 14:32:28.000,645.2,,1,33,87
4866,TKT-30E027FD,2025-10-18 13:15:00.000,892.26,,1,33,90
4867,TKT-B3198F12,2026-02-03 00:06:52.000,221.68,,1,33,87
4868,TKT-FAA38C8D,2025-08-15 21:51:52.000,495.96,72283,1,33,91
4869,TKT-E4EBE59C,2025-10-11 19:25:54.000,327.12,,1,33,91
4870,TKT-2E586F3A,2025-12-04 20:13:14.000,166.0,817003,4,374,1016
4871,TKT-8A036696,2026-01-02 04:38:54.000,231.84,,4,374,1016
4872,TKT-EF233F5A,2025-10-03 12:22:53.000,476.43,,4,374,1016
4873,TKT-7FD35B81,2025-12-13 14:00:23.000,15.87,817472,4,374,1016
4874,TKT-169C98D7,2026-01-24 15:32:32.000,143.81,817507,4,374,1016
4875,TKT-3EED1C2F,2025-11-29 15:13:40.000,282.16,817361,4,374,1016
4876,TKT-49E96685,2025-10-26 19:29:11.000,52.08,816086,4,374,1016
4877,TKT-9F82AC2D,2025-07-12 22:52:52.000,253.62,817226,4,374,1016
4878,TKT-ECBF4ACD,2025-09-10 23:56:43.000,212.75,817320,4,374,1016
4879,TKT-12D2C083,2025-09-26 12:00:05.000,217.08,817484,4,374,1016
4880,TKT-B07B8CE7,2025-09-01 07:33:28.000,550.39,817513,4,374,1016
4881,TKT-8CACC91E,2026-05-01 11:26:04.000,599.9,817227,4,374,1016
4882,TKT-FA8EB34C,2026-02-19 19:17:23.000,301.14,816855,4,374,1016
4883,TKT-0BA95917,2025-08-27 11:43:25.000,165.4,,4,374,1016
4884,TKT-C399D645,2025-11-14 17:10:49.000,354.15,,4,374,1016
4885,TKT-EEF9A9A2,2026-03-29 10:33:54.000,113.96,817223,4,374,1016
4886,TKT-D489474B,2026-03-24 19:30:26.000,413.86,816638,4,374,1016
4887,TKT-3EA9E44F,2025-11-01 19:37:31.000,215.6,817314,4,374,1016
4888,TKT-84DF8BF8,2025-11-09 14:26:38.000,99.93,816800,4,374,1016
4889,TKT-342BB9A6,2025-12-16 09:15:43.000,61.67,816803,4,374,1016
4890,TKT-5F72189B,2025-12-12 10:34:31.000,208.79,817516,4,374,1016
4891,TKT-797AD54A,2025-07-24 14:47:55.000,409.41,,4,374,1016
4892,TKT-AE5AFBA5,2025-11-14 05:27:14.000,546.15,817258,4,374,1016
4893,TKT-2DACECFF,2025-10-12 19:07:57.000,297.02,816875,4,374,1016
4894,TKT-360F7A65,2025-11-24 07:15:16.000,250.39,,4,374,1016
4895,TKT-31B4DF87,2025-09-12 05:29:20.000,233.7,817009,4,374,1016
4896,TKT-3CD47291,2025-12-01 22:34:22.000,57.06,816989,4,374,1016
4897,TKT-BBD0C6B1,2026-03-24 22:59:36.000,331.19,817272,4,374,1016
4898,TKT-C68EAEAD,2026-02-03 01:05:55.000,235.04,817262,4,374,1016
4899,TKT-08CAC367,2025-11-09 10:02:23.000,519.39,817414,4,374,1016
4900,TKT-2CF48DA1,2025-12-15 18:54:35.000,270.68,817102,4,374,1016
4901,TKT-F645D6EA,2026-03-24 12:04:57.000,154.06,,4,374,1016
4902,TKT-6EC29F95,2026-05-03 05:12:07.000,172.02,,4,374,1016
4903,TKT-A9D8CADD,2025-11-29 01:12:29.000,359.53,,4,374,1016
4904,TKT-2AB73F1E,2026-04-14 22:08:33.000,800.04,,4,374,1016
4905,TKT-F687E5CD,2025-08-25 19:13:06.000,640.22,,4,374,1016
4906,TKT-A76F7FF8,2025-08-18 23:00:27.000,354.85,816389,4,374,1016
4907,TKT-34E2C0FB,2026-02-24 01:36:04.000,146.8,816223,4,374,1016
4908,TKT-60C04DC0,2026-04-02 01:30:22.000,518.32,,4,374,1016
4909,TKT-8632CD59,2026-03-17 06:18:03.000,471.32,817444,4,374,1016
4910,TKT-6CDD2211,2026-02-15 18:59:28.000,421.32,817477,4,374,1016
4911,TKT-E1FCDEC0,2025-09-03 12:10:18.000,290.16,817183,4,374,1016
4912,TKT-ED5A6B78,2026-01-18 06:02:43.000,119.24,816958,4,374,1016
4913,TKT-863A9567,2026-04-04 13:40:29.000,477.48,817466,4,374,1016
4914,TKT-74F74744,2026-01-12 07:49:50.000,17.35,816653,4,374,1016
4915,TKT-0C00C146,2026-04-04 00:39:01.000,360.88,,4,374,1016
4916,TKT-0D088B49,2026-03-20 15:21:52.000,123.01,817082,4,374,1016
4917,TKT-B39875BE,2025-10-14 13:30:39.000,196.95,817423,4,374,1016
4918,TKT-71A58153,2026-03-21 06:12:40.000,309.43,816920,4,374,1016
4919,TKT-E93B56D9,2025-08-09 15:08:29.000,227.06,816940,4,374,1016
4920,TKT-71741685,2025-11-24 08:03:11.000,518.0,817236,4,374,1016
4921,TKT-30362A02,2025-08-24 23:31:46.000,414.01,816530,4,374,1016
4922,TKT-1BF4BA77,2025-12-03 12:55:49.000,151.32,817308,4,374,1016
4923,TKT-6AC0F2A7,2026-02-07 21:20:38.000,499.02,,4,374,1016
4924,TKT-DCC16A8D,2026-03-21 08:47:21.000,211.31,817191,4,374,1016
4925,TKT-460A028C,2026-03-17 08:49:34.000,295.78,816808,4,374,1016
4926,TKT-CD2A7F7A,2025-11-01 16:30:12.000,406.06,,4,374,1016
4927,TKT-2427D408,2026-04-17 20:45:08.000,151.02,816967,4,374,1016
4928,TKT-4F64A550,2025-07-20 00:12:51.000,269.74,816578,4,374,1016
4929,TKT-30344C25,2026-04-28 01:53:24.000,316.2,816684,4,374,1016
4930,TKT-01CEE940,2026-03-15 01:27:56.000,247.42,,4,381,1031
4931,TKT-ECD21822,2025-08-20 09:14:55.000,204.76,,4,381,1030
4932,TKT-01F9F610,2026-04-03 11:38:49.000,299.24,,4,381,1031
4933,TKT-87B47D5F,2025-12-23 19:29:17.000,216.69,,4,381,1033
4934,TKT-E91119A2,2025-07-13 07:46:40.000,446.21,827338,4,381,1032
4935,TKT-FC70B052,2025-10-02 23:42:54.000,273.15,827040,4,381,1033
4936,TKT-04DE03EC,2025-08-29 23:21:12.000,436.28,,4,381,1031
4937,TKT-AFE979BC,2026-01-19 00:47:47.000,72.89,827799,4,381,1030
4938,TKT-3BF026F8,2025-11-11 22:22:40.000,10.47,826785,4,381,1030
4939,TKT-CF5C409B,2025-12-13 09:27:18.000,203.05,,4,381,1032
4940,TKT-5383101B,2026-01-12 21:34:22.000,506.1,826677,4,381,1032
4941,TKT-722E3CFA,2026-02-27 00:32:17.000,327.3,,4,381,1032
4942,TKT-39A0994D,2025-12-22 08:45:45.000,233.15,,4,381,1030
4943,TKT-E0B8F22D,2026-01-18 04:29:06.000,382.69,827333,4,381,1032
4944,TKT-369EF66F,2025-12-29 09:43:45.000,569.79,827457,4,381,1032
4945,TKT-61F6F9B4,2026-01-18 06:08:37.000,42.36,,4,381,1030
4946,TKT-58B41293,2025-09-24 09:15:49.000,55.82,,4,381,1032
4947,TKT-703198B9,2026-03-18 15:01:00.000,120.3,,4,381,1031
4948,TKT-B4BA1976,2026-04-26 04:28:26.000,318.1,827632,4,381,1032
4949,TKT-32B228E6,2025-12-20 20:34:54.000,291.5,,4,381,1031
4950,TKT-0A395774,2026-01-11 18:23:23.000,183.4,827563,4,381,1032
4951,TKT-BB046155,2026-03-07 03:58:15.000,416.72,826726,4,381,1032
4952,TKT-4E2B920F,2026-02-23 09:08:52.000,62.13,,4,381,1032
4953,TKT-E24D167C,2026-02-27 05:45:00.000,414.81,826826,4,381,1032
4954,TKT-4BC76243,2025-08-21 19:41:45.000,325.32,916159,1,431,1143
4955,TKT-5D0B3113,2025-12-03 15:36:02.000,304.32,916373,1,431,1144
4956,TKT-A7600801,2026-01-05 13:13:46.000,225.6,916613,1,431,1141
4957,TKT-B4F788FE,2026-01-22 04:37:39.000,153.48,,1,431,1144
4958,TKT-7ACE18B7,2025-10-17 20:36:41.000,47.52,,1,431,1142
4959,TKT-096E7F59,2025-12-31 11:31:21.000,191.78,,1,431,1143
4960,TKT-7786B1FF,2026-01-25 01:50:19.000,97.02,916586,1,431,1142
4961,TKT-E36C91D8,2026-05-02 15:30:12.000,825.24,917687,1,431,1141
4962,TKT-D135578D,2026-02-19 12:58:45.000,141.49,917606,1,431,1141
4963,TKT-09C1DA42,2026-04-03 13:29:11.000,88.66,,1,431,1141
4964,TKT-5D9F0822,2025-08-15 08:49:14.000,889.58,916135,1,431,1141
4965,TKT-22908FEE,2025-12-29 18:17:27.000,221.75,915602,1,431,1142
4966,TKT-86EBFBDA,2025-12-12 17:03:12.000,479.09,,1,431,1143
4967,TKT-59DFDBCD,2025-12-16 06:55:24.000,484.95,916060,1,431,1143
4968,TKT-10BD5F24,2025-10-04 07:50:54.000,65.89,918060,1,431,1143
4969,TKT-DD8181FD,2025-12-03 11:06:36.000,249.03,,1,431,1141
4970,TKT-D5E88CB4,2025-12-12 11:08:35.000,230.77,916875,1,431,1141
4971,TKT-6CD12165,2026-02-07 13:33:03.000,189.26,,1,431,1142
4972,TKT-DBB9478B,2025-10-27 13:18:04.000,604.83,,1,431,1143
4973,TKT-120A1B27,2025-09-27 10:39:23.000,160.36,,1,431,1142
4974,TKT-8AF5BFAF,2025-12-27 06:54:08.000,333.14,915435,1,431,1141
4975,TKT-803AD5C8,2025-08-04 13:27:59.000,121.48,916925,1,431,1144
4976,TKT-18018BB5,2025-07-15 14:34:10.000,340.48,,1,431,1141
4977,TKT-590631D1,2026-03-31 00:36:25.000,520.55,,1,431,1143
4978,TKT-2EC064F9,2026-04-22 08:01:38.000,283.16,916538,1,431,1141
4979,TKT-853614C5,2025-10-30 23:23:51.000,468.13,916196,1,431,1142
4980,TKT-DCFEE85B,2025-08-14 05:19:05.000,487.38,,1,431,1143
4981,TKT-BF5E9CF1,2025-07-29 14:55:09.000,455.52,,1,431,1141
4982,TKT-DB97055C,2025-07-28 03:15:27.000,398.74,,1,431,1144
4983,TKT-867F731D,2026-01-13 13:31:09.000,34.7,916039,1,431,1143
4984,TKT-41ABBF17,2025-10-04 19:10:04.000,215.69,918009,1,431,1142
4985,TKT-72F3C1B3,2025-09-01 15:09:11.000,62.06,917129,1,431,1143
4986,TKT-6F4AC660,2025-12-28 08:31:32.000,367.38,,1,431,1144
4987,TKT-1DA6DCC5,2026-01-27 05:11:32.000,399.91,916778,1,431,1143
4988,TKT-AD405391,2025-10-30 00:40:55.000,53.24,,1,431,1141
4989,TKT-9D930F8C,2025-09-20 07:37:50.000,337.2,915736,1,431,1144
4990,TKT-8E0F596A,2025-10-08 23:17:40.000,145.4,,1,431,1143
4991,TKT-23657B2F,2025-10-02 22:07:47.000,116.55,,1,431,1144
4992,TKT-03E52ECD,2025-09-22 13:04:34.000,445.39,,1,431,1144
4993,TKT-AA4A1FA6,2025-12-04 00:40:28.000,110.76,918122,1,431,1141
4994,TKT-0481D3C7,2026-01-02 03:26:09.000,411.01,,1,431,1143
4995,TKT-C1293FB8,2026-03-26 00:55:19.000,493.23,915406,1,431,1144
4996,TKT-603E0215,2025-12-05 13:35:11.000,242.97,915559,1,431,1143
4997,TKT-8C3F071F,2026-04-03 19:19:06.000,670.32,,1,431,1142
4998,TKT-F9659933,2026-04-10 16:00:05.000,318.23,916741,1,431,1144
4999,TKT-C874FFC8,2026-04-10 07:08:54.000,334.99,916529,1,431,1143
5000,TKT-83630A94,2026-03-26 01:39:15.000,549.86,,1,429,1138
5001,TKT-46A2F07A,2026-04-04 05:42:25.000,256.08,,1,429,1138
5002,TKT-1B1C7F2F,2025-07-24 10:27:16.000,261.65,,1,429,1134
5003,TKT-C0D8B247,2025-10-03 13:03:55.000,140.55,909610,1,429,1138
5004,TKT-985E48DF,2025-10-26 13:47:35.000,529.29,913008,1,429,1134
5005,TKT-77A67BEE,2025-07-28 08:52:57.000,149.95,,1,429,1137
5006,TKT-A7C9D1F7,2025-08-04 21:06:40.000,226.71,912146,1,429,1136
5007,TKT-B9B1D14B,2026-03-29 03:17:04.000,375.4,909102,1,429,1137
5008,TKT-616ECFBF,2025-10-12 16:33:50.000,23.01,,1,429,1135
5009,TKT-42D40150,2025-10-12 23:33:58.000,156.05,907930,1,429,1136
5010,TKT-E008DB7D,2025-10-20 13:20:12.000,408.87,,1,429,1135
5011,TKT-7EFA892C,2025-07-13 20:39:29.000,530.24,911575,1,429,1134
5012,TKT-394A7E24,2025-07-29 14:37:01.000,125.12,,1,429,1137
5013,TKT-3A6EE0BE,2026-04-07 10:23:49.000,86.55,,1,429,1137
5014,TKT-6019FAA6,2025-10-29 17:46:36.000,539.19,908643,1,429,1135
5015,TKT-A911AC80,2026-03-12 20:05:32.000,145.92,911822,1,429,1138
5016,TKT-337C7B02,2025-08-12 11:07:37.000,419.81,,1,429,1134
5017,TKT-A44C08BA,2025-09-07 16:23:28.000,221.7,,1,429,1137
5018,TKT-7716A6D6,2026-03-16 05:52:21.000,47.59,913265,1,429,1135
5019,TKT-D277D89B,2026-01-06 05:07:33.000,95.74,,1,429,1137
5020,TKT-F36070C2,2026-03-11 08:22:27.000,280.28,,1,429,1136
5021,TKT-18EBF7B3,2025-09-11 14:41:05.000,350.89,,1,429,1138
5022,TKT-4DAF09CB,2025-11-19 00:05:33.000,293.32,,1,429,1135
5023,TKT-72DF8126,2026-05-03 14:59:57.000,644.26,,1,429,1134
5024,TKT-BCE6F2F0,2026-04-09 01:06:29.000,212.72,910941,1,429,1137
5025,TKT-A03DD28F,2025-09-04 10:12:50.000,98.64,909755,1,429,1135
5026,TKT-4A99BA91,2025-12-21 03:16:12.000,73.9,912024,1,429,1135
5027,TKT-E9AE7D95,2026-03-31 08:44:30.000,402.69,,1,429,1134
5028,TKT-9E1C9E4D,2026-02-13 18:33:29.000,252.52,,1,429,1137
5029,TKT-4521D0C9,2026-04-14 23:24:06.000,12.88,909338,1,429,1136
5030,TKT-DA8A614D,2025-08-01 14:50:20.000,590.82,911427,1,429,1137
5031,TKT-C349E991,2026-01-09 19:06:52.000,334.08,908686,1,429,1134
5032,TKT-3F8A22A7,2026-01-01 20:33:34.000,250.24,,1,429,1134
5033,TKT-F76AFA7C,2026-02-12 14:36:00.000,255.06,,1,429,1138
5034,TKT-FFFC1B9E,2025-07-25 20:06:02.000,311.48,908065,1,429,1138
5035,TKT-361363C5,2025-08-09 19:46:56.000,658.29,,1,429,1134
5036,TKT-FD1CD563,2025-12-10 10:38:13.000,139.45,909595,1,429,1136
5037,TKT-80DBF206,2026-04-05 03:30:59.000,366.78,908180,1,429,1135
5038,TKT-00F936FA,2025-09-13 04:47:35.000,84.84,910381,1,429,1138
5039,TKT-D4E0D063,2025-09-18 05:17:45.000,303.95,907741,1,429,1134
5040,TKT-C884080A,2025-11-26 01:26:06.000,247.36,,1,429,1134
5041,TKT-4BE0D76E,2025-10-19 15:37:15.000,83.15,,1,429,1138
5042,TKT-FE7746DE,2026-04-02 11:44:47.000,79.34,,1,429,1134
5043,TKT-3C6584A2,2026-04-08 23:22:09.000,303.2,,1,429,1135
5044,TKT-6724C2B0,2025-11-26 07:21:20.000,175.75,908607,1,429,1134
5045,TKT-57912C69,2026-03-08 22:51:57.000,52.4,910486,1,429,1137
5046,TKT-BDD164EE,2025-10-11 16:23:32.000,364.96,912217,1,429,1136
5047,TKT-3ED36C8B,2025-07-26 12:24:50.000,364.09,,1,429,1138
5048,TKT-7235110B,2026-02-15 06:10:47.000,329.3,909019,1,429,1135
5049,TKT-D7BCCE36,2026-01-17 23:35:53.000,222.48,,1,429,1134
5050,TKT-7552B463,2025-10-21 20:48:41.000,387.34,1032317,1,486,1279
5051,TKT-62C9702C,2026-05-08 04:27:39.000,374.29,1033080,1,486,1279
5052,TKT-5E9D9335,2026-02-03 16:43:36.000,160.18,1033357,1,486,1278
5053,TKT-7C8C0A03,2025-09-26 05:44:58.000,192.42,1033595,1,486,1279
5054,TKT-5267E17E,2026-03-12 13:58:31.000,195.09,1032506,1,486,1279
5055,TKT-1870D142,2026-04-02 16:53:42.000,414.22,1032228,1,486,1277
5056,TKT-8A33DCC0,2026-01-13 10:40:34.000,41.4,1030974,1,486,1279
5057,TKT-C79A9160,2025-08-27 19:53:32.000,248.57,1031987,1,486,1279
5058,TKT-83E560A1,2025-12-04 17:05:59.000,268.5,1033897,1,486,1278
5059,TKT-5E39CDB6,2026-03-10 22:11:07.000,226.04,,1,486,1278
5060,TKT-0E06DFB3,2025-09-09 10:04:56.000,714.07,1030791,1,486,1279
5061,TKT-C78C3762,2026-03-16 20:23:51.000,620.79,1032730,1,486,1278
5062,TKT-BF84D595,2026-04-05 15:04:46.000,158.96,,1,486,1279
5063,TKT-41C30754,2025-07-13 14:30:53.000,248.83,,1,486,1279
5064,TKT-1739EA18,2025-09-15 01:47:56.000,210.56,1032561,1,486,1277
5065,TKT-D1FB8BBB,2025-10-16 00:20:24.000,622.14,1032547,1,486,1279
5066,TKT-E9B0AE1F,2025-11-20 04:47:01.000,21.04,1033404,1,486,1279
5067,TKT-4222CEDA,2025-08-08 07:35:52.000,417.51,1033452,1,486,1277
5068,TKT-5B7F172D,2025-10-24 01:13:40.000,70.43,,1,486,1277
5069,TKT-A7F902AF,2025-07-19 06:53:12.000,579.95,1033837,1,486,1279
5070,TKT-832947D6,2025-07-25 05:10:53.000,124.15,,1,486,1278
5071,TKT-BC9CA03F,2025-11-11 05:15:19.000,366.87,1032722,1,486,1279
5072,TKT-24A91BC4,2026-02-12 18:47:15.000,514.84,1033766,1,486,1279
5073,TKT-87E83309,2026-04-05 15:12:48.000,235.14,,1,486,1279
5074,TKT-4FDE3821,2026-01-22 16:05:04.000,385.53,,1,486,1278
5075,TKT-586C275A,2025-10-13 14:34:10.000,362.77,1032440,1,486,1278
5076,TKT-4A3FA0CC,2025-10-20 11:26:55.000,64.22,1033113,1,486,1278
5077,TKT-5C806788,2026-01-28 18:04:21.000,416.28,,1,486,1279
5078,TKT-E35971AE,2025-10-29 05:05:45.000,273.46,1033585,1,486,1279
5079,TKT-CBBC8F62,2026-03-18 01:12:31.000,358.15,1030528,1,486,1278
5080,TKT-771E543F,2026-02-17 14:52:26.000,245.25,,1,486,1278
5081,TKT-C3CA4743,2025-08-28 02:21:55.000,437.39,,1,486,1278
5082,TKT-1D612641,2025-11-24 02:03:27.000,148.24,1031105,1,486,1277
5083,TKT-2533C158,2026-04-16 10:55:31.000,605.47,1032292,1,486,1277
5084,TKT-D3538410,2025-08-10 13:49:22.000,535.68,1032621,1,486,1277
5085,TKT-6DA962CE,2026-01-13 14:41:10.000,24.52,1030570,1,486,1279
5086,TKT-21FFBD19,2026-01-02 21:23:55.000,28.35,,1,486,1279
5087,TKT-5581D1C5,2026-02-15 04:13:25.000,175.68,1030408,1,486,1278
5088,TKT-0D5DF5F4,2025-07-15 00:45:24.000,177.92,859694,2,406,1081
5089,TKT-C6E3A167,2026-03-22 22:24:18.000,44.89,859471,2,406,1082
5090,TKT-905F39D5,2026-01-17 20:22:56.000,310.24,859966,2,406,1082
5091,TKT-E5451AA4,2025-09-14 11:12:28.000,386.5,859956,2,406,1080
5092,TKT-9F3B2369,2025-08-18 09:02:32.000,450.82,859593,2,406,1081
5093,TKT-ADAC5C21,2025-09-05 05:02:05.000,337.65,859398,2,406,1080
5094,TKT-B54408A8,2025-09-08 02:27:31.000,109.98,859672,2,406,1079
5095,TKT-FB4E6658,2025-10-24 17:52:11.000,216.15,859965,2,406,1079
5096,TKT-C7F94BE8,2026-04-29 08:26:46.000,287.6,,2,406,1080
5097,TKT-31E49717,2025-12-17 23:48:40.000,10.64,859855,2,406,1081
5098,TKT-E25ED7EE,2026-02-14 16:15:34.000,156.32,,2,406,1081
5099,TKT-6AA32EA3,2026-04-16 01:35:42.000,46.32,859470,2,406,1082
5100,TKT-91A79488,2026-01-22 17:52:25.000,59.11,,2,406,1079
5101,TKT-C022C5A5,2025-08-26 19:44:23.000,399.95,859817,2,406,1082
5102,TKT-40AEDB03,2026-02-08 07:29:10.000,62.16,,2,406,1080
5103,TKT-C3C99BC1,2025-12-07 16:52:02.000,370.75,859408,2,406,1079
5104,TKT-213D8466,2025-10-04 11:51:50.000,179.96,,2,406,1080
5105,TKT-A2A82C7A,2025-09-05 09:25:23.000,369.39,859690,2,406,1079
5106,TKT-3F24D833,2025-11-02 02:15:55.000,325.68,859972,2,406,1079
5107,TKT-E7318E4B,2026-04-07 14:15:52.000,97.27,,2,406,1081
5108,TKT-7C6650A6,2025-08-14 05:12:39.000,557.88,859612,2,406,1082
5109,TKT-7B855C22,2026-01-14 04:42:41.000,240.02,,2,406,1082
5110,TKT-B9515523,2026-03-15 20:37:29.000,380.99,859633,2,406,1081
5111,TKT-86E8F5B5,2026-01-10 14:02:59.000,319.16,859853,2,406,1080
5112,TKT-0C472EE0,2025-07-17 14:55:15.000,40.1,,2,406,1079
5113,TKT-1DFC43C4,2025-08-05 11:26:23.000,571.6,,2,406,1081
5114,TKT-082B8C0F,2025-09-26 09:40:28.000,411.14,859555,2,406,1079
5115,TKT-BAADBF3F,2026-01-01 09:17:07.000,516.71,,2,406,1080
5116,TKT-B7392913,2026-04-03 19:04:39.000,258.72,859718,2,406,1079
5117,TKT-3D0BC189,2025-10-12 17:17:12.000,357.91,,2,406,1079
5118,TKT-0190513F,2025-12-28 03:26:18.000,151.99,859909,2,406,1082
5119,TKT-33ABA10C,2025-08-20 10:46:06.000,312.92,859566,2,406,1081
